id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,position_target,position_score,timestamp,sound_tested,position_response,sound_response,figure_score,sound_target,figure_response,position_tested,occupation,figure_target,sound_score,simulate,color_target,color_score,color_response,figure_tested
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,8,4,white,circle,,1,,,1555414001599,0,,,0,,0,0,Studerende,1,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,9,4,yellow,triangle,,1,,,1555414004179,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,10,4,red,triangle,,1,,,1555414006777,0,,,0,,1,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,11,4,darkorange,star,,1,,,1555414009377,0,,,1,,0,0,Studerende,0,,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,12,4,red,star,,1,,,1555414011969,0,,,1,,0,0,Studerende,0,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,13,4,green,square,,1,,,1555414014544,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,14,4,white,square,,1,,,1555414017113,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,15,4,yellow,square,,1,,,1555414019716,0,,,1,,1,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,16,4,white,triangle,,1,,,1555414022288,0,,,1,,0,0,Studerende,0,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,17,4,green,square,,1,,,1555414024863,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,18,4,red,circle,,1,,,1555414027446,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,19,4,dimgray,circle,,1,,,1555414030015,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,20,4,green,star,,1,,,1555414032598,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,21,4,green,triangle,,1,,,1555414035193,0,,,1,,0,0,Studerende,0,,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,22,4,green,circle,,1,,,1555414037765,0,,,1,,0,0,Studerende,0,,no,1,0,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,23,4,yellow,triangle,,1,,,1555414040348,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,24,4,dimgray,circle,,1,,,1555414042930,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,25,4,yellow,square,,1,,,1555414045535,0,,,1,,0,0,Studerende,0,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,26,4,darkorange,star,,1,,,1555414048098,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,27,4,green,square,,1,,,1555414050719,0,,,1,,1,0,Studerende,1,,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,28,4,dimgray,circle,,1,,,1555414053300,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,29,4,dimgray,square,,1,,,1555414055883,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,30,4,blue,star,,1,,,1555414058466,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,31,4,yellow,triangle,,1,,,1555414061050,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,32,4,red,star,,1,,,1555414063644,0,,,1,,1,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,33,4,blue,star,,1,,,1555414066219,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,34,4,green,star,,1,,,1555414068814,0,,,1,,1,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,35,4,white,circle,,1,,,1555414071386,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,36,4,red,circle,,1,,,1555414073981,0,,,1,,0,0,Studerende,0,,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,37,4,white,square,,1,,,1555414076552,0,,,1,,0,0,Studerende,0,,no,1,0,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,38,4,white,star,,1,,,1555414079152,0,,,1,,0,0,Studerende,0,,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,39,4,green,star,,1,,,1555414081733,0,,,0,,1,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,40,4,blue,triangle,,1,,,1555414084320,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,41,4,green,circle,,1,,,1555414086923,0,,,1,,0,0,Studerende,0,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,42,4,darkorange,triangle,,1,,,1555414089504,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,43,4,white,square,,1,,,1555414092087,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,44,4,red,square,,1,,,1555414094670,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,45,4,white,triangle,,1,,,1555414097268,0,,,0,,1,0,Studerende,0,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,46,4,darkorange,star,,1,,,1555414099854,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,47,4,dimgray,triangle,,1,,,1555414102438,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,48,4,yellow,circle,,1,,,1555414105021,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,49,4,red,star,,1,,,1555414107604,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,50,4,blue,square,,1,,,1555414110188,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,51,4,red,star,,1,,,1555414112773,0,,,0,,0,0,Studerende,1,,no,1,0,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,52,4,darkorange,circle,,1,,,1555414115340,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,53,4,red,star,,1,,,1555414117943,0,,,1,,1,0,Studerende,1,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,54,4,white,square,,1,,,1555414120506,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,55,4,red,triangle,,1,,,1555414123089,0,,,1,,0,0,Studerende,0,,no,1,0,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,56,4,green,triangle,,1,,,1555414125673,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,57,4,dimgray,triangle,,1,,,1555414128259,0,,,0,,0,0,Studerende,1,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,58,4,green,triangle,,1,,,1555414130863,0,,,1,,1,0,Studerende,1,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,59,4,blue,square,,1,,,1555414133426,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,60,4,blue,star,,1,,,1555414136009,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,61,4,blue,star,,1,,,1555414138618,0,,,0,,1,0,Studerende,0,,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fc2,2,2,62,4,green,circle,,1,,,1555414141193,0,,,1,,0,0,Studerende,0,,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,1,8,yellow,circle,sounds/G.wav,1,0,1,1555414151293,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,2,2,darkorange,circle,sounds/T.wav,1,0,1,1555414154893,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,3,2,darkorange,circle,sounds/T.wav,1,1,1,1555414158521,1,1,1,,1,,1,Studerende,,1,no,1,0,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,4,0,red,circle,sounds/T.wav,1,0,1,1555414162117,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,5,0,white,circle,sounds/P.wav,1,1,1,1555414165725,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,6,8,white,circle,sounds/D.wav,1,0,1,1555414169348,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,7,8,darkorange,circle,sounds/B.wav,1,1,1,1555414172952,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,8,1,white,circle,sounds/V.wav,1,0,1,1555414176543,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,9,5,green,circle,sounds/C.wav,1,0,1,1555414180128,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,10,8,green,circle,sounds/P.wav,1,0,1,1555414183750,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,11,0,white,circle,sounds/C.wav,1,0,1,1555414187347,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,12,2,yellow,circle,sounds/E.wav,1,0,1,1555414190946,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,13,3,darkorange,circle,sounds/E.wav,1,0,1,1555414194554,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,14,3,darkorange,circle,sounds/P.wav,1,1,1,1555414198182,1,1,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,15,1,dimgray,circle,sounds/P.wav,1,0,1,1555414201787,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,16,5,dimgray,circle,sounds/G.wav,1,0,1,1555414205392,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,17,6,red,circle,sounds/G.wav,1,0,1,1555414208991,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,18,1,white,circle,sounds/T.wav,1,0,1,1555414212582,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,19,4,white,circle,sounds/G.wav,1,0,1,1555414216175,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,20,0,red,circle,sounds/V.wav,1,0,1,1555414219766,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,21,7,white,circle,sounds/C.wav,1,0,1,1555414223368,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,22,4,darkorange,circle,sounds/G.wav,1,0,1,1555414226964,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,23,3,yellow,circle,sounds/G.wav,1,0,1,1555414230558,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,24,8,dimgray,circle,sounds/E.wav,1,0,1,1555414234151,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,25,3,red,circle,sounds/E.wav,1,0,1,1555414237762,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,26,8,blue,circle,sounds/B.wav,1,0,1,1555414241353,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,27,8,red,circle,sounds/B.wav,1,1,1,1555414244972,1,1,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,28,6,yellow,circle,sounds/B.wav,1,0,1,1555414248577,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,29,1,blue,circle,sounds/E.wav,1,0,1,1555414252170,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,30,1,dimgray,circle,sounds/G.wav,1,1,1,1555414255787,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,31,4,dimgray,circle,sounds/G.wav,1,0,1,1555414259418,1,0,1,,1,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,32,6,blue,circle,sounds/G.wav,1,0,1,1555414263038,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,33,3,blue,circle,sounds/C.wav,1,0,1,1555414266651,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,34,5,blue,circle,sounds/E.wav,1,0,1,1555414270259,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,35,5,darkorange,circle,sounds/C.wav,1,1,1,1555414273884,1,1,1,,0,,1,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,36,6,darkorange,circle,sounds/B.wav,1,0,1,1555414277498,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,37,2,dimgray,circle,sounds/C.wav,1,0,1,1555414281089,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,38,5,darkorange,circle,sounds/D.wav,1,0,1,1555414284691,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,39,5,green,circle,sounds/T.wav,1,1,1,1555414288313,1,1,1,,0,,1,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,40,8,green,circle,sounds/B.wav,1,0,1,1555414291916,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,41,6,darkorange,circle,sounds/V.wav,1,0,1,1555414295509,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,42,6,darkorange,circle,sounds/G.wav,1,1,1,1555414299143,1,1,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,43,6,dimgray,circle,sounds/B.wav,1,1,1,1555414302765,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,44,1,dimgray,circle,sounds/P.wav,1,0,1,1555414306379,1,0,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,45,5,green,circle,sounds/V.wav,1,0,1,1555414309976,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,46,4,dimgray,circle,sounds/B.wav,1,0,1,1555414313575,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,47,4,darkorange,circle,sounds/G.wav,1,1,1,1555414317200,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,48,8,green,circle,sounds/V.wav,1,0,1,1555414320794,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,49,0,green,circle,sounds/V.wav,1,0,1,1555414324410,1,0,1,,1,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,50,0,yellow,circle,sounds/E.wav,1,1,1,1555414328036,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,51,3,blue,circle,sounds/C.wav,1,0,1,1555414331629,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,52,3,blue,circle,sounds/D.wav,1,1,1,1555414335266,1,1,0,,0,,1,Studerende,,1,no,1,1,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,53,0,green,circle,sounds/G.wav,1,0,1,1555414338845,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,54,7,white,circle,sounds/G.wav,1,0,1,1555414342456,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,55,8,dimgray,circle,sounds/T.wav,1,0,1,1555414346046,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,56,8,white,circle,sounds/E.wav,1,1,1,1555414349680,1,1,0,,0,,1,Studerende,,1,no,0,0,1,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,57,7,red,circle,sounds/E.wav,1,0,1,1555414353291,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,58,0,darkorange,circle,sounds/E.wav,1,0,1,1555414356893,1,0,1,,1,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,59,2,white,circle,sounds/T.wav,1,0,1,1555414360481,1,0,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,60,1,red,circle,sounds/C.wav,1,0,1,1555414364089,1,0,1,,0,,1,Studerende,,0,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,pcs1,3,1,61,1,yellow,circle,sounds/T.wav,1,1,1,1555414367694,1,1,0,,0,,1,Studerende,,1,no,0,1,0,0
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,1,4,blue,circle,sounds/B.wav,1,,,1555414377466,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,2,4,dimgray,triangle,sounds/D.wav,1,,,1555414381065,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,3,4,dimgray,triangle,sounds/D.wav,1,,,1555414384693,1,,1,0,1,0,0,Studerende,1,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,4,4,white,star,sounds/C.wav,1,,,1555414388284,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,5,4,red,circle,sounds/T.wav,1,,,1555414391892,1,,1,1,0,0,0,Studerende,0,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,6,4,green,triangle,sounds/T.wav,1,,,1555414395494,1,,1,1,1,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,7,4,dimgray,square,sounds/D.wav,1,,,1555414399085,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,8,4,yellow,square,sounds/D.wav,1,,,1555414402716,1,,1,1,1,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,9,4,yellow,square,sounds/T.wav,1,,,1555414406318,1,,1,0,0,0,0,Studerende,1,0,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,10,4,darkorange,star,sounds/E.wav,1,,,1555414409920,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,11,4,dimgray,square,sounds/E.wav,1,,,1555414413516,1,,0,1,1,0,0,Studerende,0,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,12,4,darkorange,square,sounds/B.wav,1,,,1555414417116,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,13,4,green,star,sounds/G.wav,1,,,1555414420703,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,14,4,blue,triangle,sounds/V.wav,1,,,1555414424303,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,15,4,yellow,square,sounds/C.wav,1,,,1555414427905,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,16,4,darkorange,circle,sounds/E.wav,1,,,1555414431504,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,17,4,dimgray,triangle,sounds/E.wav,1,,,1555414435117,1,,1,1,1,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,18,4,darkorange,square,sounds/P.wav,1,,,1555414438705,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,19,4,red,square,sounds/P.wav,1,,,1555414442342,1,,1,1,1,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,20,4,red,triangle,sounds/P.wav,1,,,1555414445970,1,,1,1,1,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,21,4,yellow,triangle,sounds/T.wav,1,,,1555414449575,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,22,4,darkorange,triangle,sounds/G.wav,1,,,1555414453189,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,23,4,dimgray,star,sounds/B.wav,1,,,1555414456791,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,24,4,dimgray,circle,sounds/B.wav,1,,,1555414460417,1,,1,1,1,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,25,4,blue,circle,sounds/T.wav,1,,,1555414464007,1,,0,0,0,0,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,26,4,blue,star,sounds/P.wav,1,,,1555414467621,1,,0,0,0,1,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,27,4,yellow,square,sounds/V.wav,1,,,1555414471226,1,,0,0,0,1,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,28,4,white,square,sounds/P.wav,1,,,1555414474840,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,29,4,blue,triangle,sounds/C.wav,1,,,1555414478424,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,30,4,dimgray,circle,sounds/G.wav,1,,,1555414482026,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,31,4,yellow,square,sounds/G.wav,1,,,1555414485660,1,,1,0,1,1,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,32,4,white,circle,sounds/E.wav,1,,,1555414489260,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,33,4,dimgray,square,sounds/T.wav,1,,,1555414492862,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,34,4,yellow,star,sounds/V.wav,1,,,1555414496452,1,,0,1,0,0,0,Studerende,0,1,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,35,4,green,square,sounds/B.wav,1,,,1555414500045,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,36,4,green,star,sounds/B.wav,1,,,1555414503665,1,,1,1,1,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,37,4,green,circle,sounds/V.wav,1,,,1555414507273,1,,0,1,0,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,38,4,yellow,star,sounds/V.wav,1,,,1555414510881,1,,1,0,1,1,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,39,4,yellow,square,sounds/V.wav,1,,,1555414514515,1,,1,1,1,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,40,4,yellow,square,sounds/C.wav,1,,,1555414518126,1,,0,0,0,0,0,Studerende,1,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,41,4,green,triangle,sounds/D.wav,1,,,1555414521713,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,42,4,white,triangle,sounds/C.wav,1,,,1555414525327,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,43,4,green,square,sounds/G.wav,1,,,1555414528915,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
