id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,figure_score,color_tested,sound_response,simulate,figure_response,position_target,sound_score,color_target,position_tested,occupation,color_response,timestamp,sound_tested,position_score,position_response,color_score,sound_target,figure_target
kalkun,male,21,training_transfer,training,ps2,2,2,62,0,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903769935,1,1,0,,1,
kalkun,male,21,training_transfer,posttest,pc2,2,2,1,8,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903856107,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,2,3,darkorange,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903858676,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,3,4,blue,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903861245,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,4,7,red,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903863814,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,5,4,blue,circle,,0,,1,,no,,1,,1,1,Studerende,1,1554903866391,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,6,2,white,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903868966,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,7,0,blue,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903871552,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,8,1,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903874118,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,9,6,blue,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903876710,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,10,6,green,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903879287,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,11,4,darkorange,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903881856,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,12,2,yellow,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903884425,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,13,4,red,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903887005,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,14,6,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903889577,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,15,2,white,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903892146,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,16,8,white,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903894712,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,17,6,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903897280,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,18,8,green,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903899855,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,19,0,darkorange,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903902433,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,20,6,green,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903905010,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,21,6,yellow,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903907582,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,22,7,darkorange,circle,,0,,1,,no,,0,,0,1,Studerende,1,1554903910165,0,1,0,0,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,23,2,yellow,circle,,0,,1,,no,,0,,1,1,Studerende,0,1554903912737,0,1,0,0,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,24,8,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903915305,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,25,6,white,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903917874,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,26,4,dimgray,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903920466,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,27,1,white,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903923067,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,28,2,yellow,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903925644,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,29,1,white,circle,,0,,1,,no,,1,,1,1,Studerende,0,1554903928219,0,1,1,0,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,30,0,blue,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903930797,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,31,8,darkorange,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903933365,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,32,5,blue,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903935957,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,33,8,darkorange,circle,,0,,1,,no,,1,,1,1,Studerende,0,1554903938544,0,1,1,0,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,34,7,red,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903941118,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,35,6,green,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903943687,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,36,3,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903946256,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,37,6,green,circle,,0,,1,,no,,1,,1,1,Studerende,0,1554903948848,0,1,1,0,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,38,5,yellow,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903951422,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,39,2,green,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903954000,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,40,3,green,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903956577,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,41,2,blue,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903959155,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,42,5,green,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903961735,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,43,2,dimgray,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903964321,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,44,6,blue,circle,,0,,1,,no,,0,,0,1,Studerende,1,1554903966922,0,1,0,0,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,45,6,white,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903969500,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,46,6,green,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903972074,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,47,6,white,circle,,0,,1,,no,,1,,1,1,Studerende,1,1554903974672,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,48,7,red,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903977238,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,49,1,white,circle,,0,,1,,no,,0,,1,1,Studerende,1,1554903979827,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,50,1,green,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903982407,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,51,1,yellow,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903984985,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,52,8,white,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903987556,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,53,1,blue,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903990149,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,54,7,blue,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903992726,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,55,1,yellow,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554903995312,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,56,4,red,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554903997878,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,57,8,blue,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554904000447,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,58,2,yellow,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554904003013,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,59,8,red,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554904005593,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,60,0,dimgray,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554904008171,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,61,5,darkorange,circle,,0,,1,,no,,0,,0,1,Studerende,0,1554904010737,0,1,0,1,,
kalkun,male,21,training_transfer,posttest,pc2,2,2,62,0,green,circle,,0,,1,,no,,1,,0,1,Studerende,0,1554904013317,0,1,1,1,,
kalkun,male,21,training_transfer,posttest,fc2,2,2,1,4,blue,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904025362,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,2,4,yellow,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904027931,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,3,4,darkorange,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904030508,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,4,4,yellow,star,,1,1,1,,no,0,,,1,0,Studerende,1,1554904033083,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,5,4,darkorange,circle,,1,1,1,,no,0,,,1,0,Studerende,1,1554904035656,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,6,4,blue,star,,1,1,1,,no,1,,,0,0,Studerende,0,1554904038254,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,7,4,dimgray,circle,,1,1,1,,no,1,,,0,0,Studerende,0,1554904040821,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,8,4,blue,square,,1,1,1,,no,0,,,1,0,Studerende,1,1554904043388,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,9,4,blue,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904045952,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,10,4,white,square,,1,0,1,,no,0,,,0,0,Studerende,0,1554904048519,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,11,4,blue,star,,1,1,1,,no,1,,,1,0,Studerende,1,1554904051114,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,12,4,white,triangle,,1,0,1,,no,1,,,1,0,Studerende,1,1554904053723,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,13,4,red,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904056289,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,14,4,blue,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904058861,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,15,4,dimgray,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904061430,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,16,4,blue,star,,1,1,1,,no,0,,,1,0,Studerende,1,1554904064021,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,17,4,darkorange,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904066599,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,18,4,white,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904069168,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,19,4,green,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904071734,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,20,4,darkorange,circle,,1,1,1,,no,1,,,0,0,Studerende,0,1554904074311,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,21,4,red,circle,,1,1,1,,no,1,,,0,0,Studerende,0,1554904076914,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,22,4,dimgray,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904079490,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,23,4,blue,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904082056,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,24,4,yellow,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904084624,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,25,4,blue,square,,1,1,1,,no,0,,,1,0,Studerende,0,1554904087193,0,,,0,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,26,4,dimgray,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904089758,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,27,4,dimgray,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904092328,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,28,4,blue,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904094897,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,29,4,dimgray,circle,,1,1,1,,no,1,,,1,0,Studerende,1,1554904097489,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,30,4,green,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904100066,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,31,4,yellow,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904102634,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,32,4,white,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904105218,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,33,4,green,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904107787,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,34,4,white,circle,,1,1,1,,no,0,,,1,0,Studerende,1,1554904110373,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,35,4,white,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904112939,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,36,4,green,circle,,1,1,1,,no,1,,,0,0,Studerende,0,1554904115519,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,37,4,darkorange,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904118091,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,38,4,blue,circle,,1,1,1,,no,1,,,0,0,Studerende,0,1554904120683,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,39,4,red,triangle,,1,0,1,,no,0,,,0,0,Studerende,1,1554904123278,0,,,0,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,40,4,blue,triangle,,1,1,1,,no,0,,,1,0,Studerende,0,1554904125861,0,,,0,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,41,4,blue,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904128430,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,42,4,darkorange,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904130999,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,43,4,white,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904133561,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,44,4,darkorange,circle,,1,1,1,,no,0,,,1,0,Studerende,1,1554904136154,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,45,4,darkorange,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904138736,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,46,4,green,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904141303,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,47,4,dimgray,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904143872,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,48,4,dimgray,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904146438,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,49,4,darkorange,square,,1,1,1,,no,1,,,0,0,Studerende,0,1554904149015,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,50,4,green,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904151593,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,51,4,yellow,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904154161,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,52,4,red,square,,1,1,1,,no,0,,,0,0,Studerende,0,1554904156727,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,53,4,yellow,circle,,1,1,1,,no,1,,,1,0,Studerende,0,1554904159319,0,,,0,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,54,4,green,square,,1,1,1,,no,1,,,0,0,Studerende,1,1554904161946,0,,,0,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,55,4,green,triangle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904164515,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,56,4,green,triangle,,1,1,1,,no,0,,,1,0,Studerende,0,1554904167084,0,,,0,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,57,4,green,square,,1,1,1,,no,0,,,1,0,Studerende,1,1554904169676,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,58,4,white,circle,,1,1,1,,no,0,,,0,0,Studerende,0,1554904172253,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,59,4,red,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904174822,0,,,1,,0
kalkun,male,21,training_transfer,posttest,fc2,2,2,60,4,dimgray,circle,,1,0,1,,no,0,,,0,0,Studerende,0,1554904177388,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,61,4,red,star,,1,1,1,,no,1,,,1,0,Studerende,1,1554904179994,0,,,1,,1
kalkun,male,21,training_transfer,posttest,fc2,2,2,62,4,darkorange,star,,1,1,1,,no,0,,,0,0,Studerende,0,1554904182575,0,,,1,,0
kalkun,male,21,training_transfer,posttest,pcs1,3,1,1,1,yellow,circle,sounds/P.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904200000,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,2,6,yellow,circle,sounds/G.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904203605,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,3,0,green,circle,sounds/B.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904207201,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,4,3,darkorange,circle,sounds/V.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904210786,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,5,6,darkorange,circle,sounds/D.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904214396,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,6,4,blue,circle,sounds/B.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904218010,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,7,0,red,circle,sounds/G.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904221609,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,8,3,red,circle,sounds/D.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904225235,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,9,8,blue,circle,sounds/D.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904228851,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,10,7,white,circle,sounds/D.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904232471,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,11,3,red,circle,sounds/B.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904236067,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,12,6,green,circle,sounds/G.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904239652,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,13,6,red,circle,sounds/T.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904243254,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,14,7,red,circle,sounds/V.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904246862,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,15,4,white,circle,sounds/V.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904250481,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,16,7,white,circle,sounds/C.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904254107,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,17,7,dimgray,circle,sounds/E.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904257720,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,18,8,white,circle,sounds/E.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904261337,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,19,4,blue,circle,sounds/E.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904264971,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,20,3,yellow,circle,sounds/T.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904268567,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,21,2,dimgray,circle,sounds/G.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904272152,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,22,5,red,circle,sounds/P.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904275737,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,23,5,darkorange,circle,sounds/C.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904279365,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,24,5,red,circle,sounds/B.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904282979,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,25,3,red,circle,sounds/B.wav,0,,1,1,no,,0,1,1,1,Studerende,1,1554904286525,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,26,3,green,circle,sounds/G.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904290151,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,27,6,green,circle,sounds/B.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904293770,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,28,4,yellow,circle,sounds/G.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904297363,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,29,4,yellow,circle,sounds/E.wav,0,,1,0,no,,1,1,1,1,Studerende,1,1554904300980,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,30,1,dimgray,circle,sounds/E.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904304580,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,31,7,green,circle,sounds/V.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904308170,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,32,7,green,circle,sounds/G.wav,0,,1,0,no,,1,1,1,1,Studerende,1,1554904311784,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,33,8,red,circle,sounds/G.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904315395,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,34,8,green,circle,sounds/V.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904318993,1,0,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,35,1,blue,circle,sounds/T.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904322593,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,36,6,red,circle,sounds/D.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904326195,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,37,5,red,circle,sounds/E.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904329791,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,38,3,red,circle,sounds/E.wav,0,,1,1,no,,0,1,1,1,Studerende,1,1554904333348,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,39,5,darkorange,circle,sounds/T.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904336935,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,40,7,red,circle,sounds/G.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904340518,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,41,7,dimgray,circle,sounds/D.wav,0,,1,0,no,,1,1,0,1,Studerende,0,1554904344130,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,42,6,dimgray,circle,sounds/T.wav,0,,1,0,no,,0,1,1,1,Studerende,1,1554904347744,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,43,6,dimgray,circle,sounds/V.wav,0,,1,0,no,,1,1,1,1,Studerende,1,1554904351372,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,44,7,green,circle,sounds/E.wav,0,,1,0,no,,0,1,0,1,Studerende,0,1554904354960,1,1,0,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,45,7,green,circle,sounds/C.wav,0,,1,0,no,,1,1,1,1,Studerende,1,1554904358491,1,1,1,1,0,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,46,5,white,circle,sounds/C.wav,0,,1,1,no,,0,1,0,1,Studerende,0,1554904362103,1,1,0,1,1,
kalkun,male,21,training_transfer,posttest,pcs1,3,1,47,5,dimgray,circle,sounds/C.wav,0,,1,1,no,,1,1,0,1,Studerende,0,1554904365719,1,0,0,1,1,
