id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,simulate,figure_response,figure_score,sound_target,figure_target,timestamp,position_response,sound_response,color_response,figure_tested,position_target,color_score,color_tested,sound_score,color_target,sound_tested,position_score,position_tested
kobra,male,19,training_train,pretest,pc2,2,2,58,4,green,circle,,Studerende,no,,,,,1554969672142,0,,0,0,1,1,1,,0,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,59,0,dimgray,circle,,Studerende,no,,,,,1554969674702,0,,0,0,0,0,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,60,4,darkorange,circle,,Studerende,no,,,,,1554969677262,0,,0,0,1,1,1,,0,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,61,6,white,circle,,Studerende,no,,,,,1554969679822,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,62,4,white,circle,,Studerende,no,,,,,1554969682402,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,fc2,2,2,1,4,darkorange,square,,Studerende,no,0,1,,0,1554969697502,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,2,4,blue,star,,Studerende,no,0,1,,0,1554969700032,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,3,4,darkorange,square,,Studerende,no,1,1,,1,1554969702632,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,4,4,white,star,,Studerende,no,1,1,,1,1554969705212,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,5,4,darkorange,star,,Studerende,no,0,1,,0,1554969707792,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,6,4,green,circle,,Studerende,no,0,1,,0,1554969710352,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,7,4,darkorange,square,,Studerende,no,0,1,,0,1554969712932,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,8,4,blue,star,,Studerende,no,1,0,,0,1554969715512,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,9,4,blue,square,,Studerende,no,0,0,,1,1554969718072,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,10,4,yellow,circle,,Studerende,no,0,1,,0,1554969720632,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,11,4,green,circle,,Studerende,no,0,1,,0,1554969723192,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,12,4,dimgray,circle,,Studerende,no,1,1,,1,1554969725772,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,13,4,red,star,,Studerende,no,0,1,,0,1554969728332,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,14,4,darkorange,star,,Studerende,no,0,1,,0,1554969730892,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,15,4,white,triangle,,Studerende,no,0,1,,0,1554969733452,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,16,4,darkorange,circle,,Studerende,no,0,1,,0,1554969736032,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,17,4,blue,star,,Studerende,no,0,1,,0,1554969738592,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,18,4,blue,circle,,Studerende,no,0,0,,1,1554969741152,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,19,4,blue,triangle,,Studerende,no,0,1,,0,1554969743712,,,0,1,,0,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,20,4,green,circle,,Studerende,no,0,0,,1,1554969746272,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,21,4,green,triangle,,Studerende,no,1,1,,1,1554969748852,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,22,4,red,star,,Studerende,no,0,1,,0,1554969751412,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,23,4,white,triangle,,Studerende,no,1,1,,1,1554969753992,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,24,4,green,triangle,,Studerende,no,0,1,,0,1554969756552,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,25,4,green,circle,,Studerende,no,0,1,,0,1554969759112,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,26,4,green,star,,Studerende,no,0,1,,0,1554969761692,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,27,4,dimgray,triangle,,Studerende,no,1,0,,0,1554969764272,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,28,4,blue,square,,Studerende,no,0,1,,0,1554969766832,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,29,4,dimgray,circle,,Studerende,no,0,1,,0,1554969769412,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,30,4,red,star,,Studerende,no,0,1,,0,1554969771972,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,31,4,blue,triangle,,Studerende,no,0,1,,0,1554969774552,,,1,1,,0,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,32,4,blue,circle,,Studerende,no,0,1,,0,1554969777112,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,33,4,red,circle,,Studerende,no,0,1,,0,1554969779672,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,34,4,blue,square,,Studerende,no,0,1,,0,1554969782252,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,35,4,dimgray,triangle,,Studerende,no,0,1,,0,1554969784812,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,36,4,blue,triangle,,Studerende,no,1,0,,0,1554969787392,,,0,1,,0,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,37,4,dimgray,square,,Studerende,no,0,1,,0,1554969789952,,,0,1,,0,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,38,4,green,star,,Studerende,no,0,1,,0,1554969792512,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,39,4,dimgray,circle,,Studerende,no,0,1,,0,1554969795092,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,40,4,darkorange,circle,,Studerende,no,0,1,,0,1554969797652,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,41,4,blue,star,,Studerende,no,0,1,,0,1554969800212,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,42,4,yellow,triangle,,Studerende,no,0,1,,0,1554969802772,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,43,4,darkorange,square,,Studerende,no,0,1,,0,1554969805332,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,44,4,white,circle,,Studerende,no,0,1,,0,1554969807892,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,45,4,white,circle,,Studerende,no,0,1,,0,1554969810452,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,46,4,darkorange,circle,,Studerende,no,1,1,,1,1554969813032,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,47,4,yellow,circle,,Studerende,no,1,1,,1,1554969815612,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,48,4,white,triangle,,Studerende,no,0,1,,0,1554969818172,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,49,4,blue,triangle,,Studerende,no,0,1,,0,1554969820732,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,50,4,white,triangle,,Studerende,no,1,1,,1,1554969823312,,,0,1,,0,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,51,4,dimgray,star,,Studerende,no,0,1,,0,1554969825872,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,52,4,yellow,star,,Studerende,no,0,1,,0,1554969828432,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,53,4,dimgray,star,,Studerende,no,1,1,,1,1554969831032,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,54,4,darkorange,star,,Studerende,no,1,1,,1,1554969833612,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,55,4,white,square,,Studerende,no,0,1,,0,1554969836172,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,56,4,blue,star,,Studerende,no,1,1,,1,1554969838752,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,57,4,white,square,,Studerende,no,0,0,,1,1554969841312,,,0,1,,0,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,58,4,white,square,,Studerende,no,0,1,,0,1554969843872,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,59,4,green,triangle,,Studerende,no,0,1,,0,1554969846432,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,60,4,yellow,triangle,,Studerende,no,0,1,,0,1554969848992,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,61,4,green,star,,Studerende,no,0,1,,0,1554969851572,,,1,1,,1,1,,1,0,,0
kobra,male,19,training_train,pretest,fc2,2,2,62,4,red,circle,,Studerende,no,0,1,,0,1554969854132,,,0,1,,1,1,,0,0,,0
kobra,male,19,training_train,pretest,pcs1,3,1,1,8,green,circle,sounds\D.wav,Studerende,no,,,0,,1554969877032,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,2,5,green,circle,sounds\V.wav,Studerende,no,,,0,,1554969880612,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,3,8,yellow,circle,sounds\V.wav,Studerende,no,,,1,,1554969884192,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,4,4,blue,circle,sounds\V.wav,Studerende,no,,,1,,1554969887772,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,5,7,green,circle,sounds\C.wav,Studerende,no,,,0,,1554969891332,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,6,5,green,circle,sounds\G.wav,Studerende,no,,,0,,1554969894912,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,7,2,red,circle,sounds\G.wav,Studerende,no,,,1,,1554969898492,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,8,8,red,circle,sounds\E.wav,Studerende,no,,,0,,1554969902072,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,9,5,red,circle,sounds\V.wav,Studerende,no,,,0,,1554969905652,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,10,7,dimgray,circle,sounds\V.wav,Studerende,no,,,1,,1554969909232,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,11,6,white,circle,sounds\V.wav,Studerende,no,,,1,,1554969912812,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,12,1,white,circle,sounds\C.wav,Studerende,no,,,0,,1554969916392,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,13,4,yellow,circle,sounds\P.wav,Studerende,no,,,0,,1554969919952,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,14,1,yellow,circle,sounds\T.wav,Studerende,no,,,0,,1554969923532,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,15,2,darkorange,circle,sounds\T.wav,Studerende,no,,,1,,1554969927112,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,16,3,darkorange,circle,sounds\D.wav,Studerende,no,,,0,,1554969930692,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,17,3,blue,circle,sounds\P.wav,Studerende,no,,,0,,1554969934272,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,18,7,darkorange,circle,sounds\E.wav,Studerende,no,,,0,,1554969937832,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,19,3,green,circle,sounds\G.wav,Studerende,no,,,0,,1554969941392,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,20,0,yellow,circle,sounds\B.wav,Studerende,no,,,0,,1554969944952,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,21,0,green,circle,sounds\E.wav,Studerende,no,,,0,,1554969948532,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,22,4,dimgray,circle,sounds\D.wav,Studerende,no,,,0,,1554969952092,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,23,4,yellow,circle,sounds\G.wav,Studerende,no,,,0,,1554969955672,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,24,4,dimgray,circle,sounds\B.wav,Studerende,no,,,0,,1554969959252,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,25,8,yellow,circle,sounds\B.wav,Studerende,no,,,1,,1554969962832,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,26,8,dimgray,circle,sounds\E.wav,Studerende,no,,,0,,1554969966412,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,27,0,white,circle,sounds\B.wav,Studerende,no,,,0,,1554969969972,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,28,3,white,circle,sounds\G.wav,Studerende,no,,,0,,1554969973552,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,29,3,red,circle,sounds\G.wav,Studerende,no,,,1,,1554969977153,1,1,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,30,5,white,circle,sounds\T.wav,Studerende,no,,,0,,1554969980713,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,31,3,green,circle,sounds\E.wav,Studerende,no,,,0,,1554969984273,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,32,2,blue,circle,sounds\V.wav,Studerende,no,,,0,,1554969987833,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,33,2,yellow,circle,sounds\G.wav,Studerende,no,,,0,,1554969991413,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,34,4,blue,circle,sounds\T.wav,Studerende,no,,,0,,1554969994973,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,35,6,white,circle,sounds\B.wav,Studerende,no,,,0,,1554969998533,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,36,2,red,circle,sounds\P.wav,Studerende,no,,,0,,1554970002093,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,37,1,red,circle,sounds\T.wav,Studerende,no,,,0,,1554970005673,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,38,7,red,circle,sounds\T.wav,Studerende,no,,,1,,1554970009273,0,1,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,39,6,blue,circle,sounds\C.wav,Studerende,no,,,0,,1554970012833,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,40,6,white,circle,sounds\P.wav,Studerende,no,,,0,,1554970016413,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,41,7,dimgray,circle,sounds\E.wav,Studerende,no,,,0,,1554970019973,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,42,1,darkorange,circle,sounds\B.wav,Studerende,no,,,0,,1554970023533,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,43,1,dimgray,circle,sounds\B.wav,Studerende,no,,,1,,1554970027133,1,1,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,44,1,blue,circle,sounds\B.wav,Studerende,no,,,1,,1554970030733,1,1,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,45,0,yellow,circle,sounds\G.wav,Studerende,no,,,0,,1554970034293,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,46,8,green,circle,sounds\T.wav,Studerende,no,,,0,,1554970037853,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,47,4,green,circle,sounds\V.wav,Studerende,no,,,0,,1554970041413,0,0,0,0,0,0,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,48,8,blue,circle,sounds\E.wav,Studerende,no,,,0,,1554970044973,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,49,8,darkorange,circle,sounds\T.wav,Studerende,no,,,0,,1554970048553,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,50,8,green,circle,sounds\T.wav,Studerende,no,,,1,,1554970052153,1,1,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,51,5,darkorange,circle,sounds\E.wav,Studerende,no,,,0,,1554970055713,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,52,4,darkorange,circle,sounds\G.wav,Studerende,no,,,0,,1554970059293,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,53,4,blue,circle,sounds\P.wav,Studerende,no,,,0,,1554970062873,1,0,0,0,1,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,54,0,yellow,circle,sounds\T.wav,Studerende,no,,,0,,1554970066433,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,55,1,green,circle,sounds\E.wav,Studerende,no,,,0,,1554970069993,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,56,2,blue,circle,sounds\G.wav,Studerende,no,,,0,,1554970073553,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,57,5,yellow,circle,sounds\G.wav,Studerende,no,,,1,,1554970077133,0,1,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,58,3,yellow,circle,sounds\C.wav,Studerende,no,,,0,,1554970080713,0,0,1,0,0,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,59,3,yellow,circle,sounds\C.wav,Studerende,no,,,1,,1554970084333,1,1,1,0,1,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,60,4,dimgray,circle,sounds\T.wav,Studerende,no,,,0,,1554970087893,0,0,0,0,0,1,1,1,0,1,1,1
kobra,male,19,training_train,pretest,pcs1,3,1,61,4,dimgray,circle,sounds\T.wav,Studerende,no,,,1,,1554970091513,1,1,1,0,1,1,1,1,1,1,1,1
kobra,male,19,training_train,pretest,fcs1,3,1,1,4,blue,star,sounds\V.wav,Studerende,no,0,1,0,0,1554970108073,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,2,4,darkorange,circle,sounds\G.wav,Studerende,no,0,1,0,0,1554970111633,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,3,4,darkorange,triangle,sounds\T.wav,Studerende,no,0,1,0,0,1554970115213,,0,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,4,4,darkorange,triangle,sounds\E.wav,Studerende,no,1,1,0,1,1554970118813,,0,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,5,4,blue,square,sounds\C.wav,Studerende,no,0,1,0,0,1554970122373,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,6,4,white,circle,sounds\B.wav,Studerende,no,0,1,0,0,1554970125933,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,7,4,blue,star,sounds\D.wav,Studerende,no,0,1,0,0,1554970129493,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,8,4,blue,triangle,sounds\D.wav,Studerende,no,0,1,1,0,1554970133073,,1,0,1,,0,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,9,4,red,circle,sounds\D.wav,Studerende,no,0,1,1,0,1554970136653,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,10,4,dimgray,circle,sounds\G.wav,Studerende,no,1,1,0,1,1554970140233,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,11,4,white,circle,sounds\C.wav,Studerende,no,1,1,0,1,1554970143813,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,12,4,darkorange,square,sounds\G.wav,Studerende,no,0,1,0,0,1554970147373,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,13,4,yellow,circle,sounds\P.wav,Studerende,no,0,1,0,0,1554970150933,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,14,4,white,square,sounds\P.wav,Studerende,no,0,1,1,0,1554970154513,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,15,4,dimgray,triangle,sounds\P.wav,Studerende,no,0,1,1,0,1554970158093,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,16,4,yellow,square,sounds\V.wav,Studerende,no,0,1,0,0,1554970161653,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,17,4,blue,circle,sounds\D.wav,Studerende,no,0,1,0,0,1554970165213,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,18,4,green,square,sounds\V.wav,Studerende,no,0,1,0,0,1554970168773,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,19,4,darkorange,star,sounds\V.wav,Studerende,no,0,1,1,0,1554970172353,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,20,4,green,circle,sounds\G.wav,Studerende,no,0,1,0,0,1554970175913,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,21,4,darkorange,star,sounds\G.wav,Studerende,no,0,1,1,0,1554970179493,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,22,4,red,star,sounds\T.wav,Studerende,no,1,1,0,1,1554970183073,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,23,4,darkorange,star,sounds\T.wav,Studerende,no,1,1,1,1,1554970186673,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,24,4,darkorange,square,sounds\T.wav,Studerende,no,0,1,1,0,1554970190273,,1,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,25,4,blue,triangle,sounds\V.wav,Studerende,no,0,1,0,0,1554970193833,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,26,4,blue,square,sounds\V.wav,Studerende,no,0,1,1,0,1554970197433,,1,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,27,4,yellow,star,sounds\E.wav,Studerende,no,0,1,0,0,1554970200993,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,28,4,green,square,sounds\T.wav,Studerende,no,0,1,0,0,1554970204553,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,29,4,green,star,sounds\E.wav,Studerende,no,0,1,0,0,1554970208133,,0,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,30,4,darkorange,star,sounds\E.wav,Studerende,no,1,1,1,1,1554970211733,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,31,4,darkorange,star,sounds\B.wav,Studerende,no,1,1,0,1,1554970215333,,0,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,32,4,green,circle,sounds\P.wav,Studerende,no,0,1,0,0,1554970218893,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,33,4,yellow,triangle,sounds\P.wav,Studerende,no,0,1,1,0,1554970222473,,1,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,34,4,green,star,sounds\V.wav,Studerende,no,0,1,0,0,1554970226033,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,35,4,dimgray,triangle,sounds\D.wav,Studerende,no,0,1,0,0,1554970229593,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,36,4,blue,triangle,sounds\B.wav,Studerende,no,1,1,0,1,1554970233173,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,37,4,dimgray,circle,sounds\P.wav,Studerende,no,0,1,0,0,1554970236733,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,38,4,yellow,circle,sounds\T.wav,Studerende,no,1,1,0,1,1554970240313,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,39,4,yellow,triangle,sounds\E.wav,Studerende,no,0,1,0,0,1554970243893,,0,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,40,4,yellow,square,sounds\E.wav,Studerende,no,0,1,1,0,1554970247493,,1,1,1,,1,1,1,1,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,41,4,green,star,sounds\G.wav,Studerende,no,0,1,0,0,1554970251053,,0,0,1,,1,1,1,0,1,,0
kobra,male,19,training_train,pretest,fcs1,3,1,42,4,blue,circle,sounds\C.wav,Studerende,no,0,1,0,0,1554970254613,,0,0,1,,1,1,1,0,1,,0
