id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_response,position_score,figure_score,sound_score,position_response,figure_response,color_target,color_response,figure_target,color_score,sound_tested,position_tested,timestamp,simulate,figure_tested,position_target,sound_target,occupation
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,13,7,dimgray,circle,sounds/G.wav,1,0,1,,1,1,,1,1,,1,1,1,1554904886962,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,14,6,blue,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904890553,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,15,2,blue,circle,sounds/B.wav,1,1,1,,1,0,,1,1,,1,1,1,1554904894184,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,16,2,blue,circle,sounds/V.wav,1,1,1,,0,1,,1,1,,1,1,1,1554904897728,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,17,2,green,circle,sounds/G.wav,1,0,1,,1,1,,0,0,,1,1,1,1554904901326,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,18,4,red,circle,sounds/C.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904904923,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,19,2,white,circle,sounds/C.wav,1,1,1,,1,0,,0,0,,1,1,1,1554904908526,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,20,6,yellow,circle,sounds/C.wav,1,1,1,,1,0,,0,0,,1,1,1,1554904912120,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,21,3,yellow,circle,sounds/D.wav,1,0,1,,1,0,,1,1,,1,1,1,1554904915712,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,22,3,green,circle,sounds/C.wav,1,0,1,,1,1,,0,0,,1,1,1,1554904919306,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,23,8,green,circle,sounds/C.wav,1,1,1,,1,0,,1,1,,1,1,1,1554904922911,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,24,6,green,circle,sounds/C.wav,1,1,1,,1,0,,1,1,,1,1,1,1554904926539,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,25,5,darkorange,circle,sounds/D.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904930124,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,26,4,green,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904933720,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,27,8,dimgray,circle,sounds/T.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904937313,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,28,8,yellow,circle,sounds/T.wav,1,1,1,,1,1,,0,0,,1,1,1,1554904940939,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,29,7,yellow,circle,sounds/E.wav,1,0,1,,1,0,,1,1,,1,1,1,1554904944541,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,30,2,green,circle,sounds/C.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904948125,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,31,3,darkorange,circle,sounds/G.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904951719,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,32,5,blue,circle,sounds/G.wav,1,1,1,,1,0,,0,0,,1,1,1,1554904955318,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,33,4,red,circle,sounds/E.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904958903,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,34,4,darkorange,circle,sounds/E.wav,1,1,1,,1,1,,0,0,,1,1,1,1554904962520,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,35,4,blue,circle,sounds/P.wav,1,0,1,,1,1,,0,0,,1,1,1,1554904966115,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,36,3,blue,circle,sounds/P.wav,1,1,1,,1,0,,1,1,,1,1,1,1554904969724,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,37,8,red,circle,sounds/E.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904973311,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,38,3,green,circle,sounds/G.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904976902,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,39,3,blue,circle,sounds/C.wav,1,0,1,,1,1,,0,0,,1,1,1,1554904980507,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,40,7,green,circle,sounds/D.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904984106,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,41,8,green,circle,sounds/G.wav,1,0,1,,1,0,,1,1,,1,1,1,1554904987722,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,42,2,dimgray,circle,sounds/T.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904991307,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,43,2,blue,circle,sounds/G.wav,1,0,1,,1,1,,0,0,,1,1,1,1554904994912,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,44,6,darkorange,circle,sounds/T.wav,1,0,1,,1,0,,0,0,,1,1,1,1554904998494,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,45,4,green,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905002088,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,46,4,blue,circle,sounds/D.wav,1,0,1,,1,1,,0,0,,1,1,1,1554905005689,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,47,0,dimgray,circle,sounds/D.wav,1,1,1,,1,0,,0,0,,1,1,1,1554905009283,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,48,6,yellow,circle,sounds/G.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905012868,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,49,6,red,circle,sounds/P.wav,1,0,1,,1,1,,0,0,,1,1,1,1554905016470,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,50,0,white,circle,sounds/C.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905020054,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,51,5,darkorange,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905023645,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,52,4,red,circle,sounds/T.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905027241,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,53,8,darkorange,circle,sounds/G.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905030831,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,54,2,yellow,circle,sounds/P.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905034425,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,55,0,darkorange,circle,sounds/B.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905038018,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,56,0,darkorange,circle,sounds/E.wav,1,0,1,,1,1,,1,0,,0,1,1,1554905041621,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,57,8,dimgray,circle,sounds/C.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905045205,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,58,3,dimgray,circle,sounds/C.wav,1,1,1,,1,0,,1,1,,1,1,1,1554905048825,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,59,5,green,circle,sounds/D.wav,1,0,1,,1,0,,0,0,,1,1,1,1554905052406,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,60,5,dimgray,circle,sounds/E.wav,1,0,1,,1,1,,0,0,,1,1,1,1554905056012,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcs1,3,1,61,6,dimgray,circle,sounds/E.wav,1,1,0,,1,1,,1,1,,1,1,1,1554905059651,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,1,4,blue,circle,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905069755,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,2,4,blue,circle,sounds/P.wav,1,0,,1,1,,1,1,1,1,1,1,0,1554905073369,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,3,4,darkorange,star,sounds/C.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905076956,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,4,4,green,star,sounds/P.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905080567,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,5,4,green,circle,sounds/V.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905084186,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,6,4,darkorange,square,sounds/V.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905087803,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,7,4,blue,star,sounds/C.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905091393,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,8,4,red,triangle,sounds/C.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905095004,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,9,4,white,circle,sounds/B.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905098598,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,10,4,darkorange,square,sounds/B.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905102214,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,11,4,dimgray,circle,sounds/B.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905105813,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,12,4,blue,triangle,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905109410,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,13,4,blue,circle,sounds/C.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905113015,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,14,4,yellow,triangle,sounds/C.wav,1,1,,0,1,,1,0,0,0,1,1,0,1554905116631,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,15,4,blue,star,sounds/P.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905120222,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,16,4,blue,square,sounds/E.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905123827,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,17,4,red,circle,sounds/G.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905127408,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,18,4,dimgray,triangle,sounds/T.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905131002,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,19,4,yellow,circle,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905134593,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,20,4,yellow,triangle,sounds/V.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905138212,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,21,4,darkorange,circle,sounds/G.wav,1,0,,0,1,,1,0,0,0,1,1,0,1554905141817,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,22,4,darkorange,circle,sounds/B.wav,1,0,,1,1,,1,1,1,1,1,1,0,1554905145456,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,23,4,blue,triangle,sounds/E.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905149050,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,24,4,red,circle,sounds/V.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905152644,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,25,4,dimgray,star,sounds/E.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905156237,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,26,4,yellow,star,sounds/E.wav,1,0,,0,0,,0,0,0,1,1,1,0,1554905159830,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,27,4,darkorange,circle,sounds/E.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905163444,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,28,4,darkorange,square,sounds/T.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905167041,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,29,4,darkorange,circle,sounds/T.wav,1,1,,1,1,,0,1,1,0,1,1,0,1554905170654,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,30,4,red,triangle,sounds/E.wav,1,0,,0,1,,1,0,0,0,1,1,0,1554905174259,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,31,4,red,triangle,sounds/E.wav,1,1,,1,1,,1,1,1,1,1,1,0,1554905177882,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,32,4,white,circle,sounds/V.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905181472,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,33,4,white,circle,sounds/G.wav,1,0,,1,1,,1,1,1,1,1,1,0,1554905185089,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,34,4,dimgray,circle,sounds/P.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905188685,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,35,4,dimgray,star,sounds/B.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905192278,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,36,4,green,star,sounds/C.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905195869,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,37,4,dimgray,star,sounds/C.wav,1,1,,1,1,,1,0,0,1,1,1,0,1554905199480,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,38,4,blue,triangle,sounds/V.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905203082,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,39,4,white,triangle,sounds/G.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905206680,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,40,4,white,circle,sounds/C.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905210278,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,41,4,red,circle,sounds/C.wav,1,1,,0,1,,0,0,0,1,1,1,0,1554905213894,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,42,4,darkorange,square,sounds/P.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905217485,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,43,4,green,circle,sounds/V.wav,1,0,,0,1,,1,0,1,0,0,1,0,1554905221117,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,44,4,darkorange,triangle,sounds/P.wav,1,1,,1,0,,0,0,0,0,1,1,0,1554905224721,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,45,4,white,star,sounds/P.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905228326,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,46,4,green,star,sounds/T.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905231933,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,47,4,yellow,square,sounds/P.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905235518,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,48,4,red,star,sounds/P.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905239132,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,49,4,blue,circle,sounds/V.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905242722,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,50,4,yellow,triangle,sounds/V.wav,1,1,,0,1,,1,0,1,0,0,1,0,1554905246266,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,51,4,darkorange,triangle,sounds/P.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905249880,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,52,4,dimgray,triangle,sounds/V.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905253480,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,53,4,blue,circle,sounds/P.wav,1,1,,1,0,,0,0,0,0,1,1,0,1554905257084,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,54,4,blue,star,sounds/V.wav,1,0,,0,1,,1,1,1,0,1,1,0,1554905260698,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,55,4,white,square,sounds/E.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905264297,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,56,4,green,square,sounds/T.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554905267897,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,57,4,red,star,sounds/B.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905271481,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,58,4,red,circle,sounds/D.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905275086,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,59,4,red,triangle,sounds/V.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554905278709,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,60,4,dimgray,square,sounds/V.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554905282308,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,posttest,fcs1,3,1,61,4,red,circle,sounds/T.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554905285904,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,1,7,blue,star,sounds/E.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905295930,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,2,3,blue,star,sounds/E.wav,1,1,1,1,1,0,1,1,1,1,1,1,1,1554905299483,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,3,2,yellow,square,sounds/P.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905303068,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,4,8,white,triangle,sounds/B.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905306661,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,5,8,blue,triangle,sounds/T.wav,1,0,1,0,1,1,0,0,0,1,1,1,1,1554905310272,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,6,3,dimgray,circle,sounds/D.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905313865,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,7,5,green,star,sounds/D.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554905317473,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,8,5,blue,star,sounds/C.wav,1,0,1,0,1,1,0,0,0,1,1,1,1,1554905321075,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,9,6,green,triangle,sounds/T.wav,1,0,1,1,1,0,0,0,1,0,0,1,1,1554905324683,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,10,6,blue,star,sounds/C.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554905328279,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,11,3,blue,square,sounds/D.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554905331902,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,12,0,blue,star,sounds/D.wav,1,0,1,0,0,0,1,1,1,0,1,1,1,1554905335527,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,13,7,red,triangle,sounds/C.wav,1,1,1,1,0,0,0,0,0,0,1,1,1,1554905339132,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,14,8,blue,star,sounds/E.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905342723,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,15,6,blue,star,sounds/E.wav,1,1,1,1,1,0,1,1,1,1,1,1,1,1554905346260,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,16,3,green,square,sounds/E.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554905349854,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,17,3,yellow,circle,sounds/G.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554905353465,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,18,3,darkorange,star,sounds/E.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554905357088,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,19,5,white,star,sounds/V.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554905360681,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,20,3,dimgray,square,sounds/B.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905364266,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,21,1,blue,square,sounds/C.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554905367882,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,22,3,white,triangle,sounds/G.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905371467,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,23,4,blue,triangle,sounds/E.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554905375075,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,24,1,blue,square,sounds/C.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554905378697,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,25,3,yellow,circle,sounds/C.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554905382293,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,26,3,yellow,star,sounds/E.wav,1,0,1,1,1,1,0,1,1,0,1,1,1,1554905385930,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,27,1,red,star,sounds/T.wav,1,0,1,0,1,0,0,0,0,1,1,1,1,1554905389515,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,28,0,red,triangle,sounds/V.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554905393132,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,29,7,white,square,sounds/V.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554905396743,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,30,1,dimgray,circle,sounds/P.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905400330,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,31,8,white,circle,sounds/G.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554905403944,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,32,8,darkorange,triangle,sounds/E.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554905407543,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,33,0,darkorange,star,sounds/T.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554905411163,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,34,1,blue,circle,sounds/T.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554905414776,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,35,6,green,square,sounds/D.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905418361,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,36,5,dimgray,circle,sounds/T.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905421954,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,37,4,blue,triangle,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905425547,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,38,4,yellow,square,sounds/T.wav,1,0,1,0,1,1,1,0,0,0,1,1,1,1554905429164,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,39,4,blue,circle,sounds/G.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554905432761,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,posttest,pcfs12,4,1,40,3,green,square,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554905436345,no,1,0,0,I arbejde
