id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,position_score,sound_target,sound_response,position_target,figure_tested,timestamp,simulate,occupation,sound_score,position_tested,position_response,figure_response,sound_tested,color_tested,color_target,color_response,color_score,figure_target
hyane,female,21,training_transfer,pretest,pc2,2,2,53,4,dimgray,circle,,,1,,,0,0,1555073408191,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,54,2,red,circle,,,0,,,0,0,1555073410776,no,Studerende,,1,1,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,55,6,red,circle,,,1,,,0,0,1555073413343,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,56,7,blue,circle,,,1,,,0,0,1555073415912,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,57,2,yellow,circle,,,1,,,0,0,1555073418480,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,58,4,green,circle,,,1,,,0,0,1555073421049,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,59,2,dimgray,circle,,,0,,,1,0,1555073423615,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,60,2,darkorange,circle,,,1,,,0,0,1555073426184,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,61,7,blue,circle,,,1,,,0,0,1555073428752,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,62,8,darkorange,circle,,,1,,,0,0,1555073431318,no,Studerende,,1,0,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,fc2,2,2,1,4,blue,triangle,,1,,,,,1,1555073451958,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,2,4,dimgray,square,,1,,,,,1,1555073454529,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,3,4,blue,square,,1,,,,,1,1555073457107,no,Studerende,,0,,0,0,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,4,4,darkorange,star,,1,,,,,1,1555073459684,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,5,4,blue,triangle,,0,,,,,1,1555073462273,no,Studerende,,0,,1,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,6,4,white,star,,1,,,,,1,1555073464874,no,Studerende,,0,,1,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,7,4,dimgray,circle,,1,,,,,1,1555073467454,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,8,4,darkorange,triangle,,1,,,,,1,1555073470020,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,9,4,yellow,triangle,,1,,,,,1,1555073472589,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,10,4,darkorange,circle,,1,,,,,1,1555073475157,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,11,4,blue,triangle,,1,,,,,1,1555073477749,no,Studerende,,0,,1,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,12,4,blue,circle,,0,,,,,1,1555073480327,no,Studerende,,0,,0,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,13,4,green,star,,1,,,,,1,1555073482893,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,14,4,green,star,,1,,,,,1,1555073485461,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,15,4,white,star,,1,,,,,1,1555073488056,no,Studerende,,0,,1,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,16,4,green,triangle,,1,,,,,1,1555073490631,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,17,4,darkorange,square,,1,,,,,1,1555073493199,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,18,4,dimgray,square,,1,,,,,1,1555073495768,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,19,4,yellow,star,,0,,,,,1,1555073498357,no,Studerende,,0,,1,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,20,4,white,circle,,1,,,,,1,1555073500934,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,21,4,yellow,triangle,,1,,,,,1,1555073503503,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,22,4,white,triangle,,1,,,,,1,1555073506092,no,Studerende,,0,,0,0,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,23,4,white,triangle,,0,,,,,1,1555073508673,no,Studerende,,0,,0,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,24,4,white,square,,1,,,,,1,1555073511253,no,Studerende,,0,,0,0,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,25,4,green,triangle,,0,,,,,1,1555073513822,no,Studerende,,0,,0,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,26,4,darkorange,triangle,,1,,,,,1,1555073516393,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,27,4,red,circle,,1,,,,,1,1555073518959,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,28,4,white,triangle,,0,,,,,1,1555073521528,no,Studerende,,0,,0,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,29,4,darkorange,square,,0,,,,,1,1555073524117,no,Studerende,,0,,1,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,30,4,yellow,star,,1,,,,,1,1555073526697,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,31,4,darkorange,circle,,1,,,,,1,1555073529266,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,32,4,green,circle,,0,,,,,1,1555073531852,no,Studerende,,0,,1,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,33,4,green,circle,,0,,,,,1,1555073534418,no,Studerende,,0,,0,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,34,4,green,circle,,1,,,,,1,1555073537018,no,Studerende,,0,,1,0,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,35,4,white,triangle,,1,,,,,1,1555073539587,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,36,4,blue,star,,1,,,,,1,1555073542156,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,37,4,red,circle,,1,,,,,1,1555073544724,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,38,4,green,star,,1,,,,,1,1555073547299,no,Studerende,,0,,1,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,39,4,green,square,,1,,,,,1,1555073549876,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,40,4,red,circle,,1,,,,,1,1555073552434,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,41,4,white,square,,0,,,,,1,1555073555010,no,Studerende,,0,,0,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,42,4,red,circle,,0,,,,,1,1555073557580,no,Studerende,,0,,0,0,1,1,0,0,1
hyane,female,21,training_transfer,pretest,fc2,2,2,43,4,green,circle,,0,,,,,1,1555073560172,no,Studerende,,0,,1,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,44,4,red,circle,,0,,,,,1,1555073562761,no,Studerende,,0,,0,0,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,45,4,darkorange,star,,1,,,,,1,1555073565332,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,46,4,red,square,,1,,,,,1,1555073567901,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,47,4,red,triangle,,1,,,,,1,1555073570481,no,Studerende,,0,,0,0,1,0,1,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,48,4,white,circle,,1,,,,,1,1555073573053,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,49,4,blue,triangle,,1,,,,,1,1555073575648,no,Studerende,,0,,1,0,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fc2,2,2,50,4,darkorange,circle,,0,,,,,1,1555073578245,no,Studerende,,0,,0,0,1,0,1,0,1
hyane,female,21,training_transfer,pretest,fc2,2,2,51,4,blue,square,,1,,,,,1,1555073580823,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,52,4,red,triangle,,1,,,,,1,1555073583415,no,Studerende,,0,,0,0,1,0,1,0,0
hyane,female,21,training_transfer,pretest,fc2,2,2,53,4,dimgray,triangle,,1,,,,,1,1555073585992,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,54,4,blue,star,,1,,,,,1,1555073588561,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,55,4,green,circle,,1,,,,,1,1555073591127,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,56,4,red,square,,1,,,,,1,1555073593695,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,57,4,yellow,star,,0,,,,,1,1555073596287,no,Studerende,,0,,1,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,58,4,yellow,triangle,,1,,,,,1,1555073598865,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,59,4,blue,square,,1,,,,,1,1555073601433,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,60,4,white,square,,1,,,,,1,1555073604002,no,Studerende,,0,,0,0,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,61,4,blue,triangle,,1,,,,,1,1555073606594,no,Studerende,,0,,0,0,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fc2,2,2,62,4,white,star,,1,,,,,1,1555073609169,no,Studerende,,0,,0,0,1,1,0,0,0
hyane,female,21,training_transfer,pretest,pcs1,3,1,1,7,blue,circle,sounds/V.wav,,1,0,0,0,0,1555073635881,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,2,5,green,circle,sounds/G.wav,,1,0,0,0,0,1555073639466,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,3,5,green,circle,sounds/D.wav,,1,0,0,1,0,1555073643070,no,Studerende,1,1,1,,1,1,1,0,0,
hyane,female,21,training_transfer,pretest,pcs1,3,1,4,8,darkorange,circle,sounds/P.wav,,1,0,0,0,0,1555073646670,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,5,1,white,circle,sounds/P.wav,,1,1,1,0,0,1555073650277,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,6,0,white,circle,sounds/G.wav,,1,0,0,0,0,1555073653874,no,Studerende,1,1,0,,1,1,1,0,0,
hyane,female,21,training_transfer,pretest,pcs1,3,1,7,8,darkorange,circle,sounds/G.wav,,1,1,1,0,0,1555073657479,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,8,1,darkorange,circle,sounds/V.wav,,1,0,0,0,0,1555073661083,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,9,1,green,circle,sounds/C.wav,,1,0,0,1,0,1555073664691,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,10,1,yellow,circle,sounds/C.wav,,1,1,1,1,0,1555073668313,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,11,2,darkorange,circle,sounds/B.wav,,1,0,0,0,0,1555073671898,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,12,1,yellow,circle,sounds/D.wav,,1,0,0,0,0,1555073675500,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,13,6,blue,circle,sounds/D.wav,,1,1,1,0,0,1555073679122,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,14,4,blue,circle,sounds/B.wav,,1,0,0,0,0,1555073682702,no,Studerende,1,1,0,,1,1,1,0,0,
hyane,female,21,training_transfer,pretest,pcs1,3,1,15,5,white,circle,sounds/T.wav,,1,0,0,0,0,1555073686289,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,16,8,yellow,circle,sounds/V.wav,,1,0,0,0,0,1555073689873,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,17,3,green,circle,sounds/B.wav,,1,0,0,0,0,1555073693458,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,18,5,darkorange,circle,sounds/B.wav,,1,1,1,0,0,1555073697066,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,19,5,red,circle,sounds/P.wav,,1,0,0,1,0,1555073700676,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,20,7,blue,circle,sounds/V.wav,,1,0,0,0,0,1555073704264,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,21,1,blue,circle,sounds/V.wav,,1,1,1,0,0,1555073707883,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,22,4,dimgray,circle,sounds/V.wav,,1,1,1,0,0,1555073711476,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,23,3,green,circle,sounds/B.wav,,1,0,0,0,0,1555073715080,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,24,3,blue,circle,sounds/V.wav,,1,0,1,1,0,1555073718706,no,Studerende,0,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,25,3,dimgray,circle,sounds/E.wav,,1,0,0,1,0,1555073722313,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,26,2,dimgray,circle,sounds/V.wav,,1,0,0,0,0,1555073725916,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,27,6,green,circle,sounds/T.wav,,1,0,0,0,0,1555073729503,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,28,6,red,circle,sounds/T.wav,,1,1,1,1,0,1555073733114,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,29,5,dimgray,circle,sounds/T.wav,,1,1,1,0,0,1555073736732,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,30,4,dimgray,circle,sounds/E.wav,,1,0,0,0,0,1555073740330,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,31,4,dimgray,circle,sounds/V.wav,,0,0,0,1,0,1555073743933,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,32,4,yellow,circle,sounds/T.wav,,1,0,0,1,0,1555073747542,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,33,2,red,circle,sounds/D.wav,,1,0,0,0,0,1555073751142,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,34,1,red,circle,sounds/G.wav,,1,0,0,0,0,1555073754742,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,35,5,blue,circle,sounds/D.wav,,1,0,0,0,0,1555073758327,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,36,0,yellow,circle,sounds/T.wav,,1,0,0,0,0,1555073761912,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,37,5,white,circle,sounds/V.wav,,1,0,0,0,0,1555073765500,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,38,3,dimgray,circle,sounds/D.wav,,1,0,0,0,0,1555073769082,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,39,5,darkorange,circle,sounds/G.wav,,1,0,0,0,0,1555073772670,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,40,5,yellow,circle,sounds/V.wav,,1,0,0,1,0,1555073776275,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,41,4,blue,circle,sounds/V.wav,,1,1,1,0,0,1555073779869,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,42,4,red,circle,sounds/P.wav,,1,0,0,1,0,1555073783479,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,43,3,blue,circle,sounds/P.wav,,1,1,0,0,0,1555073787061,no,Studerende,0,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,44,3,darkorange,circle,sounds/P.wav,,1,1,1,1,0,1555073790681,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,45,8,darkorange,circle,sounds/D.wav,,1,0,0,0,0,1555073794292,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,46,8,darkorange,circle,sounds/V.wav,,1,0,0,1,0,1555073797923,no,Studerende,1,1,1,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,47,1,white,circle,sounds/D.wav,,1,0,0,0,0,1555073801519,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,48,4,green,circle,sounds/B.wav,,1,0,0,0,0,1555073805104,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,49,0,blue,circle,sounds/V.wav,,1,0,0,0,0,1555073808689,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,50,6,darkorange,circle,sounds/G.wav,,1,0,0,0,0,1555073812297,no,Studerende,1,1,0,,1,1,0,1,0,
hyane,female,21,training_transfer,pretest,pcs1,3,1,51,2,darkorange,circle,sounds/D.wav,,1,0,0,0,0,1555073815907,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,52,2,red,circle,sounds/E.wav,,1,0,0,1,0,1555073819521,no,Studerende,1,1,1,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,53,1,dimgray,circle,sounds/T.wav,,1,0,0,0,0,1555073823109,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,54,4,red,circle,sounds/T.wav,,1,1,1,0,0,1555073826722,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,55,1,red,circle,sounds/E.wav,,1,0,0,0,0,1555073830333,no,Studerende,1,1,0,,1,1,1,0,0,
hyane,female,21,training_transfer,pretest,pcs1,3,1,56,3,blue,circle,sounds/P.wav,,1,0,0,0,0,1555073833935,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,57,3,darkorange,circle,sounds/E.wav,,0,0,0,1,0,1555073837517,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,58,6,blue,circle,sounds/E.wav,,1,1,1,0,0,1555073841128,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,59,7,blue,circle,sounds/E.wav,,1,1,1,0,0,1555073844733,no,Studerende,1,1,0,,1,1,1,0,0,
hyane,female,21,training_transfer,pretest,pcs1,3,1,60,8,darkorange,circle,sounds/G.wav,,1,0,0,0,0,1555073848326,no,Studerende,1,1,0,,1,1,0,0,1,
hyane,female,21,training_transfer,pretest,pcs1,3,1,61,1,darkorange,circle,sounds/C.wav,,1,0,0,0,0,1555073851934,no,Studerende,1,1,0,,1,1,1,1,1,
hyane,female,21,training_transfer,pretest,fcs1,3,1,1,4,darkorange,star,sounds/V.wav,1,,0,0,,1,1555073866185,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,2,4,dimgray,circle,sounds/V.wav,1,,1,1,,1,1555073869782,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,3,4,green,square,sounds/P.wav,1,,0,0,,1,1555073873373,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,4,4,blue,triangle,sounds/C.wav,1,,0,0,,1,1555073876957,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,5,4,white,square,sounds/P.wav,1,,0,0,,1,1555073880542,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,6,4,white,circle,sounds/V.wav,1,,0,0,,1,1555073884141,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,7,4,green,circle,sounds/B.wav,1,,0,0,,1,1555073887745,no,Studerende,1,0,,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,8,4,yellow,square,sounds/V.wav,1,,0,0,,1,1555073891331,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,9,4,yellow,square,sounds/E.wav,0,,0,0,,1,1555073894933,no,Studerende,1,0,,0,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,10,4,dimgray,circle,sounds/B.wav,1,,0,0,,1,1555073898516,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,11,4,dimgray,star,sounds/D.wav,1,,0,0,,1,1555073902113,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,12,4,red,square,sounds/D.wav,1,,1,1,,1,1555073905715,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,13,4,yellow,triangle,sounds/B.wav,1,,0,0,,1,1555073909307,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,14,4,red,square,sounds/V.wav,1,,0,0,,1,1555073912893,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,15,4,red,circle,sounds/T.wav,1,,0,0,,1,1555073916491,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,16,4,blue,triangle,sounds/D.wav,1,,0,0,,1,1555073920078,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,17,4,red,triangle,sounds/G.wav,1,,0,0,,1,1555073923688,no,Studerende,1,0,,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,18,4,blue,square,sounds/V.wav,1,,0,0,,1,1555073927281,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,19,4,green,circle,sounds/V.wav,1,,1,1,,1,1555073930882,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,20,4,blue,triangle,sounds/E.wav,1,,0,0,,1,1555073934492,no,Studerende,1,0,,0,1,1,0,1,0,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,21,4,green,circle,sounds/C.wav,1,,0,0,,1,1555073938089,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,22,4,red,star,sounds/T.wav,1,,0,0,,1,1555073941672,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,23,4,dimgray,square,sounds/T.wav,1,,1,1,,1,1555073945284,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,24,4,darkorange,circle,sounds/T.wav,0,,1,1,,1,1555073948920,no,Studerende,1,0,,1,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,25,4,green,triangle,sounds/B.wav,1,,0,0,,1,1555073952512,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,26,4,green,circle,sounds/B.wav,1,,1,1,,1,1555073956134,no,Studerende,1,0,,0,1,1,1,1,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,27,4,yellow,circle,sounds/T.wav,0,,0,0,,1,1555073959714,no,Studerende,1,0,,0,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,28,4,darkorange,triangle,sounds/T.wav,1,,1,1,,1,1555073963312,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,29,4,darkorange,triangle,sounds/G.wav,1,,0,0,,1,1555073966924,no,Studerende,1,0,,1,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,30,4,red,triangle,sounds/T.wav,1,,0,0,,1,1555073970545,no,Studerende,1,0,,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,31,4,white,star,sounds/E.wav,1,,0,0,,1,1555073974139,no,Studerende,1,0,,0,1,1,0,0,1,0
hyane,female,21,training_transfer,pretest,fcs1,3,1,32,4,white,star,sounds/G.wav,1,,0,0,,1,1555073977745,no,Studerende,1,0,,1,1,1,1,1,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,33,4,yellow,star,sounds/D.wav,1,,0,0,,1,1555073981365,no,Studerende,1,0,,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,fcs1,3,1,34,4,white,triangle,sounds/D.wav,1,,1,0,,1,1555073984974,no,Studerende,0,0,,0,1,1,0,1,0,0
