id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,sound_score,position_tested,figure_tested,simulate,position_response,sound_tested,sound_response,figure_score,position_target,color_response,occupation,color_target,position_score,color_tested,figure_target,sound_target,timestamp,color_score
Desmerdyr,male,24,training_transfer,training,ps2,2,2,61,6,white,circle,sounds\D.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890145090,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,62,4,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890147640,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,1,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890161507,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,2,4,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890164057,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,3,6,white,circle,sounds\E.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890166623,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,4,6,white,circle,sounds\E.wav,,1,1,0,no,1,1,1,,0,,Studerende,,0,0,,1,1554890169207,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,5,1,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890171757,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,6,4,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890174307,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,7,2,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890176858,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,8,1,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890179408,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,9,8,white,circle,sounds\D.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890181974,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,10,5,white,circle,sounds\B.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890184524,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,11,3,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890187074,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,12,4,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890189624,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,13,0,white,circle,sounds\T.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890192174,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,14,4,white,circle,sounds\C.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890194758,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,15,0,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890197308,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,16,7,white,circle,sounds\C.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890199858,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,17,1,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890202408,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,18,2,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890204958,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,19,2,white,circle,sounds\D.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890207508,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,20,2,white,circle,sounds\C.wav,,0,1,0,no,0,1,1,,1,,Studerende,,0,0,,0,1554890210075,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,21,6,white,circle,sounds\C.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890212642,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,22,2,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890215192,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,23,1,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890217758,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,24,5,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890220308,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,25,2,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890222858,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,26,2,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890225408,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,27,3,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890227959,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,28,2,white,circle,sounds\B.wav,,1,1,0,no,0,1,1,,1,,Studerende,,0,0,,1,1554890230526,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,29,4,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890233092,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,30,7,white,circle,sounds\D.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890235659,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,31,0,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890238209,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,32,7,white,circle,sounds\D.wav,,0,1,0,no,1,1,0,,1,,Studerende,,1,0,,1,1554890240776,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,33,5,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890243342,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,34,0,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890245893,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,35,1,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890248443,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,36,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890250993,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,37,1,white,circle,sounds\V.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890253560,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,38,7,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890256110,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,39,1,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890258660,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,40,2,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890261210,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,41,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890263760,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,42,0,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890266310,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,43,6,white,circle,sounds\G.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890268877,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,44,3,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890271427,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,45,8,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890273977,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,46,4,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890276527,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,47,8,white,circle,sounds\G.wav,,0,1,0,no,1,1,1,,1,,Studerende,,1,0,,0,1554890279110,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,48,5,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890281661,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,49,3,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890284211,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,50,5,white,circle,sounds\P.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890286794,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,51,2,white,circle,sounds\V.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890289344,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,52,5,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890291894,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,53,0,white,circle,sounds\V.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890294444,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,54,5,white,circle,sounds\G.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890297027,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,55,0,white,circle,sounds\T.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890299595,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,56,1,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890302145,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,57,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890304695,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,58,1,white,circle,sounds\V.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890307261,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,59,8,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890309811,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,60,1,white,circle,sounds\B.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890312378,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,61,3,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890314944,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,62,8,white,circle,sounds\V.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890317512,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,1,7,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890332112,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,2,7,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890334663,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,3,4,white,circle,sounds\C.wav,,1,1,0,no,1,1,1,,0,,Studerende,,0,0,,1,1554890337246,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,4,7,white,circle,sounds\E.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890339812,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,5,2,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890342379,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,6,5,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890344929,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,7,7,white,circle,sounds\C.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890347479,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,8,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890350030,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,9,2,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890352580,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,10,1,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890355146,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,11,1,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890357696,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,12,0,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890360263,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,13,7,white,circle,sounds\E.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890362829,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,14,0,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890365380,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,15,7,white,circle,sounds\E.wav,,1,1,0,no,0,1,1,,1,,Studerende,,0,0,,1,1554890367947,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,16,4,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890370497,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,17,4,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890373047,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,18,4,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890375597,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,19,1,white,circle,sounds\D.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890378163,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,20,4,white,circle,sounds\T.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890380730,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,21,1,white,circle,sounds\V.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890383297,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,22,5,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890385848,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,23,1,white,circle,sounds\V.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890388431,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,24,1,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890390981,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,25,1,white,circle,sounds\D.wav,,0,1,0,no,0,1,1,,1,,Studerende,,0,0,,0,1554890393547,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,26,7,white,circle,sounds\T.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890396097,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,27,7,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890398647,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,28,2,white,circle,sounds\T.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890401214,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,29,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890403765,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,30,5,white,circle,sounds\G.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890406381,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,31,3,white,circle,sounds\V.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890408948,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,32,2,white,circle,sounds\G.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890411514,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,33,7,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890414065,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,34,1,white,circle,sounds\V.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890416631,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,35,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890419181,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,36,7,white,circle,sounds\G.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554890421748,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,37,5,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890424299,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,38,6,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890426849,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,39,5,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890429398,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,40,6,white,circle,sounds\B.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890431965,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,41,4,white,circle,sounds\V.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890434531,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,42,6,white,circle,sounds\T.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890437098,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,43,8,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890439649,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,44,7,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890442199,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,45,2,white,circle,sounds\E.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890444766,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,46,6,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890447316,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,47,1,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890449866,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,48,5,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890452416,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,49,1,white,circle,sounds\D.wav,,0,1,0,no,0,1,1,,1,,Studerende,,0,0,,0,1554890454983,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,50,7,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890457533,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,51,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890460083,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,52,6,white,circle,sounds\C.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890462633,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,53,8,white,circle,sounds\E.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890465199,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,54,4,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890467749,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,55,7,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890470299,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,56,4,white,circle,sounds\G.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890472884,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,57,3,white,circle,sounds\C.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890475450,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,58,4,white,circle,sounds\D.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890478017,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,59,4,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890480567,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,60,4,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890483117,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,61,8,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890485667,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,62,8,white,circle,sounds\G.wav,,0,1,0,no,1,1,1,,0,,Studerende,,0,0,,0,1554890488250,
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,1,5,green,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890522318,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,2,0,green,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890524869,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,3,8,blue,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890527418,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,4,2,red,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890529968,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,5,4,yellow,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890532518,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,6,2,red,circle,,,,1,0,no,1,0,,,1,1,Studerende,1,1,1,,,1554890535101,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,7,4,white,circle,,,,1,0,no,1,0,,,1,0,Studerende,0,1,1,,,1554890537668,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,8,4,dimgray,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890540218,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,9,0,dimgray,circle,,,,1,0,no,0,0,,,0,1,Studerende,0,1,1,,,1554890542786,0
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,10,3,white,circle,,,,1,0,no,0,0,,,0,1,Studerende,0,1,1,,,1554890545352,0
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,11,5,dimgray,circle,,,,1,0,no,0,0,,,0,1,Studerende,1,1,1,,,1554890547919,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,12,4,dimgray,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890550469,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,13,3,blue,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890553019,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,14,4,darkorange,circle,,,,1,0,no,1,0,,,1,0,Studerende,0,1,1,,,1554890555585,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,15,7,darkorange,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890558135,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,16,0,darkorange,circle,,,,1,0,no,0,0,,,0,0,Studerende,1,1,1,,,1554890560686,0
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,17,0,darkorange,circle,,,,1,0,no,1,0,,,0,1,Studerende,1,0,1,,,1554890563269,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,18,8,yellow,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890565819,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,19,0,green,circle,,,,1,0,no,0,0,,,1,0,Studerende,0,0,1,,,1554890568369,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,20,6,dimgray,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890570919,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,21,4,red,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890573469,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,22,4,red,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890576019,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,23,4,dimgray,circle,,,,1,0,no,1,0,,,1,0,Studerende,0,1,1,,,1554890578587,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,24,7,red,circle,,,,1,0,no,0,0,,,0,1,Studerende,1,1,1,,,1554890581154,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,25,8,dimgray,circle,,,,1,0,no,0,0,,,0,0,Studerende,1,1,1,,,1554890583703,0
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,26,6,blue,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890586253,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,27,4,darkorange,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890588803,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,28,3,blue,circle,,,,1,0,no,0,0,,,0,0,Studerende,1,1,1,,,1554890591353,0
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,29,4,darkorange,circle,,,,1,0,no,0,0,,,1,1,Studerende,1,0,1,,,1554890593920,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,30,4,dimgray,circle,,,,1,0,no,1,0,,,0,0,Studerende,0,0,1,,,1554890596487,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,31,4,darkorange,circle,,,,1,0,no,1,0,,,1,0,Studerende,1,1,1,,,1554890599054,0
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,32,5,blue,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890601604,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,33,5,dimgray,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890604154,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,34,8,red,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890606704,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,35,1,red,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890609254,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,36,8,yellow,circle,,,,1,0,no,1,0,,,1,0,Studerende,0,1,1,,,1554890611820,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,37,2,green,circle,,,,1,0,no,0,0,,,0,0,Studerende,0,1,1,,,1554890614371,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,38,8,blue,circle,,,,1,0,no,1,0,,,1,0,Studerende,0,1,1,,,1554890616938,1
Desmerdyr,male,24,training_transfer,posttest,pc2,2,2,39,2,blue,circle,,,,1,0,no,0,0,,,1,0,Studerende,0,0,1,,,1554890619488,1
