id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_score,position_tested,figure_response,position_score,figure_tested,simulate,color_score,sound_response,timestamp,color_target,position_response,figure_target,color_tested,position_target,color_response,figure_score,sound_target,sound_tested
næseabe,female,23,training_train,training,ps2,2,2,17,1,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555490720995,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,18,3,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490723545,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,19,8,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490726094,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,20,8,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490728644,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,21,4,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,0,1555490731194,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,22,0,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490733745,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,23,8,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,0,1555490736295,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,24,5,white,circle,sounds\C.wav,Studerende,0,1,,1,0,no,,0,1555490738845,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,25,8,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,0,1555490741395,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,26,1,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490743945,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,27,5,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490746495,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,28,3,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,0,1555490749045,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,29,5,white,circle,sounds\E.wav,Studerende,1,1,,0,0,no,,0,1555490751596,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,30,4,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490754145,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,31,1,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490756695,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,32,4,white,circle,sounds\G.wav,Studerende,1,1,,0,0,no,,0,1555490759245,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,33,2,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490761795,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,34,0,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,0,1555490764345,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,35,5,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490766895,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,36,3,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490769446,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,37,7,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490771996,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,38,7,white,circle,sounds\E.wav,Studerende,0,1,,1,0,no,,0,1555490774546,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,39,4,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490777096,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,40,7,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,0,1555490779646,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,41,6,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490782195,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,42,7,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555490784746,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,43,4,white,circle,sounds\C.wav,Studerende,0,1,,1,0,no,,0,1555490787296,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,44,5,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555490789846,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,45,4,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555490792396,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,46,8,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555490794946,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,47,6,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490797496,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,48,3,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490800046,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,49,6,white,circle,sounds\B.wav,Studerende,1,1,,0,0,no,,0,1555490802596,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,50,0,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490805147,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,51,4,white,circle,sounds\B.wav,Studerende,0,1,,1,0,no,,0,1555490807697,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,52,3,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490810247,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,53,2,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490812797,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,54,2,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555490815363,,1,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,55,8,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490817913,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,56,0,white,circle,sounds\P.wav,Studerende,0,1,,1,0,no,,0,1555490820463,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,57,2,white,circle,sounds\B.wav,Studerende,0,1,,1,0,no,,0,1555490823014,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,58,0,white,circle,sounds\C.wav,Studerende,1,1,,0,0,no,,0,1555490825564,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,59,0,white,circle,sounds\B.wav,Studerende,0,1,,1,0,no,,0,1555490828114,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,60,7,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490830663,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,61,7,white,circle,sounds\B.wav,Studerende,0,1,,0,0,no,,0,1555490833230,,1,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,62,7,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,0,1555490835797,,1,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,1,3,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491023184,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,2,6,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491025734,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,3,3,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491028301,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,4,6,white,circle,sounds\C.wav,Studerende,1,1,,0,0,no,,0,1555491030851,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,5,0,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491033402,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,6,7,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,1,1555491035968,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,7,0,white,circle,sounds\B.wav,Studerende,1,1,,0,0,no,,0,1555491038518,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,8,2,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491041068,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,9,7,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491043618,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,10,7,white,circle,sounds\D.wav,Studerende,0,1,,1,0,no,,0,1555491046168,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,11,7,white,circle,sounds\V.wav,Studerende,1,1,,0,0,no,,0,1555491048719,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,12,7,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,1,1555491051285,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,13,1,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491053835,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,14,6,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555491056385,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,15,1,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491058952,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,16,3,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491061502,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,17,1,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,0,1555491064052,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,18,3,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555491066619,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,19,2,white,circle,sounds\D.wav,Studerende,0,1,,1,0,no,,0,1555491069169,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,20,8,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491071719,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,21,2,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491074286,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,22,4,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491076836,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,23,4,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491079385,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,24,3,white,circle,sounds\T.wav,Studerende,0,1,,1,0,no,,0,1555491081935,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,25,0,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491084486,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,26,8,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491087036,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,27,4,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491089586,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,28,0,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491092136,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,29,5,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491094686,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,30,4,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491097236,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,31,5,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491099802,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,32,4,white,circle,sounds\G.wav,Studerende,1,1,,0,0,no,,0,1555491102353,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,33,2,white,circle,sounds\T.wav,Studerende,0,1,,1,0,no,,0,1555491104903,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,34,5,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491107453,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,35,0,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491110003,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,36,8,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491112553,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,37,1,white,circle,sounds\B.wav,Studerende,1,1,,0,0,no,,0,1555491115119,,1,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,38,0,white,circle,sounds\P.wav,Studerende,0,1,,1,0,no,,0,1555491117673,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,39,0,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491120220,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,40,1,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,1,1555491122787,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,41,8,white,circle,sounds\D.wav,Studerende,0,1,,1,0,no,,0,1555491125337,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,42,3,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491127887,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,43,8,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491130453,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,44,5,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491133003,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,45,0,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491135553,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,46,7,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,1,1555491138121,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,47,7,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491140671,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,48,7,white,circle,sounds\V.wav,Studerende,1,1,,0,0,no,,0,1555491143221,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,49,7,white,circle,sounds\C.wav,Studerende,0,1,,1,0,no,,0,1555491145787,,1,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,50,1,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491148337,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,51,4,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555491150887,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,52,8,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491153438,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,53,2,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491155989,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,54,3,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,0,1555491158538,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,55,2,white,circle,sounds\V.wav,Studerende,0,1,,0,0,no,,1,1555491161104,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,56,4,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,0,1555491163654,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,57,1,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491166204,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,58,6,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491168754,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,59,4,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491171305,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,60,8,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491173855,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,61,7,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,1,1555491176421,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,62,4,white,circle,sounds\P.wav,Studerende,0,1,,1,0,no,,0,1555491178971,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,1,2,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491191755,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,2,5,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491194305,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,3,6,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491196855,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,4,2,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491199405,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,5,6,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555491201955,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,6,2,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,1,1555491204538,,1,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,7,4,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491207089,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,8,7,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491209639,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,9,1,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491212189,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,10,7,white,circle,sounds\T.wav,Studerende,1,1,,0,0,no,,0,1555491214739,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,11,4,white,circle,sounds\T.wav,Studerende,0,1,,1,0,no,,0,1555491217289,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,12,7,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491219855,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,13,6,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491222406,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,14,8,white,circle,sounds\C.wav,Studerende,0,1,,1,0,no,,0,1555491224956,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,15,8,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,1,1555491227523,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,16,5,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491230073,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,17,0,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,0,1555491232622,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,18,4,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491235172,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,19,0,white,circle,sounds\C.wav,Studerende,1,1,,0,0,no,,0,1555491237722,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,20,3,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491240272,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,21,1,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,1,1555491242840,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,22,5,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491245390,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,23,1,white,circle,sounds\V.wav,Studerende,1,1,,0,0,no,,0,1555491247940,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,24,0,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,1,1555491250506,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,25,3,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,0,1555491253056,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,26,6,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491255606,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,27,0,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491258157,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,28,5,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491260707,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,29,6,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491263257,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,30,4,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491265807,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,31,1,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491268357,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,32,4,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555491270907,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,33,5,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491273457,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,34,1,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555491276007,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,35,4,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555491278557,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,36,3,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491281107,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,37,1,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491283657,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,38,7,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555491286207,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,39,0,white,circle,sounds\E.wav,Studerende,0,1,,1,0,no,,0,1555491288757,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,40,7,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555491291307,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,41,3,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491293858,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,42,1,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491296408,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,43,3,white,circle,sounds\T.wav,Studerende,0,1,,0,0,no,,0,1555491298958,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,44,1,white,circle,sounds\D.wav,Studerende,0,1,,0,0,no,,0,1555491301508,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,45,6,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555491304058,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,46,1,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555491306624,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,47,0,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491309174,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,48,8,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491311725,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,49,7,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,1,1555491314292,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,50,7,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491316842,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,51,7,white,circle,sounds\G.wav,Studerende,1,1,,0,0,no,,0,1555491319392,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,52,1,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555491321941,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,53,0,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555491324491,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,54,1,white,circle,sounds\B.wav,Studerende,1,1,,0,0,no,,0,1555491327041,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,55,5,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555491329592,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,56,1,white,circle,sounds\B.wav,Studerende,0,1,,0,0,no,,0,1555491332142,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,57,4,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491334692,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,58,5,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555491337242,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,59,0,white,circle,sounds\D.wav,Studerende,0,1,,1,0,no,,0,1555491339792,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,60,7,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555491342342,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,61,0,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,1,1555491344925,,1,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,62,4,white,circle,sounds\D.wav,Studerende,0,1,,1,0,no,,0,1555491347476,,0,,0,0,,,1,1
næseabe,female,23,training_train,posttest,pc2,2,2,1,0,blue,circle,,Studerende,,1,,1,0,no,1,,1555491364926,0,0,,1,0,0,,,0
næseabe,female,23,training_train,posttest,pc2,2,2,2,5,green,circle,,Studerende,,1,,1,0,no,1,,1555491367476,0,0,,1,0,0,,,0
næseabe,female,23,training_train,posttest,pc2,2,2,3,4,darkorange,circle,,Studerende,,1,,1,0,no,1,,1555491370026,0,0,,1,0,0,,,0
