id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_tested,position_score,figure_score,figure_target,position_target,color_tested,timestamp,figure_response,sound_score,sound_response,color_target,sound_target,position_response,occupation,figure_tested,color_response,position_tested,color_score
bogfinke,male,24,training_train,practice,p1,1,1,1,2,white,circle,,no,0,1,,,0,0,1554894092401,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,2,2,white,circle,,no,0,1,,,1,0,1554894095037,,,,,,1,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,3,6,white,circle,,no,0,0,,,0,0,1554894097635,,,,,,1,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,4,6,white,circle,,no,0,0,,,1,0,1554894100236,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,5,3,white,circle,,no,0,1,,,0,0,1554894102819,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,6,3,white,circle,,no,0,0,,,1,0,1554894105405,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,7,3,white,circle,,no,0,0,,,1,0,1554894107994,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,8,1,white,circle,,no,0,0,,,0,0,1554894110586,,,,,,1,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,9,7,white,circle,,no,0,0,,,0,0,1554894113190,,,,,,1,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,10,0,white,circle,,no,0,1,,,0,0,1554894115791,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,11,4,white,circle,,no,0,1,,,0,0,1554894118371,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,12,3,white,circle,,no,0,1,,,0,0,1554894120954,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,13,5,white,circle,,no,0,1,,,0,0,1554894123558,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,14,6,white,circle,,no,0,1,,,0,0,1554894126141,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,15,7,white,circle,,no,0,1,,,0,0,1554894128722,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,16,3,white,circle,,no,0,1,,,0,0,1554894131305,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,17,2,white,circle,,no,0,1,,,0,0,1554894133889,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,18,4,white,circle,,no,0,1,,,0,0,1554894136455,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,19,6,white,circle,,no,0,1,,,0,0,1554894139038,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,20,6,white,circle,,no,0,0,,,1,0,1554894141607,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,21,6,white,circle,,no,0,0,,,1,0,1554894144190,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,22,7,white,circle,,no,0,1,,,0,0,1554894146773,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,23,3,white,circle,,no,0,1,,,0,0,1554894149357,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,24,8,white,circle,,no,0,1,,,0,0,1554894151940,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,25,4,white,circle,,no,0,1,,,0,0,1554894154509,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,26,3,white,circle,,no,0,1,,,0,0,1554894157093,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,27,4,white,circle,,no,0,1,,,0,0,1554894159658,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,28,4,white,circle,,no,0,0,,,1,0,1554894162239,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,29,6,white,circle,,no,0,1,,,0,0,1554894164810,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,30,5,white,circle,,no,0,1,,,0,0,1554894167393,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,p1,1,1,31,5,white,circle,,no,0,0,,,1,0,1554894169960,,,,,,0,Ledig,0,,1,
bogfinke,male,24,training_train,practice,f2,1,2,1,4,white,circle,,no,0,,1,0,,0,1554894182694,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,2,4,white,triangle,,no,0,,1,0,,0,1554894185277,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,3,4,white,circle,,no,0,,0,1,,0,1554894187878,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,4,4,white,square,,no,0,,1,0,,0,1554894190461,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,5,4,white,triangle,,no,0,,0,0,,0,1554894193056,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,6,4,white,circle,,no,0,,0,0,,0,1554894195663,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,7,4,white,square,,no,0,,1,0,,0,1554894198229,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,8,4,white,triangle,,no,0,,0,0,,0,1554894200827,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,9,4,white,square,,no,0,,0,1,,0,1554894203413,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,10,4,white,square,,no,0,,0,0,,0,1554894206017,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,11,4,white,triangle,,no,0,,0,0,,0,1554894208614,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,12,4,white,triangle,,no,0,,0,0,,0,1554894211212,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,13,4,white,triangle,,no,0,,1,1,,0,1554894213796,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,14,4,white,star,,no,0,,1,0,,0,1554894216364,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,15,4,white,triangle,,no,0,,1,1,,0,1554894218965,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,16,4,white,circle,,no,0,,0,0,,0,1554894221566,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,17,4,white,square,,no,0,,0,0,,0,1554894224164,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,18,4,white,star,,no,0,,0,0,,0,1554894226762,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,19,4,white,circle,,no,0,,0,0,,0,1554894229351,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,20,4,white,square,,no,0,,0,0,,0,1554894231952,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,21,4,white,square,,no,0,,1,0,,0,1554894234517,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,22,4,white,square,,no,0,,0,1,,0,1554894237101,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,23,4,white,circle,,no,0,,0,0,,0,1554894239701,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,24,4,white,star,,no,0,,1,0,,0,1554894242285,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,25,4,white,circle,,no,0,,1,1,,0,1554894244883,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,26,4,white,square,,no,0,,0,0,,0,1554894247472,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,27,4,white,circle,,no,0,,1,1,,0,1554894250070,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,28,4,white,circle,,no,0,,0,0,,0,1554894252653,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,29,4,white,circle,,no,0,,1,1,,0,1554894255254,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,30,4,white,star,,no,0,,1,0,,0,1554894257837,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,31,4,white,square,,no,0,,0,0,,0,1554894260435,1,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,f2,1,2,32,4,white,triangle,,no,0,,1,0,,0,1554894263021,0,,,,,,Ledig,1,,0,
bogfinke,male,24,training_train,practice,sc2,2,2,1,4,dimgray,circle,sounds/V.wav,no,1,,,,,1,1554894306309,,1,0,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,2,4,darkorange,circle,sounds/G.wav,no,1,,,,,1,1554894308893,,1,0,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,3,4,white,circle,sounds/G.wav,no,1,,,,,1,1554894311491,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,4,4,darkorange,circle,sounds/C.wav,no,1,,,,,1,1554894314094,,0,1,1,0,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,5,4,red,circle,sounds/D.wav,no,1,,,,,1,1554894316674,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,6,4,dimgray,circle,sounds/E.wav,no,1,,,,,1,1554894319272,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,7,4,red,circle,sounds/E.wav,no,1,,,,,1,1554894321859,,0,1,1,0,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,8,4,red,circle,sounds/P.wav,no,1,,,,,1,1554894324445,,1,0,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,9,4,green,circle,sounds/V.wav,no,1,,,,,1,1554894327046,,0,1,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,10,4,white,circle,sounds/V.wav,no,1,,,,,1,1554894329643,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,11,4,green,circle,sounds/C.wav,no,1,,,,,1,1554894332227,,1,0,1,0,,Ledig,0,1,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,12,4,white,circle,sounds/P.wav,no,1,,,,,1,1554894334828,,0,1,1,0,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,13,4,blue,circle,sounds/C.wav,no,1,,,,,1,1554894337428,,0,0,0,1,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,14,4,yellow,circle,sounds/T.wav,no,1,,,,,1,1554894340029,,0,1,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,15,4,blue,circle,sounds/C.wav,no,1,,,,,1,1554894342630,,1,1,1,1,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,16,4,dimgray,circle,sounds/C.wav,no,1,,,,,1,1554894345213,,1,0,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,17,4,white,circle,sounds/T.wav,no,1,,,,,1,1554894347814,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,18,4,blue,circle,sounds/B.wav,no,1,,,,,1,1554894350414,,0,1,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,19,4,yellow,circle,sounds/V.wav,no,1,,,,,1,1554894352995,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,20,4,red,circle,sounds/P.wav,no,1,,,,,1,1554894355595,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,21,4,yellow,circle,sounds/V.wav,no,1,,,,,1,1554894358182,,1,1,1,1,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,22,4,red,circle,sounds/T.wav,no,1,,,,,1,1554894360783,,0,1,1,0,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,23,4,darkorange,circle,sounds/V.wav,no,1,,,,,1,1554894363366,,0,0,0,1,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,24,4,green,circle,sounds/C.wav,no,1,,,,,1,1554894365967,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,25,4,darkorange,circle,sounds/V.wav,no,1,,,,,1,1554894368565,,1,1,1,1,,Ledig,0,0,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,26,4,white,circle,sounds/C.wav,no,1,,,,,1,1554894371166,,1,1,0,1,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,27,4,dimgray,circle,sounds/D.wav,no,1,,,,,1,1554894373766,,0,1,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,28,4,blue,circle,sounds/C.wav,no,1,,,,,1,1554894376364,,0,0,0,1,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,29,4,white,circle,sounds/G.wav,no,1,,,,,1,1554894378951,,0,1,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,30,4,dimgray,circle,sounds/T.wav,no,1,,,,,1,1554894381533,,1,0,0,0,,Ledig,0,1,0,0
bogfinke,male,24,training_train,practice,sc2,2,2,31,4,darkorange,circle,sounds/G.wav,no,1,,,,,1,1554894384135,,1,1,0,1,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,sc2,2,2,32,4,red,circle,sounds/E.wav,no,1,,,,,1,1554894386735,,0,1,0,0,,Ledig,0,0,0,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,1,4,dimgray,triangle,sounds/B.wav,no,1,1,1,0,0,1,1554894450275,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,2,0,blue,circle,sounds/B.wav,no,1,1,0,0,0,1,1554894453892,1,0,0,0,1,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,3,0,red,star,sounds/G.wav,no,1,0,1,0,1,1,1554894457508,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,4,0,red,star,sounds/G.wav,no,1,0,1,1,1,1,1554894461108,1,0,0,1,1,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,5,6,red,triangle,sounds/D.wav,no,1,1,1,0,0,1,1554894464707,0,1,0,1,0,0,Ledig,1,1,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,6,3,blue,square,sounds/P.wav,no,1,1,1,0,0,1,1554894468326,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,7,0,blue,star,sounds/V.wav,no,1,1,0,0,0,1,1554894471940,1,1,0,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,8,4,darkorange,star,sounds/T.wav,no,1,1,0,1,0,1,1554894475534,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,9,0,darkorange,triangle,sounds/T.wav,no,1,1,0,0,0,1,1554894479142,1,0,0,1,1,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,10,3,red,star,sounds/P.wav,no,1,1,1,0,0,1,1554894482761,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,11,1,dimgray,triangle,sounds/B.wav,no,1,1,1,0,0,1,1554894486381,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,12,4,blue,triangle,sounds/E.wav,no,1,0,0,1,0,1,1554894489995,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,13,2,white,star,sounds/B.wav,no,1,1,1,0,0,1,1554894493597,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,14,6,yellow,square,sounds/C.wav,no,1,0,1,0,0,1,1554894497213,0,1,0,0,0,1,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,15,6,white,triangle,sounds/T.wav,no,1,0,0,0,1,1,1554894500830,1,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,16,6,dimgray,triangle,sounds/E.wav,no,1,0,0,1,1,1,1554894504429,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,17,7,darkorange,square,sounds/V.wav,no,1,1,1,0,0,1,1554894508049,0,1,0,0,0,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,18,2,blue,star,sounds/V.wav,no,1,1,1,0,0,1,1554894511680,0,1,1,0,1,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,19,1,white,triangle,sounds/D.wav,no,1,1,1,0,0,1,1554894515297,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,20,1,white,circle,sounds/D.wav,no,1,1,1,0,1,1,1554894518910,0,0,0,1,1,1,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,21,4,white,circle,sounds/G.wav,no,1,1,0,1,0,1,1554894522516,0,0,1,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,22,6,blue,square,sounds/V.wav,no,1,1,0,0,0,1,1554894526132,1,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,23,7,blue,circle,sounds/V.wav,no,1,0,1,0,0,1,1554894529732,0,0,0,1,1,1,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,24,7,darkorange,square,sounds/E.wav,no,1,0,1,0,1,1,1554894533316,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,25,8,green,star,sounds/E.wav,no,1,0,1,0,0,1,1554894536947,0,0,0,0,1,1,Ledig,1,1,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,26,6,darkorange,star,sounds/G.wav,no,1,1,1,1,0,1,1554894540550,1,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,27,5,dimgray,star,sounds/G.wav,no,1,1,0,1,0,1,1554894544169,0,0,0,0,1,0,Ledig,1,1,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,28,5,yellow,triangle,sounds/C.wav,no,1,0,1,0,1,1,1554894547768,0,0,1,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,29,1,yellow,triangle,sounds/G.wav,no,1,1,0,1,0,1,1554894551365,0,1,0,1,0,0,Ledig,1,0,1,0
bogfinke,male,24,training_train,practice,pcfs1,4,1,30,1,red,star,sounds/T.wav,no,1,0,0,0,1,1,1554894554969,1,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,practice,pcfs1,4,1,31,5,white,circle,sounds/D.wav,no,1,1,1,0,0,1,1554894558555,0,1,0,0,0,0,Ledig,1,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,1,1,dimgray,circle,,no,0,0,,,0,1,1554894584371,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,2,0,darkorange,circle,,no,0,1,,,0,1,1554894586975,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,3,0,white,circle,,no,0,1,,,0,1,1554894589558,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,4,0,red,circle,,no,0,1,,,1,1,1554894592159,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,5,7,red,circle,,no,0,1,,,0,1,1554894594760,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,6,3,yellow,circle,,no,0,1,,,0,1,1554894597357,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,7,7,red,circle,,no,0,0,,,1,1,1554894599944,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,8,8,darkorange,circle,,no,0,0,,,0,1,1554894602542,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,9,8,white,circle,,no,0,1,,,0,1,1554894605142,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,10,7,blue,circle,,no,0,1,,,0,1,1554894607743,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,11,6,red,circle,,no,0,1,,,0,1,1554894610326,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,12,6,dimgray,circle,,no,0,0,,,0,1,1554894612910,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,13,8,darkorange,circle,,no,0,1,,,0,1,1554894615508,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,14,6,yellow,circle,,no,0,0,,,1,1,1554894618094,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,15,8,darkorange,circle,,no,0,0,,,1,1,1554894620695,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,16,0,darkorange,circle,,no,0,1,,,0,1,1554894623292,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,17,8,darkorange,circle,,no,0,1,,,1,1,1554894625896,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,18,8,green,circle,,no,0,0,,,0,1,1554894628494,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,19,5,blue,circle,,no,0,1,,,0,1,1554894631095,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,20,2,white,circle,,no,0,1,,,0,1,1554894633695,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,21,8,blue,circle,,no,0,0,,,0,1,1554894636279,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,22,2,green,circle,,no,0,1,,,1,1,1554894638880,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,23,0,red,circle,,no,0,1,,,0,1,1554894641480,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,24,2,darkorange,circle,,no,0,0,,,1,1,1554894644081,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,25,4,white,circle,,no,0,0,,,0,1,1554894646682,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,26,2,blue,circle,,no,0,1,,,1,1,1554894649300,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,27,4,dimgray,circle,,no,0,0,,,1,1,1554894651892,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,28,1,white,circle,,no,0,0,,,0,1,1554894654487,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,29,3,yellow,circle,,no,0,1,,,0,1,1554894657079,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,30,1,green,circle,,no,0,1,,,1,1,1554894659665,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,31,3,yellow,circle,,no,0,0,,,1,1,1554894662266,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,32,2,darkorange,circle,,no,0,0,,,0,1,1554894664867,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,33,7,red,circle,,no,0,0,,,0,1,1554894667467,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,34,0,dimgray,circle,,no,0,1,,,0,1,1554894670068,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,35,7,red,circle,,no,0,1,,,1,1,1554894672652,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,36,6,dimgray,circle,,no,0,1,,,0,1,1554894675249,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,37,1,yellow,circle,,no,0,1,,,0,1,1554894677850,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,38,8,dimgray,circle,,no,0,0,,,0,1,1554894680451,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,39,7,dimgray,circle,,no,0,0,,,0,1,1554894683052,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,40,7,dimgray,circle,,no,0,0,,,0,1,1554894685652,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,41,7,blue,circle,,no,0,1,,,1,1,1554894688253,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,42,2,white,circle,,no,0,1,,,0,1,1554894690837,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,43,3,yellow,circle,,no,0,1,,,0,1,1554894693434,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,44,5,white,circle,,no,0,1,,,0,1,1554894696034,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,45,0,darkorange,circle,,no,0,1,,,0,1,1554894698636,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,46,1,white,circle,,no,0,1,,,0,1,1554894701237,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,47,4,yellow,circle,,no,0,1,,,0,1,1554894703837,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,48,6,white,circle,,no,0,0,,,0,1,1554894706438,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,49,2,darkorange,circle,,no,0,1,,,0,1,1554894709036,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,50,6,red,circle,,no,0,1,,,1,1,1554894711637,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,pretest,pc2,2,2,51,6,darkorange,circle,,no,0,0,,,0,1,1554894714238,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,pretest,pc2,2,2,52,8,blue,circle,,no,0,1,,,0,1,1554894716821,,,,0,,0,Ledig,0,1,1,0
