id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,figure_tested,color_target,sound_score,color_score,simulate,position_score,position_response,occupation,color_response,color_tested,figure_target,timestamp,sound_tested,sound_target,sound_response,position_tested,position_target,figure_score
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,37,0,green,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886461343,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,38,3,dimgray,circle,,,0,0,,1,no,1,1,Studerende,0,1,,1554886463910,0,,,1,1,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,39,5,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886466460,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,40,6,green,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886469011,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,41,1,blue,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886471561,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,42,2,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886474111,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,43,7,blue,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554886476677,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,44,3,green,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886479227,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,45,4,green,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886481777,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,46,0,red,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886484327,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,47,6,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886486878,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,48,7,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886489428,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,49,6,blue,circle,,,0,0,,1,no,1,1,Studerende,0,1,,1554886491994,0,,,1,1,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,50,8,darkorange,circle,,,0,1,,0,no,1,0,Studerende,0,1,,1554886494544,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,51,7,blue,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554886497111,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,52,8,dimgray,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554886499661,0,,,1,1,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,53,2,darkorange,circle,,,0,0,,0,no,1,0,Studerende,1,1,,1554886502227,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,54,7,white,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886504778,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,55,2,dimgray,circle,,,0,0,,1,no,0,0,Studerende,0,1,,1554886507328,0,,,1,1,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,56,5,white,circle,,,0,1,,1,no,1,0,Studerende,1,1,,1554886509895,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,57,7,yellow,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886512445,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,58,7,white,circle,,,0,1,,0,no,1,0,Studerende,0,1,,1554886514995,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,59,7,red,circle,,,0,0,,1,no,1,1,Studerende,0,1,,1554886517561,0,,,1,1,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,60,4,darkorange,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886520111,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,61,2,green,circle,,,0,0,,1,no,1,0,Studerende,0,1,,1554886522662,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,pc2,2,2,62,7,dimgray,circle,,,0,0,,1,no,0,1,Studerende,0,1,,1554886525229,0,,,1,0,
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,1,4,white,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886530029,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,2,4,darkorange,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886532579,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,3,4,darkorange,triangle,,0,1,0,,0,no,,,Studerende,1,1,0,1554886535145,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,4,4,white,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886537695,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,5,4,blue,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886540246,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,6,4,red,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886542796,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,7,4,red,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886545346,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,8,4,red,circle,,0,1,1,,1,no,,,Studerende,1,1,0,1554886547913,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,9,4,red,square,,0,1,1,,0,no,,,Studerende,0,1,0,1554886550463,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,10,4,blue,square,,1,1,0,,1,no,,,Studerende,0,1,0,1554886553029,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,11,4,darkorange,square,,0,1,0,,1,no,,,Studerende,0,1,1,1554886555579,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,12,4,blue,star,,0,1,1,,0,no,,,Studerende,0,1,0,1554886558130,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,13,4,dimgray,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886560680,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,14,4,blue,star,,1,1,1,,1,no,,,Studerende,1,1,1,1554886563264,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,15,4,blue,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886565813,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,16,4,white,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886568363,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,17,4,green,circle,,1,1,0,,1,no,,,Studerende,0,1,1,1554886570930,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,18,4,blue,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886573480,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,19,4,blue,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886576031,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,20,4,green,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886578580,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,21,4,green,square,,0,1,0,,0,no,,,Studerende,1,1,0,1554886581147,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,22,4,green,square,,1,1,1,,0,no,,,Studerende,0,1,0,1554886583714,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,23,4,white,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886586264,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,24,4,white,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886588814,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,25,4,yellow,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886591365,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,26,4,white,star,,1,1,1,,1,no,,,Studerende,1,1,1,1554886593948,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,27,4,yellow,square,,0,1,1,,0,no,,,Studerende,0,1,0,1554886596498,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,28,4,darkorange,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886599048,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,29,4,yellow,square,,1,1,1,,1,no,,,Studerende,1,1,1,1554886601631,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,30,4,dimgray,square,,1,1,0,,0,no,,,Studerende,1,1,1,1554886604214,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,31,4,red,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886606764,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,32,4,darkorange,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886609315,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,33,4,red,circle,,0,1,1,,1,no,,,Studerende,1,1,0,1554886611881,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,34,4,yellow,star,,1,1,0,,1,no,,,Studerende,0,1,0,1554886614448,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,35,4,dimgray,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886616998,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,36,4,red,star,,1,1,0,,1,no,,,Studerende,0,1,1,1554886619565,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,37,4,blue,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886622115,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,38,4,red,star,,1,1,1,,1,no,,,Studerende,1,1,1,1554886624698,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,39,4,blue,star,,1,1,1,,0,no,,,Studerende,0,1,1,1554886627265,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,40,4,green,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886629815,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,41,4,dimgray,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886632365,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,42,4,dimgray,circle,,1,1,0,,1,no,,,Studerende,0,1,1,1554886634932,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,43,4,blue,square,,1,1,0,,1,no,,,Studerende,0,1,1,1554886637498,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,44,4,white,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886640049,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,45,4,green,square,,0,1,0,,1,no,,,Studerende,0,1,1,1554886642598,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,46,4,green,circle,,0,1,0,,0,no,,,Studerende,1,1,0,1554886645166,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,47,4,green,star,,0,1,1,,1,no,,,Studerende,1,1,0,1554886647733,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,48,4,yellow,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886650282,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,49,4,dimgray,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886652833,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,50,4,yellow,square,,1,1,1,,1,no,,,Studerende,1,1,1,1554886655416,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,51,4,dimgray,circle,,1,1,1,,0,no,,,Studerende,0,1,0,1554886657982,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,52,4,red,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886660532,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,53,4,red,circle,,0,1,0,,1,no,,,Studerende,0,1,1,1554886663083,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,54,4,blue,triangle,,1,1,0,,1,no,,,Studerende,0,1,1,1554886665650,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,55,4,blue,triangle,,1,1,0,,0,no,,,Studerende,1,1,0,1554886668233,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,56,4,blue,star,,0,1,1,,0,no,,,Studerende,0,1,0,1554886670783,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,57,4,dimgray,square,,0,1,0,,1,no,,,Studerende,0,1,0,1554886673333,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,58,4,white,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886675883,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,59,4,white,triangle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886678433,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,60,4,darkorange,circle,,0,1,0,,1,no,,,Studerende,0,1,0,1554886680984,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,61,4,dimgray,square,,1,1,0,,1,no,,,Studerende,0,1,0,1554886683550,0,,,0,,0
Koalabjørn,male,29,training_transfer,posttest,fc2,2,2,62,4,red,star,,0,1,0,,1,no,,,Studerende,0,1,0,1554886686100,0,,,0,,1
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,1,1,darkorange,circle,sounds\G.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886693783,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,2,6,darkorange,circle,sounds\D.wav,,0,1,1,1,no,1,0,Studerende,1,1,,1554886697351,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,3,6,yellow,circle,sounds\D.wav,,0,0,1,1,no,0,0,Studerende,0,1,,1554886700917,1,1,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,4,6,yellow,circle,sounds\T.wav,,0,1,1,0,no,1,1,Studerende,0,1,,1554886704484,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,5,4,white,circle,sounds\V.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886708034,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,6,7,darkorange,circle,sounds\C.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886711584,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,7,7,yellow,circle,sounds\V.wav,,0,0,1,0,no,1,1,Studerende,1,1,,1554886715168,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,8,2,blue,circle,sounds\V.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886718735,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,9,4,darkorange,circle,sounds\E.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886722285,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,10,1,blue,circle,sounds\C.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886725835,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,11,1,darkorange,circle,sounds\C.wav,,0,0,1,1,no,0,0,Studerende,0,1,,1554886729401,1,1,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,12,6,blue,circle,sounds\D.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886732952,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,13,3,red,circle,sounds\G.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886736502,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,14,6,darkorange,circle,sounds\T.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886740052,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,15,0,green,circle,sounds\T.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886743618,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,16,8,red,circle,sounds\C.wav,,0,0,0,1,no,1,0,Studerende,0,1,,1554886747185,1,0,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,17,3,red,circle,sounds\G.wav,,0,1,1,1,no,1,0,Studerende,1,1,,1554886750753,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,18,6,green,circle,sounds\G.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886754319,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,19,2,yellow,circle,sounds\E.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886757869,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,20,2,yellow,circle,sounds\E.wav,,0,1,1,1,no,1,1,Studerende,1,1,,1554886761469,1,1,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,21,6,green,circle,sounds\G.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886765019,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,22,6,green,circle,sounds\G.wav,,0,1,1,1,no,1,1,Studerende,1,1,,1554886768620,1,1,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,23,3,green,circle,sounds\D.wav,,0,1,1,0,no,1,0,Studerende,0,1,,1554886772170,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,24,1,dimgray,circle,sounds\P.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886775720,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,25,3,blue,circle,sounds\P.wav,,0,0,1,1,no,0,1,Studerende,0,1,,1554886779303,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,26,0,blue,circle,sounds\V.wav,,0,1,1,1,no,1,0,Studerende,1,1,,1554886782869,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,27,4,white,circle,sounds\E.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886786420,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,28,2,blue,circle,sounds\T.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886789970,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,29,4,green,circle,sounds\T.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886793537,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,30,4,red,circle,sounds\B.wav,,0,0,1,1,no,1,1,Studerende,0,1,,1554886797103,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,31,1,yellow,circle,sounds\V.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886800653,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,32,0,red,circle,sounds\B.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886804204,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,33,1,darkorange,circle,sounds\P.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886807754,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,34,4,darkorange,circle,sounds\P.wav,,0,1,0,1,no,1,0,Studerende,1,1,,1554886811321,1,1,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,35,2,white,circle,sounds\V.wav,,0,0,1,0,no,1,0,Studerende,1,1,,1554886814887,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,36,7,red,circle,sounds\P.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886818438,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,37,7,red,circle,sounds\P.wav,,0,1,1,1,no,1,1,Studerende,1,1,,1554886822038,1,1,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,38,2,darkorange,circle,sounds\G.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886825588,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,39,5,white,circle,sounds\G.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886829154,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,40,5,white,circle,sounds\P.wav,,0,1,1,1,no,1,1,Studerende,1,1,,1554886832738,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,41,2,yellow,circle,sounds\T.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886836289,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,42,2,yellow,circle,sounds\D.wav,,0,1,1,1,no,1,1,Studerende,1,1,,1554886839872,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,43,8,blue,circle,sounds\T.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886843422,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,44,5,blue,circle,sounds\B.wav,,0,1,1,1,no,1,0,Studerende,1,1,,1554886846988,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,45,3,green,circle,sounds\C.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886850539,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,46,1,blue,circle,sounds\D.wav,,0,0,1,0,no,1,0,Studerende,1,1,,1554886854106,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,47,7,darkorange,circle,sounds\D.wav,,0,0,0,1,no,1,0,Studerende,0,1,,1554886857656,1,1,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,48,7,white,circle,sounds\P.wav,,0,0,1,1,no,0,0,Studerende,0,1,,1554886861206,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,49,6,green,circle,sounds\E.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886864756,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,50,3,dimgray,circle,sounds\V.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886868306,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,51,3,dimgray,circle,sounds\T.wav,,0,1,0,1,no,0,0,Studerende,1,1,,1554886871890,1,0,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,52,4,dimgray,circle,sounds\D.wav,,0,1,1,0,no,1,0,Studerende,0,1,,1554886875440,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,53,1,blue,circle,sounds\P.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886878990,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,54,5,darkorange,circle,sounds\B.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886882541,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,55,5,red,circle,sounds\D.wav,,0,0,1,1,no,1,1,Studerende,0,1,,1554886886106,1,0,0,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,56,6,blue,circle,sounds\P.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886889657,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,57,7,white,circle,sounds\P.wav,,0,0,1,1,no,1,0,Studerende,0,1,,1554886893224,1,1,1,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,58,4,blue,circle,sounds\C.wav,,0,0,1,0,no,1,0,Studerende,1,1,,1554886896791,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,59,4,red,circle,sounds\C.wav,,0,0,1,1,no,0,0,Studerende,0,1,,1554886900357,1,1,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,60,4,blue,circle,sounds\P.wav,,0,0,0,0,no,0,0,Studerende,1,1,,1554886903941,1,0,1,1,1,
Koalabjørn,male,29,training_transfer,posttest,pcs1,3,1,61,6,blue,circle,sounds\C.wav,,0,1,1,0,no,1,0,Studerende,0,1,,1554886907491,1,0,0,1,0,
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,1,4,dimgray,triangle,sounds\E.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886913791,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,2,4,dimgray,triangle,sounds\E.wav,1,1,1,0,1,no,,,Studerende,1,1,1,1554886917391,1,1,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,3,4,dimgray,star,sounds\E.wav,0,1,1,1,0,no,,,Studerende,0,1,0,1554886920957,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,4,4,red,circle,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886924508,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,5,4,red,star,sounds\V.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554886928075,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,6,4,red,triangle,sounds\V.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554886931658,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,7,4,dimgray,triangle,sounds\C.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554886935224,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,8,4,red,star,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886938775,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,9,4,green,circle,sounds\P.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886942326,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,10,4,white,circle,sounds\P.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554886945909,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,11,4,yellow,triangle,sounds\C.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886949459,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,12,4,dimgray,triangle,sounds\G.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554886953025,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,13,4,yellow,star,sounds\C.wav,0,1,0,1,0,no,,,Studerende,1,1,0,1554886956592,1,0,0,0,,1
