id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_response,position_target,position_tested,sound_target,simulate,sound_score,color_score,position_score,color_target,sound_tested,figure_response,occupation,timestamp,figure_score,sound_response,color_tested,position_response,figure_target,figure_tested
Tiger,female,56,training_train,posttest,fc2,2,2,8,4,red,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597928622,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,9,4,dimgray,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555597931206,0,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,10,4,green,square,,0,,0,,no,,1,,0,0,1,I arbejde,1555597933792,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,11,4,white,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597936375,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,12,4,green,star,,0,,0,,no,,0,,1,0,0,I arbejde,1555597938959,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,13,4,blue,triangle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597941542,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,14,4,red,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597944125,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,15,4,darkorange,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597946708,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,16,4,red,circle,,1,,0,,no,,1,,1,0,1,I arbejde,1555597949318,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,17,4,green,triangle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597951892,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,18,4,red,star,,1,,0,,no,,1,,1,0,0,I arbejde,1555597954467,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,19,4,red,triangle,,0,,0,,no,,1,,0,0,1,I arbejde,1555597957050,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,20,4,green,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597959628,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,21,4,red,triangle,,1,,0,,no,,1,,1,0,1,I arbejde,1555597962229,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,22,4,red,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597964809,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,23,4,blue,triangle,,0,,0,,no,,1,,0,0,1,I arbejde,1555597967413,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,24,4,darkorange,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555597969993,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,25,4,red,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597972576,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,26,4,white,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597975163,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,27,4,green,triangle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597977746,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,28,4,white,triangle,,0,,0,,no,,0,,1,0,0,I arbejde,1555597980328,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,29,4,red,triangle,,0,,0,,no,,1,,0,0,1,I arbejde,1555597982927,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,30,4,red,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555597985513,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,31,4,green,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597988097,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,32,4,green,square,,1,,0,,no,,0,,0,0,0,I arbejde,1555597990688,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,33,4,white,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555597993263,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,34,4,darkorange,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597995847,0,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,35,4,green,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555597998430,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,36,4,darkorange,triangle,,1,,0,,no,,1,,1,0,0,I arbejde,1555598001004,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,37,4,yellow,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555598003582,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,38,4,dimgray,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555598006165,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,39,4,blue,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555598008731,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,40,4,red,square,,0,,0,,no,,1,,0,0,1,I arbejde,1555598011303,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,41,4,darkorange,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555598013883,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,42,4,darkorange,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555598016464,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,43,4,darkorange,square,,0,,0,,no,,0,,1,0,0,I arbejde,1555598019032,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,44,4,blue,star,,0,,0,,no,,1,,0,0,1,I arbejde,1555598021633,0,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,45,4,white,square,,0,,0,,no,,1,,0,0,1,I arbejde,1555598024231,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,46,4,blue,triangle,,0,,0,,no,,0,,1,0,0,I arbejde,1555598026817,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,47,4,green,square,,0,,0,,no,,1,,0,0,1,I arbejde,1555598029392,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,48,4,green,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555598031966,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,49,4,white,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555598034550,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,50,4,green,circle,,0,,0,,no,,0,,1,0,0,I arbejde,1555598037133,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,51,4,red,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555598039716,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,52,4,blue,triangle,,0,,0,,no,,1,,0,0,0,I arbejde,1555598042303,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,53,4,red,star,,1,,0,,no,,1,,1,0,0,I arbejde,1555598044900,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,54,4,blue,square,,1,,0,,no,,1,,1,0,1,I arbejde,1555598047488,0,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,55,4,yellow,star,,0,,0,,no,,1,,0,0,1,I arbejde,1555598050084,1,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,56,4,red,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555598052671,0,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,57,4,red,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555598055254,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,58,4,dimgray,star,,0,,0,,no,,1,,0,0,1,I arbejde,1555598057858,0,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,59,4,yellow,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555598060435,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,60,4,dimgray,circle,,0,,0,,no,,0,,1,0,1,I arbejde,1555598063039,0,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,61,4,white,circle,,0,,0,,no,,1,,0,0,0,I arbejde,1555598065622,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,62,4,dimgray,star,,1,,0,,no,,1,,1,0,0,I arbejde,1555598068214,1,,1,,0,1
Tiger,female,56,training_train,posttest,pcs1,3,1,1,1,white,circle,sounds/B.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598098572,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,2,8,blue,circle,sounds/D.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598102174,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,3,0,darkorange,circle,sounds/D.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598105788,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,4,3,darkorange,circle,sounds/C.wav,1,0,1,0,no,1,1,1,1,1,,I arbejde,1555598109393,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,5,3,darkorange,circle,sounds/V.wav,1,1,1,0,no,1,1,1,1,1,,I arbejde,1555598113015,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,6,7,red,circle,sounds/B.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598116609,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,7,7,white,circle,sounds/T.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598120214,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,8,6,blue,circle,sounds/P.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598123810,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,9,5,red,circle,sounds/D.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598127392,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,10,5,red,circle,sounds/T.wav,1,1,1,0,no,1,1,1,1,1,,I arbejde,1555598131022,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,11,0,darkorange,circle,sounds/G.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598134610,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,12,0,darkorange,circle,sounds/P.wav,1,1,1,0,no,1,1,1,1,1,,I arbejde,1555598138242,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,13,4,darkorange,circle,sounds/D.wav,1,0,1,0,no,1,1,1,1,1,,I arbejde,1555598141861,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,14,4,yellow,circle,sounds/T.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598145469,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,15,2,green,circle,sounds/T.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598149071,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,16,7,dimgray,circle,sounds/E.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598152662,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,17,2,blue,circle,sounds/D.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598156264,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,18,2,green,circle,sounds/P.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598159872,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,19,3,yellow,circle,sounds/P.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598163468,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,20,5,green,circle,sounds/C.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598167064,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,21,6,green,circle,sounds/C.wav,1,0,1,1,no,1,1,1,1,1,,I arbejde,1555598170678,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,22,5,darkorange,circle,sounds/C.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598174304,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,23,3,white,circle,sounds/G.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598177897,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,24,0,red,circle,sounds/G.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598181514,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,25,0,red,circle,sounds/E.wav,1,1,1,0,no,0,1,1,1,1,,I arbejde,1555598185159,,1,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,26,8,white,circle,sounds/V.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598188750,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,27,1,white,circle,sounds/C.wav,1,0,1,0,no,1,1,1,1,1,,I arbejde,1555598192358,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,28,7,white,circle,sounds/C.wav,1,0,1,1,no,1,1,1,1,1,,I arbejde,1555598195983,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,29,1,darkorange,circle,sounds/C.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598199594,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,30,1,white,circle,sounds/V.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598203201,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,31,5,blue,circle,sounds/D.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598206784,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,32,5,yellow,circle,sounds/T.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598210389,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,33,6,red,circle,sounds/P.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598213985,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,34,5,green,circle,sounds/T.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598217584,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,35,5,white,circle,sounds/C.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598221210,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,36,6,blue,circle,sounds/C.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598224826,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,37,1,blue,circle,sounds/C.wav,1,0,1,1,no,1,1,1,1,1,,I arbejde,1555598228449,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,38,5,white,circle,sounds/V.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598232036,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,39,7,white,circle,sounds/B.wav,1,0,1,0,no,1,1,1,1,1,,I arbejde,1555598235658,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,40,7,dimgray,circle,sounds/P.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598239266,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,41,7,blue,circle,sounds/C.wav,0,1,1,0,no,1,1,1,0,1,,I arbejde,1555598242866,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,42,5,yellow,circle,sounds/P.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598246456,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,43,1,white,circle,sounds/G.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598250056,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,44,3,green,circle,sounds/V.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598253655,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,45,4,yellow,circle,sounds/V.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598257268,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,46,4,yellow,circle,sounds/C.wav,1,1,1,0,no,1,1,0,1,1,,I arbejde,1555598260873,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,47,1,darkorange,circle,sounds/B.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598264470,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,48,6,red,circle,sounds/G.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598268057,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,49,0,yellow,circle,sounds/D.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598271657,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,50,6,dimgray,circle,sounds/D.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598275276,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,51,2,darkorange,circle,sounds/D.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598278881,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,52,4,darkorange,circle,sounds/P.wav,1,0,1,0,no,1,1,1,1,1,,I arbejde,1555598282486,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,53,7,white,circle,sounds/V.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598286077,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,54,1,dimgray,circle,sounds/B.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598289676,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,55,1,dimgray,circle,sounds/C.wav,0,1,1,0,no,1,0,1,1,1,,I arbejde,1555598293290,,0,1,1,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,56,7,dimgray,circle,sounds/D.wav,1,0,1,0,no,0,1,1,1,1,,I arbejde,1555598296909,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,57,8,green,circle,sounds/P.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598300511,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,58,4,red,circle,sounds/V.wav,0,0,1,0,no,1,1,1,0,1,,I arbejde,1555598304111,,0,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,59,8,yellow,circle,sounds/V.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598307733,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,60,0,darkorange,circle,sounds/V.wav,0,0,1,1,no,1,1,1,0,1,,I arbejde,1555598311338,,1,1,0,,0
Tiger,female,56,training_train,posttest,pcs1,3,1,61,0,blue,circle,sounds/B.wav,0,1,1,0,no,0,1,1,0,1,,I arbejde,1555598314946,,1,1,1,,0
Tiger,female,56,training_train,posttest,fcs1,3,1,1,4,yellow,circle,sounds/V.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598328797,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,2,4,dimgray,triangle,sounds/T.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598332396,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,3,4,dimgray,triangle,sounds/T.wav,1,,0,1,no,0,1,,1,1,1,I arbejde,1555598336030,1,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,4,4,darkorange,circle,sounds/P.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598339615,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,5,4,green,square,sounds/C.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598343214,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,6,4,green,triangle,sounds/B.wav,1,,0,0,no,1,1,,1,1,0,I arbejde,1555598346828,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,7,4,dimgray,star,sounds/T.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598350415,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,8,4,green,star,sounds/E.wav,0,,0,0,no,1,1,,0,1,1,I arbejde,1555598354038,1,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,9,4,white,circle,sounds/B.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598357634,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,10,4,green,circle,sounds/E.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598361233,0,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,11,4,green,square,sounds/E.wav,1,,0,1,no,1,1,,1,1,0,I arbejde,1555598364870,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,12,4,blue,star,sounds/G.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598368469,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,13,4,white,triangle,sounds/T.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598372069,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,14,4,green,circle,sounds/D.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598375653,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,15,4,green,circle,sounds/D.wav,1,,0,1,no,1,1,,1,1,0,I arbejde,1555598379281,0,1,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,16,4,green,triangle,sounds/C.wav,1,,0,0,no,1,1,,1,1,0,I arbejde,1555598382881,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,17,4,white,square,sounds/C.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598386477,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,18,4,red,circle,sounds/P.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598390071,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,19,4,darkorange,star,sounds/P.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598393681,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,20,4,white,square,sounds/C.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598397269,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,21,4,green,star,sounds/C.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598400880,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,22,4,green,triangle,sounds/G.wav,0,,0,0,no,1,0,,1,1,0,I arbejde,1555598404470,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,23,4,yellow,circle,sounds/G.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598408081,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,24,4,yellow,star,sounds/B.wav,0,,0,0,no,1,0,,1,1,0,I arbejde,1555598411672,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,25,4,darkorange,circle,sounds/E.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598415271,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,26,4,red,star,sounds/E.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598418882,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,27,4,darkorange,square,sounds/C.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598422472,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,28,4,yellow,square,sounds/C.wav,0,,0,1,no,0,1,,0,1,1,I arbejde,1555598426089,1,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,29,4,yellow,star,sounds/C.wav,1,,0,1,no,0,1,,1,1,0,I arbejde,1555598429700,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,30,4,dimgray,triangle,sounds/D.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598433290,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,31,4,red,square,sounds/E.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598436892,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,32,4,green,circle,sounds/T.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598440492,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,33,4,green,star,sounds/P.wav,0,,0,0,no,1,0,,1,1,0,I arbejde,1555598444093,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,34,4,red,star,sounds/T.wav,0,,0,0,no,1,1,,0,1,1,I arbejde,1555598447702,1,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,35,4,green,square,sounds/P.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598451292,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,36,4,red,circle,sounds/E.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598454894,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,37,4,yellow,circle,sounds/G.wav,0,,0,0,no,1,1,,0,1,1,I arbejde,1555598458505,1,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,38,4,white,circle,sounds/D.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598462096,0,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,39,4,green,triangle,sounds/V.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598465677,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,40,4,green,square,sounds/P.wav,1,,0,0,no,1,1,,1,1,0,I arbejde,1555598469288,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,41,4,blue,star,sounds/T.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598472879,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,42,4,yellow,circle,sounds/B.wav,0,,0,0,no,1,1,,0,1,0,I arbejde,1555598476478,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,43,4,blue,circle,sounds/B.wav,0,,0,1,no,1,1,,0,1,1,I arbejde,1555598480103,1,1,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,44,4,red,triangle,sounds/B.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598483717,1,1,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,45,4,red,circle,sounds/C.wav,1,,0,0,no,1,1,,1,1,0,I arbejde,1555598487328,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,46,4,dimgray,star,sounds/C.wav,1,,0,1,no,0,0,,0,1,0,I arbejde,1555598490942,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,47,4,dimgray,square,sounds/T.wav,0,,0,0,no,1,0,,1,1,0,I arbejde,1555598494529,1,0,1,,0,1
Tiger,female,56,training_train,posttest,fcs1,3,1,48,4,yellow,square,sounds/G.wav,0,,0,0,no,1,1,,0,1,1,I arbejde,1555598498152,1,0,1,,1,1
Tiger,female,56,training_train,posttest,fcs1,3,1,49,4,white,star,sounds/G.wav,0,,0,1,no,1,1,,0,1,0,I arbejde,1555598501760,1,1,1,,0,1
