id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,occupation,figure_response,color_score,position_response,position_target,figure_score,sound_score,sound_tested,color_target,sound_response,position_score,figure_tested,figure_target,position_tested,sound_target,timestamp,simulate,color_response
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,42,6,white,circle,sounds\C.wav,1,Studerende,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1555507611349,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,43,5,white,square,sounds\D.wav,1,Studerende,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1555507614916,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,44,3,blue,circle,sounds\D.wav,1,Studerende,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1555507618465,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,45,1,red,square,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507622015,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,46,1,red,triangle,sounds\V.wav,1,Studerende,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1555507625598,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,47,5,yellow,square,sounds\V.wav,1,Studerende,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1555507629198,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,48,0,darkorange,square,sounds\G.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507632765,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,49,0,red,circle,sounds\P.wav,1,Studerende,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1555507636331,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,50,0,darkorange,square,sounds\T.wav,1,Studerende,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1555507639898,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,51,3,blue,square,sounds\C.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507643464,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,52,1,darkorange,square,sounds\B.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507647032,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,53,1,yellow,triangle,sounds\C.wav,1,Studerende,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1555507650615,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,54,1,blue,square,sounds\C.wav,1,Studerende,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1555507654198,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,55,3,yellow,square,sounds\T.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507657765,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,56,2,blue,triangle,sounds\P.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507661315,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,57,3,blue,star,sounds\V.wav,1,Studerende,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1555507664882,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,58,1,dimgray,triangle,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507668432,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,59,1,red,star,sounds\T.wav,1,Studerende,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1555507672015,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,60,7,red,square,sounds\G.wav,1,Studerende,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1555507675598,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,61,7,dimgray,square,sounds\G.wav,1,Studerende,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1555507679165,no,0
