id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,color_target,position_tested,color_score,sound_score,sound_tested,figure_tested,occupation,position_target,color_tested,figure_score,figure_target,sound_response,position_score,simulate,position_response,color_response,figure_response
Emu,female,19,training_train,posttest,pc2,2,2,8,4,white,circle,,1554813784720,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,9,2,yellow,circle,,1554813787294,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,10,3,white,circle,,1554813789866,,1,1,0,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,11,3,blue,circle,,1554813792441,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,12,3,red,circle,,1554813795015,,0,1,1,,0,0,Studerende,1,1,,,,0,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,13,3,white,circle,,1554813797590,,0,1,1,,0,0,Studerende,1,1,,,,0,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,14,5,blue,circle,,1554813800176,,0,1,0,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,15,8,darkorange,circle,,1554813802754,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,16,4,red,circle,,1554813805325,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,17,2,green,circle,,1554813807900,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,18,7,white,circle,,1554813810474,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,19,5,green,circle,,1554813813061,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,20,0,red,circle,,1554813815638,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,21,0,darkorange,circle,,1554813818213,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,22,5,white,circle,,1554813820784,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,23,7,dimgray,circle,,1554813823355,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,24,8,white,circle,,1554813825945,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,25,7,dimgray,circle,,1554813828540,,1,1,1,,0,0,Studerende,1,1,,,,1,no,1,1,
Emu,female,19,training_train,posttest,pc2,2,2,26,7,green,circle,,1554813831112,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,27,7,yellow,circle,,1554813833686,,0,1,1,,0,0,Studerende,1,1,,,,0,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,28,4,red,circle,,1554813836261,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,29,3,blue,circle,,1554813838833,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,30,4,red,circle,,1554813841416,,1,1,1,,0,0,Studerende,1,1,,,,0,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,31,7,blue,circle,,1554813844005,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,32,6,blue,circle,,1554813846583,,0,1,0,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,33,5,darkorange,circle,,1554813849163,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,34,5,yellow,circle,,1554813851735,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,35,5,blue,circle,,1554813854318,,0,1,1,,0,0,Studerende,1,1,,,,1,no,1,0,
Emu,female,19,training_train,posttest,pc2,2,2,36,5,red,circle,,1554813856907,,0,1,1,,0,0,Studerende,1,1,,,,1,no,1,0,
Emu,female,19,training_train,posttest,pc2,2,2,37,2,blue,circle,,1554813859490,,1,1,0,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,38,8,green,circle,,1554813862065,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,39,1,white,circle,,1554813864637,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,40,0,green,circle,,1554813867234,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,41,8,white,circle,,1554813869809,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,42,8,red,circle,,1554813872416,,0,1,1,,0,0,Studerende,0,1,,,,0,no,1,0,
Emu,female,19,training_train,posttest,pc2,2,2,43,8,red,circle,,1554813875016,,0,1,1,,0,0,Studerende,1,1,,,,1,no,1,0,
Emu,female,19,training_train,posttest,pc2,2,2,44,4,blue,circle,,1554813877588,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,45,3,green,circle,,1554813880163,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,46,7,red,circle,,1554813882737,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,47,5,green,circle,,1554813885323,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,48,4,white,circle,,1554813887901,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,49,3,yellow,circle,,1554813890472,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,50,3,green,circle,,1554813893044,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,51,3,yellow,circle,,1554813895628,,1,1,0,,0,0,Studerende,1,1,,,,1,no,1,0,
Emu,female,19,training_train,posttest,pc2,2,2,52,2,blue,circle,,1554813898211,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,53,1,yellow,circle,,1554813900785,,1,1,0,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,54,2,blue,circle,,1554813903367,,1,1,1,,0,0,Studerende,1,1,,,,0,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,55,2,blue,circle,,1554813905972,,0,1,0,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,56,7,blue,circle,,1554813908553,,1,1,1,,0,0,Studerende,0,1,,,,1,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,57,2,yellow,circle,,1554813911130,,0,1,1,,0,0,Studerende,1,1,,,,0,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,58,7,green,circle,,1554813913702,,0,1,1,,0,0,Studerende,1,1,,,,0,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,59,8,green,circle,,1554813916277,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,60,7,green,circle,,1554813918874,,1,1,1,,0,0,Studerende,1,1,,,,0,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,61,4,dimgray,circle,,1554813921458,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,62,2,yellow,circle,,1554813924032,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,fc2,2,2,1,4,green,triangle,,1554813972194,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,2,4,white,star,,1554813974766,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,3,4,green,circle,,1554813977352,,1,0,1,,0,1,Studerende,,1,1,0,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,4,4,white,triangle,,1554813979932,,1,0,0,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,5,4,white,circle,,1554813982504,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,6,4,blue,star,,1554813985077,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,7,4,dimgray,circle,,1554813987653,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,8,4,red,square,,1554813990225,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,9,4,blue,square,,1554813992811,,0,0,0,,0,1,Studerende,,1,1,0,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,10,4,dimgray,circle,,1554813995389,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,11,4,green,square,,1554813997963,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,12,4,green,triangle,,1554814000538,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,13,4,darkorange,square,,1554814003136,,0,0,1,,0,1,Studerende,,1,1,1,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,14,4,yellow,circle,,1554814005719,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,15,4,red,circle,,1554814008291,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,16,4,green,triangle,,1554814010865,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,17,4,blue,square,,1554814013440,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,18,4,dimgray,square,,1554814016035,,0,0,0,,0,1,Studerende,,1,0,0,,,no,,1,1
Emu,female,19,training_train,posttest,fc2,2,2,19,4,darkorange,square,,1554814018621,,0,0,1,,0,1,Studerende,,1,1,1,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,20,4,dimgray,circle,,1554814021193,,1,0,0,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,21,4,blue,circle,,1554814023767,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,22,4,green,triangle,,1554814026339,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,23,4,blue,triangle,,1554814028928,,1,0,1,,0,1,Studerende,,1,1,0,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,24,4,white,square,,1554814031503,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,25,4,white,star,,1554814034077,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,26,4,darkorange,square,,1554814036652,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,27,4,white,square,,1554814039247,,1,0,0,,0,1,Studerende,,1,0,0,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,28,4,blue,square,,1554814041824,,0,0,1,,0,1,Studerende,,1,1,1,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,29,4,dimgray,star,,1554814044405,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,30,4,blue,star,,1554814046979,,1,0,0,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,31,4,red,star,,1554814049562,,0,0,1,,0,1,Studerende,,1,1,1,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,32,4,blue,triangle,,1554814052155,,1,0,1,,0,1,Studerende,,1,1,0,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,33,4,red,star,,1554814054744,,1,0,0,,0,1,Studerende,,1,1,1,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,34,4,red,square,,1554814057324,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,35,4,yellow,star,,1554814059899,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,36,4,red,square,,1554814062493,,1,0,1,,0,1,Studerende,,1,1,1,,,no,,1,1
Emu,female,19,training_train,posttest,fc2,2,2,37,4,dimgray,triangle,,1554814065062,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,38,4,green,triangle,,1554814067637,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,39,4,dimgray,star,,1554814070208,,1,0,0,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,40,4,darkorange,star,,1554814072783,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,41,4,green,square,,1554814075355,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,42,4,yellow,triangle,,1554814077929,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,43,4,blue,star,,1554814080524,,0,0,1,,0,1,Studerende,,1,0,0,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,44,4,dimgray,star,,1554814083093,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,45,4,white,triangle,,1554814085668,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,46,4,blue,circle,,1554814088239,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,47,4,blue,triangle,,1554814090814,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,48,4,yellow,circle,,1554814093400,,0,0,1,,0,1,Studerende,,1,1,1,,,no,,0,1
Emu,female,19,training_train,posttest,fc2,2,2,49,4,blue,square,,1554814095978,,1,0,0,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,50,4,green,triangle,,1554814098552,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,51,4,blue,square,,1554814101138,,1,0,1,,0,1,Studerende,,1,0,1,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,52,4,dimgray,square,,1554814103716,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,53,4,white,star,,1554814106290,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,54,4,dimgray,triangle,,1554814108877,,1,0,1,,0,1,Studerende,,1,1,0,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,55,4,green,triangle,,1554814111453,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,56,4,dimgray,square,,1554814114026,,1,0,0,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,57,4,dimgray,star,,1554814116604,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,58,4,dimgray,circle,,1554814119187,,1,0,1,,0,1,Studerende,,1,1,0,,,no,,1,0
Emu,female,19,training_train,posttest,fc2,2,2,59,4,green,circle,,1554814121764,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,60,4,darkorange,square,,1554814124339,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,61,4,yellow,circle,,1554814126910,,0,0,1,,0,1,Studerende,,1,0,1,,,no,,0,0
Emu,female,19,training_train,posttest,fc2,2,2,62,4,blue,star,,1554814129485,,0,0,1,,0,1,Studerende,,1,1,0,,,no,,0,0
Emu,female,19,training_train,posttest,pcs1,3,1,1,0,blue,circle,sounds/D.wav,1554814159178,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,2,0,darkorange,circle,sounds/B.wav,1554814162792,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,3,3,darkorange,circle,sounds/B.wav,1554814166391,1,1,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,4,0,darkorange,circle,sounds/G.wav,1554814169976,0,1,1,0,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,5,2,red,circle,sounds/B.wav,1554814173566,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,6,2,darkorange,circle,sounds/B.wav,1554814177171,1,0,1,1,0,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,7,6,white,circle,sounds/B.wav,1554814180753,1,0,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,8,1,yellow,circle,sounds/P.wav,1554814184346,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,9,4,green,circle,sounds/P.wav,1554814187940,1,0,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,10,8,white,circle,sounds/P.wav,1554814191532,1,0,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,11,7,dimgray,circle,sounds/B.wav,1554814195127,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,12,8,darkorange,circle,sounds/D.wav,1554814198717,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,13,5,dimgray,circle,sounds/C.wav,1554814202310,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,14,5,red,circle,sounds/D.wav,1554814205916,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,15,2,white,circle,sounds/B.wav,1554814209515,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,16,8,green,circle,sounds/B.wav,1554814213108,1,0,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,17,4,yellow,circle,sounds/P.wav,1554814216701,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,18,4,green,circle,sounds/V.wav,1554814220306,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,19,5,blue,circle,sounds/C.wav,1554814223903,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,20,1,red,circle,sounds/V.wav,1554814227496,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,21,3,red,circle,sounds/V.wav,1554814231098,1,1,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,22,2,red,circle,sounds/T.wav,1554814234697,0,1,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,23,0,white,circle,sounds/T.wav,1554814238314,1,0,1,1,1,1,0,Studerende,0,1,,,1,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,24,8,green,circle,sounds/T.wav,1554814241925,1,0,1,1,1,1,0,Studerende,0,1,,,1,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,25,3,blue,circle,sounds/B.wav,1554814245512,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,26,4,blue,circle,sounds/E.wav,1554814249117,0,1,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,27,7,blue,circle,sounds/V.wav,1554814252725,0,1,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,28,2,red,circle,sounds/C.wav,1554814256307,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,29,0,red,circle,sounds/T.wav,1554814259908,0,1,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,30,0,white,circle,sounds/E.wav,1554814263494,0,0,1,1,1,1,0,Studerende,1,1,,,0,0,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,31,0,blue,circle,sounds/E.wav,1554814267108,1,0,1,1,1,1,0,Studerende,1,1,,,1,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,32,8,red,circle,sounds/E.wav,1554814270707,1,0,1,1,1,1,0,Studerende,0,1,,,1,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,33,4,dimgray,circle,sounds/G.wav,1554814274289,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,34,4,yellow,circle,sounds/E.wav,1554814277888,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,35,4,red,circle,sounds/C.wav,1554814281487,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,36,0,darkorange,circle,sounds/D.wav,1554814285083,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,37,5,green,circle,sounds/B.wav,1554814288679,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,38,5,darkorange,circle,sounds/G.wav,1554814292279,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,39,5,darkorange,circle,sounds/B.wav,1554814295894,0,1,1,0,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,40,7,yellow,circle,sounds/T.wav,1554814299492,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,41,7,blue,circle,sounds/P.wav,1554814303097,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,42,8,blue,circle,sounds/B.wav,1554814306705,0,1,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,43,8,yellow,circle,sounds/E.wav,1554814310327,0,0,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,44,2,white,circle,sounds/E.wav,1554814313914,1,0,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,45,8,white,circle,sounds/T.wav,1554814317508,0,1,1,0,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,46,8,red,circle,sounds/T.wav,1554814321133,1,0,1,1,1,1,0,Studerende,1,1,,,1,1,no,1,0,
Emu,female,19,training_train,posttest,pcs1,3,1,47,7,yellow,circle,sounds/G.wav,1554814324727,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,48,6,white,circle,sounds/B.wav,1554814328317,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,49,3,white,circle,sounds/C.wav,1554814331911,0,1,1,0,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,50,7,dimgray,circle,sounds/G.wav,1554814335507,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,51,1,yellow,circle,sounds/B.wav,1554814339098,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,52,1,yellow,circle,sounds/D.wav,1554814342720,0,1,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,1,
Emu,female,19,training_train,posttest,pcs1,3,1,53,1,yellow,circle,sounds/V.wav,1554814346343,0,1,1,1,1,1,0,Studerende,1,1,,,0,1,no,1,1,
Emu,female,19,training_train,posttest,pcs1,3,1,54,3,dimgray,circle,sounds/T.wav,1554814349927,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,55,0,blue,circle,sounds/E.wav,1554814353522,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,56,1,blue,circle,sounds/T.wav,1554814357125,0,1,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,1,
Emu,female,19,training_train,posttest,pcs1,3,1,57,5,yellow,circle,sounds/T.wav,1554814360710,1,0,1,1,0,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,58,0,dimgray,circle,sounds/D.wav,1554814364303,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,59,8,yellow,circle,sounds/P.wav,1554814367897,0,0,1,1,1,1,0,Studerende,0,1,,,0,1,no,0,0,
Emu,female,19,training_train,posttest,pcs1,3,1,60,3,yellow,circle,sounds/P.wav,1554814371519,1,1,1,1,1,1,0,Studerende,0,1,,,1,1,no,0,1,
