id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,figure_target,position_response,position_target,occupation,figure_score,figure_response,sound_tested,sound_score,sound_response,color_score,simulate,color_target,position_score,position_tested,color_tested,color_response,figure_tested
alligator,female,27,training_transfer,posttest,fcs1,3,1,53,4,dimgray,triangle,sounds/D.wav,1554892217331,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,54,4,yellow,square,sounds/E.wav,1554892220912,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,55,4,green,star,sounds/T.wav,1554892224515,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,56,4,white,triangle,sounds/D.wav,1554892228097,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,57,4,dimgray,square,sounds/E.wav,1554892231699,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,58,4,darkorange,triangle,sounds/C.wav,1554892235298,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,59,4,blue,star,sounds/E.wav,1554892238900,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,60,4,white,triangle,sounds/G.wav,1554892242499,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,61,4,white,circle,sounds/D.wav,1554892246107,0,0,,,I arbejde,1,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,1,5,yellow,star,sounds/G.wav,1554892262335,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,2,0,yellow,triangle,sounds/B.wav,1554892265940,0,0,0,0,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,3,8,darkorange,triangle,sounds/C.wav,1554892269554,0,1,0,0,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,4,2,darkorange,triangle,sounds/C.wav,1554892273098,1,1,0,0,I arbejde,1,1,1,1,1,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,5,4,white,star,sounds/B.wav,1554892276686,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,6,6,red,circle,sounds/P.wav,1554892280288,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,7,2,red,triangle,sounds/E.wav,1554892283911,0,0,0,0,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,8,7,green,circle,sounds/P.wav,1554892287504,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,9,5,white,star,sounds/V.wav,1554892291103,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,10,0,yellow,star,sounds/G.wav,1554892294711,0,1,0,0,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,11,7,yellow,circle,sounds/G.wav,1554892298314,1,0,0,0,I arbejde,1,0,1,1,1,0,no,1,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,12,7,dimgray,star,sounds/B.wav,1554892301930,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,13,7,white,triangle,sounds/B.wav,1554892305561,1,0,1,1,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,14,3,white,triangle,sounds/V.wav,1554892309172,0,1,0,0,I arbejde,1,1,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,15,8,green,star,sounds/C.wav,1554892312774,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,16,3,blue,star,sounds/B.wav,1554892316379,0,1,0,0,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,17,6,white,circle,sounds/D.wav,1554892319976,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,18,6,white,square,sounds/P.wav,1554892323601,0,0,1,1,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,19,1,dimgray,square,sounds/E.wav,1554892327192,0,1,0,0,I arbejde,0,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,20,2,darkorange,circle,sounds/E.wav,1554892330800,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,21,2,white,square,sounds/P.wav,1554892334402,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,22,4,dimgray,triangle,sounds/P.wav,1554892338001,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,23,4,red,circle,sounds/V.wav,1554892341612,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,24,5,red,square,sounds/E.wav,1554892345211,0,0,0,0,I arbejde,1,0,1,1,0,0,no,1,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,25,4,yellow,star,sounds/B.wav,1554892348828,0,0,0,0,I arbejde,1,0,1,1,0,0,no,0,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,26,8,red,star,sounds/C.wav,1554892352436,0,1,0,0,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,27,8,yellow,circle,sounds/B.wav,1554892356038,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,28,8,dimgray,circle,sounds/P.wav,1554892359663,0,1,1,1,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,29,7,dimgray,star,sounds/V.wav,1554892363280,0,0,0,0,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,30,0,green,square,sounds/T.wav,1554892366879,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,31,8,yellow,circle,sounds/T.wav,1554892370487,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,32,1,darkorange,circle,sounds/B.wav,1554892374115,0,1,1,0,I arbejde,0,0,1,1,0,0,no,0,0,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,33,1,darkorange,square,sounds/D.wav,1554892377660,0,0,1,1,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,34,2,dimgray,circle,sounds/D.wav,1554892381267,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,35,2,green,triangle,sounds/C.wav,1554892384887,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,36,1,white,circle,sounds/C.wav,1554892388507,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,37,1,blue,circle,sounds/C.wav,1554892392132,1,1,1,1,I arbejde,0,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,38,7,dimgray,square,sounds/E.wav,1554892395734,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,39,7,dimgray,circle,sounds/G.wav,1554892399342,0,0,1,1,I arbejde,1,0,1,1,0,0,no,1,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,40,5,yellow,triangle,sounds/E.wav,1554892402935,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,41,8,blue,square,sounds/B.wav,1554892406535,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,42,6,green,circle,sounds/E.wav,1554892410134,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,43,2,dimgray,star,sounds/E.wav,1554892413745,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,44,3,darkorange,triangle,sounds/D.wav,1554892417335,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,45,3,dimgray,triangle,sounds/P.wav,1554892420958,0,1,1,1,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,46,3,green,circle,sounds/C.wav,1554892424575,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,47,1,white,circle,sounds/G.wav,1554892428206,0,1,1,0,I arbejde,1,1,1,1,0,1,no,0,0,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,48,6,white,triangle,sounds/P.wav,1554892431814,0,0,0,0,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,49,7,blue,circle,sounds/C.wav,1554892435401,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,50,3,white,square,sounds/C.wav,1554892438998,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,51,3,blue,circle,sounds/G.wav,1554892442597,0,0,1,1,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,52,4,red,star,sounds/D.wav,1554892446190,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,53,8,darkorange,star,sounds/B.wav,1554892449798,0,1,0,0,I arbejde,1,1,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,54,8,darkorange,triangle,sounds/B.wav,1554892453418,1,0,1,1,I arbejde,1,0,1,0,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,55,6,yellow,square,sounds/B.wav,1554892457029,1,0,0,0,I arbejde,0,1,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,56,0,yellow,star,sounds/G.wav,1554892460640,0,0,0,0,I arbejde,1,0,1,1,0,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,57,5,yellow,star,sounds/B.wav,1554892464277,0,1,0,0,I arbejde,1,1,1,0,1,1,no,1,1,1,1,1,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,58,7,red,circle,sounds/P.wav,1554892467876,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,59,8,white,star,sounds/P.wav,1554892471484,1,0,0,0,I arbejde,1,0,1,1,1,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,60,1,red,square,sounds/G.wav,1554892475074,0,0,0,0,I arbejde,1,0,1,1,0,1,no,0,1,1,1,0,1
alligator,female,27,training_transfer,posttest,pcfs12,4,1,61,5,red,square,sounds/G.wav,1554892478685,1,1,0,0,I arbejde,0,0,1,0,0,1,no,1,1,1,1,1,1
