id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,occupation,figure_score,position_target,sound_target,simulate,figure_response,timestamp,figure_target,position_response,color_tested,color_score,position_score,figure_tested,sound_response,color_target,sound_score,sound_tested,color_response
Pindsvin,male,23,training_train,pretest,pc2,2,2,50,1,darkorange,circle,,1,Studerende,,0,,no,,1555584483527,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,51,7,green,circle,,1,Studerende,,0,,no,,1555584486074,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,52,8,red,circle,,1,Studerende,,0,,no,,1555584488624,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,53,1,red,circle,,1,Studerende,,0,,no,,1555584491174,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,54,2,darkorange,circle,,1,Studerende,,0,,no,,1555584493724,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,55,2,yellow,circle,,1,Studerende,,0,,no,,1555584496275,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,56,8,dimgray,circle,,1,Studerende,,0,,no,,1555584498824,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,57,2,red,circle,,1,Studerende,,1,,no,,1555584501391,,1,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,58,1,darkorange,circle,,1,Studerende,,0,,no,,1555584503941,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,59,4,blue,circle,,1,Studerende,,0,,no,,1555584506491,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,60,7,green,circle,,1,Studerende,,0,,no,,1555584509041,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,61,4,blue,circle,,1,Studerende,,1,,no,,1555584511608,,1,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,62,0,white,circle,,1,Studerende,,0,,no,,1555584514158,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,1,4,dimgray,circle,,0,Studerende,1,,,no,0,1555584521775,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,2,4,dimgray,triangle,,0,Studerende,1,,,no,0,1555584524324,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,3,4,blue,triangle,,0,Studerende,0,,,no,1,1555584526891,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,4,4,dimgray,triangle,,0,Studerende,0,,,no,0,1555584529442,1,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,5,4,white,square,,0,Studerende,1,,,no,0,1555584531992,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,6,4,red,square,,0,Studerende,1,,,no,0,1555584534542,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,7,4,yellow,circle,,0,Studerende,1,,,no,0,1555584537092,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,8,4,blue,star,,0,Studerende,1,,,no,0,1555584539642,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,9,4,white,circle,,0,Studerende,1,,,no,1,1555584542208,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,10,4,darkorange,square,,0,Studerende,1,,,no,0,1555584544758,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,11,4,dimgray,star,,0,Studerende,1,,,no,0,1555584547309,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,12,4,white,square,,0,Studerende,1,,,no,1,1555584549875,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,13,4,red,circle,,0,Studerende,1,,,no,0,1555584552426,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,14,4,white,triangle,,0,Studerende,1,,,no,0,1555584554975,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,15,4,yellow,star,,0,Studerende,1,,,no,0,1555584557526,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,16,4,blue,square,,0,Studerende,1,,,no,0,1555584560075,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,17,4,red,triangle,,0,Studerende,1,,,no,0,1555584562626,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,18,4,dimgray,square,,0,Studerende,1,,,no,1,1555584565193,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,19,4,green,circle,,0,Studerende,1,,,no,0,1555584567759,0,,1,0,,1,,0,,0,1
Pindsvin,male,23,training_train,pretest,fc2,2,2,20,4,green,triangle,,0,Studerende,1,,,no,0,1555584570309,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,21,4,blue,star,,0,Studerende,1,,,no,0,1555584572859,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,22,4,green,square,,0,Studerende,1,,,no,0,1555584575426,0,,1,1,,1,,1,,0,1
Pindsvin,male,23,training_train,pretest,fc2,2,2,23,4,dimgray,square,,0,Studerende,1,,,no,0,1555584577976,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,24,4,blue,square,,0,Studerende,0,,,no,0,1555584580526,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,25,4,dimgray,circle,,0,Studerende,1,,,no,0,1555584583076,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,26,4,red,square,,0,Studerende,1,,,no,1,1555584585643,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,27,4,white,star,,0,Studerende,1,,,no,0,1555584588193,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,28,4,red,triangle,,0,Studerende,1,,,no,0,1555584590743,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,29,4,dimgray,square,,0,Studerende,1,,,no,0,1555584593293,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,30,4,red,star,,0,Studerende,1,,,no,0,1555584595843,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,31,4,blue,star,,0,Studerende,1,,,no,0,1555584598394,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,32,4,red,star,,0,Studerende,1,,,no,1,1555584600960,1,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,33,4,red,square,,0,Studerende,1,,,no,0,1555584603510,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,34,4,darkorange,triangle,,0,Studerende,1,,,no,0,1555584606060,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,35,4,dimgray,circle,,0,Studerende,1,,,no,0,1555584608610,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,36,4,darkorange,circle,,0,Studerende,1,,,no,0,1555584611160,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,37,4,dimgray,circle,,0,Studerende,0,,,no,0,1555584613710,1,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,38,4,blue,square,,0,Studerende,1,,,no,0,1555584616261,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,39,4,white,triangle,,0,Studerende,1,,,no,0,1555584618811,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,40,4,green,triangle,,0,Studerende,1,,,no,0,1555584621370,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,41,4,blue,triangle,,0,Studerende,0,,,no,0,1555584623910,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,42,4,green,circle,,0,Studerende,1,,,no,0,1555584626460,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,43,4,darkorange,star,,0,Studerende,1,,,no,0,1555584629010,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,44,4,green,circle,,0,Studerende,0,,,no,0,1555584631560,1,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,45,4,green,square,,0,Studerende,1,,,no,0,1555584634111,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,46,4,dimgray,triangle,,0,Studerende,1,,,no,0,1555584636661,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,47,4,green,square,,0,Studerende,0,,,no,0,1555584639211,1,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,48,4,white,triangle,,0,Studerende,1,,,no,1,1555584641777,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,49,4,darkorange,triangle,,0,Studerende,1,,,no,0,1555584644327,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,50,4,white,triangle,,0,Studerende,0,,,no,0,1555584646877,1,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,51,4,blue,square,,0,Studerende,1,,,no,0,1555584649427,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,52,4,blue,square,,0,Studerende,1,,,no,0,1555584651978,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,53,4,yellow,triangle,,0,Studerende,1,,,no,0,1555584654578,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,54,4,blue,circle,,0,Studerende,0,,,no,1,1555584657144,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,55,4,darkorange,square,,0,Studerende,1,,,no,0,1555584659695,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,56,4,dimgray,triangle,,0,Studerende,1,,,no,0,1555584662254,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,57,4,blue,square,,0,Studerende,1,,,no,1,1555584664820,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,58,4,yellow,triangle,,0,Studerende,0,,,no,0,1555584667372,1,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,59,4,red,circle,,0,Studerende,1,,,no,0,1555584669922,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,60,4,blue,square,,0,Studerende,1,,,no,0,1555584672471,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,61,4,dimgray,triangle,,0,Studerende,1,,,no,0,1555584675022,0,,1,1,,1,,0,,0,0
Pindsvin,male,23,training_train,pretest,fc2,2,2,62,4,blue,circle,,0,Studerende,1,,,no,0,1555584677571,0,,1,0,,1,,1,,0,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,1,5,red,circle,sounds\B.wav,1,Studerende,,0,0,no,,1555584690222,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,2,8,white,circle,sounds\B.wav,1,Studerende,,0,1,no,,1555584693772,,0,1,1,1,0,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,3,7,white,circle,sounds\B.wav,1,Studerende,,0,1,no,,1555584697338,,0,1,0,1,0,1,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,4,1,green,circle,sounds\E.wav,1,Studerende,,0,0,no,,1555584700888,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,5,1,green,circle,sounds\V.wav,1,Studerende,,1,0,no,,1555584704456,,1,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,6,6,dimgray,circle,sounds\C.wav,1,Studerende,,0,0,no,,1555584708006,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,7,2,white,circle,sounds\G.wav,1,Studerende,,0,0,no,,1555584711556,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,8,6,yellow,circle,sounds\P.wav,1,Studerende,,0,0,no,,1555584715106,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,9,0,blue,circle,sounds\E.wav,1,Studerende,,0,0,no,,1555584718656,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,10,6,yellow,circle,sounds\E.wav,1,Studerende,,0,1,no,,1555584722223,,0,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,11,2,green,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584725773,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,12,2,blue,circle,sounds\E.wav,1,Studerende,,1,0,no,,1555584729339,,1,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,13,8,red,circle,sounds\P.wav,1,Studerende,,0,0,no,,1555584732889,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,14,4,dimgray,circle,sounds\B.wav,1,Studerende,,0,0,no,,1555584736439,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,15,4,dimgray,circle,sounds\B.wav,1,Studerende,,1,1,no,,1555584740040,,1,1,1,1,0,1,1,1,1,1
Pindsvin,male,23,training_train,pretest,pcs1,3,1,16,4,green,circle,sounds\D.wav,1,Studerende,,1,0,no,,1555584743607,,1,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,17,3,green,circle,sounds\B.wav,1,Studerende,,0,0,no,,1555584747173,,0,1,1,1,0,0,1,1,1,1
Pindsvin,male,23,training_train,pretest,pcs1,3,1,18,1,white,circle,sounds\B.wav,1,Studerende,,0,1,no,,1555584750740,,0,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,19,1,darkorange,circle,sounds\D.wav,1,Studerende,,1,0,no,,1555584754306,,1,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,20,0,green,circle,sounds\D.wav,1,Studerende,,0,1,no,,1555584757874,,0,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,21,7,dimgray,circle,sounds\P.wav,1,Studerende,,0,0,no,,1555584761424,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,22,5,white,circle,sounds\B.wav,1,Studerende,,0,0,no,,1555584764990,,0,1,0,1,0,0,0,1,1,1
Pindsvin,male,23,training_train,pretest,pcs1,3,1,23,2,dimgray,circle,sounds\E.wav,1,Studerende,,0,0,no,,1555584768540,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,24,6,blue,circle,sounds\E.wav,1,Studerende,,0,1,no,,1555584772108,,0,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,25,6,blue,circle,sounds\B.wav,1,Studerende,,1,0,no,,1555584775674,,1,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,26,1,yellow,circle,sounds\B.wav,1,Studerende,,0,1,no,,1555584779224,,0,1,1,1,0,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,27,3,white,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584782774,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,28,4,yellow,circle,sounds\E.wav,1,Studerende,,0,0,no,,1555584786324,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,29,4,red,circle,sounds\E.wav,1,Studerende,,1,1,no,,1555584789908,,1,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,30,1,green,circle,sounds\P.wav,1,Studerende,,0,0,no,,1555584793458,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,31,1,green,circle,sounds\V.wav,1,Studerende,,1,0,no,,1555584797041,,1,1,0,1,0,1,1,0,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,32,7,green,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584800591,,0,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,33,0,dimgray,circle,sounds\P.wav,1,Studerende,,0,0,no,,1555584804141,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,34,6,white,circle,sounds\C.wav,1,Studerende,,0,0,no,,1555584807692,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,35,3,white,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584811242,,0,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,36,3,white,circle,sounds\D.wav,1,Studerende,,1,0,no,,1555584814792,,0,1,0,0,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,37,4,red,circle,sounds\G.wav,1,Studerende,,0,0,no,,1555584818341,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,38,4,red,circle,sounds\G.wav,1,Studerende,,1,1,no,,1555584821941,,1,1,1,1,0,1,1,1,1,1
Pindsvin,male,23,training_train,pretest,pcs1,3,1,39,6,white,circle,sounds\G.wav,1,Studerende,,0,1,no,,1555584825510,,0,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,40,5,green,circle,sounds\C.wav,1,Studerende,,0,0,no,,1555584829060,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,41,5,white,circle,sounds\V.wav,1,Studerende,,1,0,no,,1555584832626,,1,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,42,0,white,circle,sounds\G.wav,1,Studerende,,0,0,no,,1555584836176,,0,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,43,6,dimgray,circle,sounds\B.wav,1,Studerende,,0,0,no,,1555584839726,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,44,5,red,circle,sounds\D.wav,1,Studerende,,0,0,no,,1555584843277,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,45,7,red,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584846828,,0,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,46,5,white,circle,sounds\V.wav,1,Studerende,,0,0,no,,1555584850377,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,47,8,white,circle,sounds\D.wav,1,Studerende,,0,0,no,,1555584853927,,0,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,48,5,green,circle,sounds\V.wav,1,Studerende,,0,0,no,,1555584857477,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,49,2,yellow,circle,sounds\D.wav,1,Studerende,,0,0,no,,1555584861028,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,50,2,white,circle,sounds\D.wav,1,Studerende,,1,1,no,,1555584864611,,1,1,1,1,0,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,51,0,blue,circle,sounds\G.wav,1,Studerende,,0,0,no,,1555584868160,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,52,0,green,circle,sounds\D.wav,1,Studerende,,1,0,no,,1555584871727,,1,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,53,3,white,circle,sounds\D.wav,1,Studerende,,0,1,no,,1555584875277,,0,1,1,1,0,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,54,4,green,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584878828,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,55,2,blue,circle,sounds\G.wav,1,Studerende,,0,0,no,,1555584882378,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,56,2,blue,circle,sounds\E.wav,1,Studerende,,1,0,no,,1555584885944,,1,1,0,1,0,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,57,2,blue,circle,sounds\E.wav,1,Studerende,,1,1,no,,1555584889561,,1,1,1,1,0,0,1,0,1,1
Pindsvin,male,23,training_train,pretest,pcs1,3,1,58,1,darkorange,circle,sounds\B.wav,1,Studerende,,0,0,no,,1555584893111,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,59,8,yellow,circle,sounds\T.wav,1,Studerende,,0,0,no,,1555584896662,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,60,7,darkorange,circle,sounds\P.wav,1,Studerende,,0,0,no,,1555584900212,,0,1,1,1,0,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,pcs1,3,1,61,8,yellow,circle,sounds\P.wav,1,Studerende,,0,1,no,,1555584903762,,0,1,1,1,0,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,1,4,dimgray,square,sounds\B.wav,0,Studerende,1,,0,no,0,1555584911695,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,2,4,darkorange,circle,sounds\V.wav,0,Studerende,1,,0,no,0,1555584915245,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,3,4,yellow,square,sounds\G.wav,0,Studerende,0,,0,no,1,1555584918812,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,4,4,green,star,sounds\G.wav,0,Studerende,1,,1,no,0,1555584922378,0,,1,1,,1,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,5,4,green,circle,sounds\G.wav,0,Studerende,1,,1,no,0,1555584925945,0,,1,1,,1,0,1,0,1,1
Pindsvin,male,23,training_train,pretest,fcs1,3,1,6,4,dimgray,circle,sounds\B.wav,0,Studerende,1,,0,no,1,1555584929512,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,7,4,blue,square,sounds\C.wav,0,Studerende,1,,0,no,0,1555584933062,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,8,4,green,star,sounds\C.wav,0,Studerende,1,,1,no,0,1555584936612,0,,1,1,,1,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,9,4,blue,circle,sounds\V.wav,0,Studerende,1,,0,no,0,1555584940162,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,10,4,darkorange,star,sounds\P.wav,0,Studerende,1,,0,no,0,1555584943712,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,11,4,dimgray,circle,sounds\B.wav,0,Studerende,1,,0,no,0,1555584947263,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,12,4,blue,triangle,sounds\E.wav,0,Studerende,1,,0,no,0,1555584950813,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,13,4,dimgray,square,sounds\D.wav,0,Studerende,1,,0,no,0,1555584954362,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,14,4,dimgray,star,sounds\E.wav,0,Studerende,1,,0,no,0,1555584957912,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,15,4,dimgray,star,sounds\D.wav,0,Studerende,1,,0,no,1,1555584961496,1,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,pretest,fcs1,3,1,16,4,blue,circle,sounds\D.wav,0,Studerende,1,,1,no,0,1555584965046,0,,1,1,,1,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,17,4,blue,triangle,sounds\V.wav,0,Studerende,1,,0,no,0,1555584968596,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,18,4,blue,star,sounds\T.wav,0,Studerende,1,,0,no,0,1555584972163,0,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,pretest,fcs1,3,1,19,4,dimgray,square,sounds\P.wav,0,Studerende,1,,0,no,0,1555584975713,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,20,4,white,star,sounds\C.wav,0,Studerende,1,,0,no,0,1555584979263,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,21,4,white,circle,sounds\E.wav,0,Studerende,1,,0,no,0,1555584982814,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,22,4,dimgray,square,sounds\E.wav,0,Studerende,0,,1,no,1,1555584986380,0,,1,1,,1,0,0,0,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,23,4,dimgray,circle,sounds\E.wav,0,Studerende,1,,1,no,0,1555584989930,0,,1,0,,1,0,1,0,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,24,4,dimgray,triangle,sounds\D.wav,0,Studerende,1,,0,no,0,1555584993480,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,25,4,green,star,sounds\D.wav,0,Studerende,1,,1,no,0,1555584997046,0,,1,1,,1,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,26,4,red,square,sounds\D.wav,0,Studerende,1,,1,no,0,1555585000614,0,,1,1,,1,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,27,4,dimgray,square,sounds\G.wav,0,Studerende,1,,0,no,1,1555585004180,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,28,4,dimgray,circle,sounds\B.wav,0,Studerende,1,,0,no,0,1555585007730,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,pretest,fcs1,3,1,29,4,green,star,sounds\P.wav,0,Studerende,1,,0,no,0,1555585011280,0,,1,1,,1,0,0,1,1,0
