id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,position_target,figure_tested,timestamp,sound_target,color_tested,sound_response,color_score,figure_target,sound_score,sound_tested,figure_score,simulate,position_response,occupation,color_target,position_score,color_response,position_tested
Orangutan,male,55,training_transfer,training,ps2,2,2,24,4,white,circle,sounds\C.wav,,0,0,1555675676066,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,25,1,white,circle,sounds\D.wav,,1,0,1555675678616,1,0,0,,,0,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,26,4,white,circle,sounds\B.wav,,1,0,1555675681167,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,27,7,white,circle,sounds\D.wav,,0,0,1555675683734,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,28,7,white,circle,sounds\B.wav,,0,0,1555675686300,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,29,6,white,circle,sounds\C.wav,,0,0,1555675688850,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,30,8,white,circle,sounds\B.wav,,0,0,1555675691417,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,31,7,white,circle,sounds\D.wav,,0,0,1555675693967,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,32,1,white,circle,sounds\B.wav,,0,0,1555675696533,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,33,1,white,circle,sounds\E.wav,,0,0,1555675699084,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,34,5,white,circle,sounds\C.wav,,0,0,1555675701634,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,35,4,white,circle,sounds\T.wav,,0,0,1555675704184,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,36,5,white,circle,sounds\V.wav,,1,0,1555675706734,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,37,1,white,circle,sounds\B.wav,,0,0,1555675709300,0,0,1,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,38,8,white,circle,sounds\V.wav,,0,0,1555675711850,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,39,8,white,circle,sounds\C.wav,,0,0,1555675714400,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,40,8,white,circle,sounds\V.wav,,1,0,1555675716968,1,0,0,,,0,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,41,5,white,circle,sounds\T.wav,,0,0,1555675719518,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,42,1,white,circle,sounds\D.wav,,0,0,1555675722068,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,43,5,white,circle,sounds\V.wav,,1,0,1555675724634,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,44,7,white,circle,sounds\G.wav,,0,0,1555675727184,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,45,8,white,circle,sounds\D.wav,,0,0,1555675729734,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,46,3,white,circle,sounds\T.wav,,0,0,1555675732284,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,47,8,white,circle,sounds\P.wav,,1,0,1555675734852,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,48,8,white,circle,sounds\C.wav,,0,0,1555675737401,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,49,8,white,circle,sounds\V.wav,,1,0,1555675739968,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,50,0,white,circle,sounds\C.wav,,0,0,1555675742535,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,51,8,white,circle,sounds\T.wav,,1,0,1555675745101,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,52,7,white,circle,sounds\B.wav,,0,0,1555675747651,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,53,4,white,circle,sounds\B.wav,,0,0,1555675750201,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,54,6,white,circle,sounds\V.wav,,0,0,1555675752752,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,55,6,white,circle,sounds\B.wav,,0,0,1555675755318,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,56,8,white,circle,sounds\C.wav,,0,0,1555675757869,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,57,3,white,circle,sounds\B.wav,,0,0,1555675760435,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,58,8,white,circle,sounds\E.wav,,1,0,1555675762985,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,59,3,white,circle,sounds\C.wav,,1,0,1555675765568,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,60,5,white,circle,sounds\D.wav,,0,0,1555675768118,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,61,3,white,circle,sounds\V.wav,,1,0,1555675770686,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,62,0,white,circle,sounds\P.wav,,0,0,1555675773236,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,1,5,darkorange,circle,,,0,0,1555675811653,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,2,7,dimgray,circle,,,0,0,1555675814203,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,3,3,dimgray,circle,,,0,0,1555675816753,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,4,0,green,circle,,,0,0,1555675819303,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,5,2,dimgray,circle,,,0,0,1555675821870,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,6,0,yellow,circle,,,1,0,1555675824420,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,7,3,blue,circle,,,0,0,1555675826970,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,8,2,white,circle,,,0,0,1555675829520,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,9,2,white,circle,,,0,0,1555675832070,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,10,3,white,circle,,,0,0,1555675834636,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,11,2,yellow,circle,,,1,0,1555675837187,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,12,5,green,circle,,,0,0,1555675839737,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,13,7,white,circle,,,0,0,1555675842287,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,14,2,green,circle,,,0,0,1555675844854,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,15,5,yellow,circle,,,0,0,1555675847404,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,16,8,dimgray,circle,,,0,0,1555675849958,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,17,6,green,circle,,,0,0,1555675852505,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,18,8,dimgray,circle,,,1,0,1555675855071,,1,,1,,,0,,no,0,Andet,1,0,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,19,8,yellow,circle,,,0,0,1555675857622,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,20,8,blue,circle,,,1,0,1555675860171,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,21,0,dimgray,circle,,,0,0,1555675862722,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,22,0,blue,circle,,,0,0,1555675865288,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,23,8,yellow,circle,,,0,0,1555675867838,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,24,7,darkorange,circle,,,0,0,1555675870388,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,25,5,blue,circle,,,0,0,1555675872938,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,26,5,green,circle,,,0,0,1555675875489,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,27,8,dimgray,circle,,,0,0,1555675878039,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,28,2,green,circle,,,0,0,1555675880589,,1,,0,,,0,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,29,8,white,circle,,,1,0,1555675883138,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,30,2,green,circle,,,1,0,1555675885689,,1,,0,,,0,,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,31,7,yellow,circle,,,0,0,1555675888239,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,32,2,red,circle,,,1,0,1555675890789,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,33,3,green,circle,,,0,0,1555675893339,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,34,8,dimgray,circle,,,0,0,1555675895889,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,35,5,green,circle,,,0,0,1555675898456,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,36,3,green,circle,,,0,0,1555675901006,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,37,5,blue,circle,,,1,0,1555675903556,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,38,8,darkorange,circle,,,0,0,1555675906106,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,39,1,dimgray,circle,,,0,0,1555675908669,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,40,2,darkorange,circle,,,0,0,1555675911223,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,41,8,yellow,circle,,,0,0,1555675913773,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,42,6,blue,circle,,,0,0,1555675916323,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,43,8,yellow,circle,,,1,0,1555675918889,,1,,0,,,0,,no,1,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,44,7,white,circle,,,0,0,1555675921439,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,45,2,dimgray,circle,,,0,0,1555675923989,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,46,2,yellow,circle,,,0,0,1555675926540,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,47,1,dimgray,circle,,,0,0,1555675929090,,1,,0,,,0,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,48,2,yellow,circle,,,1,0,1555675931657,,1,,1,,,0,,no,0,Andet,1,0,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,49,8,darkorange,circle,,,0,0,1555675934207,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,50,2,blue,circle,,,1,0,1555675936756,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,51,8,white,circle,,,1,0,1555675939357,,1,,1,,,0,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,52,4,yellow,circle,,,0,0,1555675941907,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,53,4,dimgray,circle,,,0,0,1555675944458,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,54,8,dimgray,circle,,,0,0,1555675947008,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,55,8,blue,circle,,,0,0,1555675949558,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,56,8,dimgray,circle,,,1,0,1555675952125,,1,,0,,,0,,no,1,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,57,1,dimgray,circle,,,0,0,1555675954674,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,58,0,darkorange,circle,,,0,0,1555675957224,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,59,7,dimgray,circle,,,0,0,1555675959791,,1,,1,,,0,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,60,0,red,circle,,,1,0,1555675962341,,1,,1,,,0,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,61,5,darkorange,circle,,,0,0,1555675964891,,1,,1,,,0,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pc2,2,2,62,0,red,circle,,,1,0,1555675967458,,1,,1,,,0,,no,0,Andet,1,0,1,1
Orangutan,male,55,training_transfer,posttest,fc2,2,2,1,4,green,square,,0,,1,1555675978275,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,2,4,green,triangle,,0,,1,1555675980825,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,3,4,white,circle,,0,,1,1555675983376,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,4,4,red,square,,0,,1,1555675985925,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,5,4,white,circle,,0,,1,1555675988492,,1,,1,1,,0,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,6,4,dimgray,star,,0,,1,1555675991042,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,7,4,darkorange,circle,,0,,1,1555675993591,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,8,4,darkorange,square,,0,,1,1555675996142,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,9,4,darkorange,circle,,0,,1,1555675998697,,1,,0,1,,0,0,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,10,4,darkorange,square,,1,,1,1555676001263,,1,,0,1,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,11,4,blue,star,,0,,1,1555676003813,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,12,4,red,square,,0,,1,1555676006363,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,13,4,blue,circle,,0,,1,1555676008929,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,14,4,green,circle,,0,,1,1555676011479,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,15,4,darkorange,triangle,,0,,1,1555676014030,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,16,4,darkorange,triangle,,0,,1,1555676016580,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,17,4,darkorange,star,,0,,1,1555676019147,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,18,4,green,circle,,0,,1,1555676021697,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,19,4,dimgray,circle,,0,,1,1555676024246,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,20,4,green,square,,0,,1,1555676026796,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,21,4,green,circle,,1,,1,1555676029363,,1,,1,1,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,22,4,dimgray,star,,0,,1,1555676031914,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,23,4,white,triangle,,0,,1,1555676034480,,1,,0,0,,0,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,24,4,blue,square,,0,,1,1555676037030,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,25,4,white,star,,0,,1,1555676039597,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,26,4,white,square,,1,,1,1555676042164,,1,,1,1,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,27,4,green,circle,,0,,1,1555676044715,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,28,4,blue,circle,,0,,1,1555676047263,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,29,4,green,triangle,,0,,1,1555676049814,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,30,4,red,star,,0,,1,1555676052364,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,31,4,blue,star,,0,,1,1555676054914,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,32,4,blue,star,,0,,1,1555676057464,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,33,4,yellow,triangle,,0,,1,1555676060014,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,34,4,green,star,,1,,1,1555676062580,,1,,1,1,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,35,4,yellow,star,,0,,1,1555676065130,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,36,4,white,star,,0,,1,1555676067681,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,37,4,darkorange,circle,,0,,1,1555676070231,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,38,4,darkorange,square,,0,,1,1555676072781,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,39,4,white,star,,1,,1,1555676075348,,1,,1,0,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,40,4,dimgray,square,,0,,1,1555676077898,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,41,4,dimgray,square,,0,,1,1555676080448,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,42,4,dimgray,square,,0,,1,1555676083015,,1,,1,1,,0,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,43,4,dimgray,star,,0,,1,1555676085582,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,44,4,white,triangle,,1,,1,1555676088148,,1,,1,0,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,45,4,red,triangle,,0,,1,1555676090698,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,46,4,darkorange,square,,0,,1,1555676093248,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,47,4,white,triangle,,1,,1,1555676095814,,1,,1,1,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,48,4,red,triangle,,0,,1,1555676098365,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,49,4,red,star,,0,,1,1555676100932,,1,,0,0,,0,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,50,4,red,star,,0,,1,1555676103482,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,51,4,dimgray,circle,,0,,1,1555676106032,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,52,4,white,square,,0,,1,1555676108582,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,53,4,dimgray,square,,0,,1,1555676111132,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,54,4,red,square,,1,,1,1555676113698,,1,,1,1,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,55,4,darkorange,square,,0,,1,1555676116248,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,56,4,darkorange,star,,0,,1,1555676118799,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,57,4,red,circle,,0,,1,1555676121349,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,58,4,darkorange,square,,0,,1,1555676123899,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,59,4,red,triangle,,0,,1,1555676126465,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,60,4,red,circle,,0,,1,1555676129016,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,61,4,white,star,,0,,1,1555676131565,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,fc2,2,2,62,4,blue,star,,0,,1,1555676134115,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,1,3,white,circle,sounds\E.wav,,0,0,1555676164866,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,2,7,red,circle,sounds\V.wav,,0,0,1555676168416,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,3,0,red,circle,sounds\C.wav,,0,0,1555676171967,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,4,4,red,circle,sounds\C.wav,,0,0,1555676175517,1,1,0,0,,0,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,5,1,dimgray,circle,sounds\C.wav,,0,0,1555676179083,1,1,1,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,6,8,blue,circle,sounds\D.wav,,0,0,1555676182635,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,7,0,red,circle,sounds\P.wav,,0,0,1555676186190,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,8,0,dimgray,circle,sounds\G.wav,,1,0,1555676189751,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,9,5,dimgray,circle,sounds\P.wav,,0,0,1555676193301,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,10,6,yellow,circle,sounds\C.wav,,0,0,1555676196851,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,11,3,white,circle,sounds\G.wav,,0,0,1555676200401,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,posttest,pcs1,3,1,12,8,green,circle,sounds\D.wav,,0,0,1555676203950,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
