id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,position_score,simulate,figure_response,figure_score,sound_tested,color_tested,sound_target,position_target,figure_target,position_response,color_target,sound_response,color_response,sound_score,occupation,figure_tested,color_score,timestamp
Egern,male,23,training_train,training,ps2,2,2,58,1,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353987331
Egern,male,23,training_train,training,ps2,2,2,59,2,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353989918
Egern,male,23,training_train,training,ps2,2,2,60,2,white,circle,sounds/V.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353992495
Egern,male,23,training_train,training,ps2,2,2,61,3,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353995070
Egern,male,23,training_train,training,ps2,2,2,62,6,white,circle,sounds/V.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353997656
Egern,male,23,training_train,posttest,pc2,2,2,1,8,yellow,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354062200
Egern,male,23,training_train,posttest,pc2,2,2,2,1,white,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354064772
Egern,male,23,training_train,posttest,pc2,2,2,3,5,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354067347
Egern,male,23,training_train,posttest,pc2,2,2,4,3,white,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354069921
Egern,male,23,training_train,posttest,pc2,2,2,5,5,green,circle,,1,0,no,,,0,1,,1,,0,1,,1,,I arbejde,0,1,1555354072534
Egern,male,23,training_train,posttest,pc2,2,2,6,7,red,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354075117
Egern,male,23,training_train,posttest,pc2,2,2,7,5,blue,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354077700
Egern,male,23,training_train,posttest,pc2,2,2,8,2,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354080281
Egern,male,23,training_train,posttest,pc2,2,2,9,7,darkorange,circle,,1,0,no,,,0,1,,0,,1,0,,0,,I arbejde,0,1,1555354082873
Egern,male,23,training_train,posttest,pc2,2,2,10,5,darkorange,circle,,1,0,no,,,0,1,,0,,1,0,,0,,I arbejde,0,1,1555354085468
Egern,male,23,training_train,posttest,pc2,2,2,11,3,darkorange,circle,,1,1,no,,,0,1,,0,,0,1,,1,,I arbejde,0,1,1555354088051
Egern,male,23,training_train,posttest,pc2,2,2,12,3,dimgray,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354090625
Egern,male,23,training_train,posttest,pc2,2,2,13,0,red,circle,,1,0,no,,,0,1,,0,,1,0,,1,,I arbejde,0,0,1555354093216
Egern,male,23,training_train,posttest,pc2,2,2,14,6,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354095792
Egern,male,23,training_train,posttest,pc2,2,2,15,0,blue,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354098387
Egern,male,23,training_train,posttest,pc2,2,2,16,6,green,circle,,1,0,no,,,0,1,,1,,0,1,,0,,I arbejde,0,0,1555354100956
Egern,male,23,training_train,posttest,pc2,2,2,17,5,dimgray,circle,,1,0,no,,,0,1,,0,,1,0,,0,,I arbejde,0,1,1555354103545
Egern,male,23,training_train,posttest,pc2,2,2,18,3,white,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354106119
Egern,male,23,training_train,posttest,pc2,2,2,19,4,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354108691
Egern,male,23,training_train,posttest,pc2,2,2,20,8,white,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354111266
Egern,male,23,training_train,posttest,pc2,2,2,21,2,dimgray,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354113840
Egern,male,23,training_train,posttest,pc2,2,2,22,6,white,circle,,1,1,no,,,0,1,,0,,0,1,,1,,I arbejde,0,1,1555354116424
Egern,male,23,training_train,posttest,pc2,2,2,23,2,yellow,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354119024
Egern,male,23,training_train,posttest,pc2,2,2,24,1,darkorange,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354121593
Egern,male,23,training_train,posttest,pc2,2,2,25,7,red,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354124168
Egern,male,23,training_train,posttest,pc2,2,2,26,2,darkorange,circle,,1,1,no,,,0,1,,0,,0,1,,1,,I arbejde,0,1,1555354126763
Egern,male,23,training_train,posttest,pc2,2,2,27,6,dimgray,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354129331
Egern,male,23,training_train,posttest,pc2,2,2,28,7,dimgray,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354131905
Egern,male,23,training_train,posttest,pc2,2,2,29,1,blue,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354134480
Egern,male,23,training_train,posttest,pc2,2,2,30,5,white,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354137052
Egern,male,23,training_train,posttest,pc2,2,2,31,6,yellow,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354139627
Egern,male,23,training_train,posttest,pc2,2,2,32,5,darkorange,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354142209
Egern,male,23,training_train,posttest,pc2,2,2,33,1,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354144790
Egern,male,23,training_train,posttest,pc2,2,2,34,5,white,circle,,1,0,no,,,0,1,,1,,0,0,,0,,I arbejde,0,1,1555354147365
Egern,male,23,training_train,posttest,pc2,2,2,35,1,green,circle,,1,0,no,,,0,1,,1,,0,1,,1,,I arbejde,0,1,1555354149957
Egern,male,23,training_train,posttest,pc2,2,2,36,2,white,circle,,1,0,no,,,0,1,,0,,1,1,,0,,I arbejde,0,0,1555354152543
Egern,male,23,training_train,posttest,pc2,2,2,37,1,darkorange,circle,,1,0,no,,,0,1,,1,,0,0,,0,,I arbejde,0,1,1555354155118
Egern,male,23,training_train,posttest,pc2,2,2,38,5,white,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354157693
Egern,male,23,training_train,posttest,pc2,2,2,39,5,darkorange,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354160264
Egern,male,23,training_train,posttest,pc2,2,2,40,2,red,circle,,1,1,no,,,0,1,,0,,0,0,,1,,I arbejde,0,0,1555354162853
Egern,male,23,training_train,posttest,pc2,2,2,41,0,darkorange,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354165428
Egern,male,23,training_train,posttest,pc2,2,2,42,7,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354168002
Egern,male,23,training_train,posttest,pc2,2,2,43,0,blue,circle,,1,0,no,,,0,1,,1,,0,0,,0,,I arbejde,0,1,1555354170577
Egern,male,23,training_train,posttest,pc2,2,2,44,6,white,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354173166
Egern,male,23,training_train,posttest,pc2,2,2,45,0,dimgray,circle,,1,0,no,,,0,1,,1,,0,0,,0,,I arbejde,0,1,1555354175741
Egern,male,23,training_train,posttest,pc2,2,2,46,4,white,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354178312
Egern,male,23,training_train,posttest,pc2,2,2,47,0,dimgray,circle,,1,0,no,,,0,1,,1,,0,1,,0,,I arbejde,0,0,1555354180887
Egern,male,23,training_train,posttest,pc2,2,2,48,7,darkorange,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354183462
Egern,male,23,training_train,posttest,pc2,2,2,49,1,darkorange,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354186033
Egern,male,23,training_train,posttest,pc2,2,2,50,4,red,circle,,1,0,no,,,0,1,,0,,1,0,,0,,I arbejde,0,1,1555354188628
Egern,male,23,training_train,posttest,pc2,2,2,51,3,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354191196
Egern,male,23,training_train,posttest,pc2,2,2,52,6,yellow,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354193769
Egern,male,23,training_train,posttest,pc2,2,2,53,3,dimgray,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354196355
Egern,male,23,training_train,posttest,pc2,2,2,54,7,red,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354198935
Egern,male,23,training_train,posttest,pc2,2,2,55,8,dimgray,circle,,1,1,no,,,0,1,,0,,0,1,,0,,I arbejde,0,0,1555354201510
Egern,male,23,training_train,posttest,pc2,2,2,56,0,dimgray,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354204084
Egern,male,23,training_train,posttest,pc2,2,2,57,0,green,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354206656
Egern,male,23,training_train,posttest,pc2,2,2,58,8,yellow,circle,,1,0,no,,,0,1,,0,,1,0,,0,,I arbejde,0,1,1555354209242
Egern,male,23,training_train,posttest,pc2,2,2,59,0,red,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354211840
Egern,male,23,training_train,posttest,pc2,2,2,60,4,white,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354214412
Egern,male,23,training_train,posttest,pc2,2,2,61,1,darkorange,circle,,1,1,no,,,0,1,,0,,0,0,,0,,I arbejde,0,1,1555354216983
Egern,male,23,training_train,posttest,pc2,2,2,62,4,red,circle,,1,1,no,,,0,1,,1,,1,0,,0,,I arbejde,0,1,1555354219567
Egern,male,23,training_train,posttest,fc2,2,2,1,4,green,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354232358
Egern,male,23,training_train,posttest,fc2,2,2,2,4,blue,square,,0,,no,1,0,0,1,,,0,,0,,0,,I arbejde,1,1,1555354234950
Egern,male,23,training_train,posttest,fc2,2,2,3,4,dimgray,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354237522
Egern,male,23,training_train,posttest,fc2,2,2,4,4,dimgray,star,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354240097
Egern,male,23,training_train,posttest,fc2,2,2,5,4,dimgray,square,,0,,no,0,1,0,1,,,0,,1,,1,,I arbejde,1,1,1555354242680
Egern,male,23,training_train,posttest,fc2,2,2,6,4,green,star,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354245260
Egern,male,23,training_train,posttest,fc2,2,2,7,4,green,star,,0,,no,1,0,0,1,,,0,,0,,0,,I arbejde,1,1,1555354247849
Egern,male,23,training_train,posttest,fc2,2,2,8,4,green,square,,0,,no,0,1,0,1,,,0,,1,,0,,I arbejde,1,0,1555354250424
Egern,male,23,training_train,posttest,fc2,2,2,9,4,white,star,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354252998
Egern,male,23,training_train,posttest,fc2,2,2,10,4,red,triangle,,0,,no,1,0,0,1,,,0,,0,,0,,I arbejde,1,1,1555354255593
Egern,male,23,training_train,posttest,fc2,2,2,11,4,green,circle,,0,,no,0,1,0,1,,,0,,0,,1,,I arbejde,1,0,1555354258188
Egern,male,23,training_train,posttest,fc2,2,2,12,4,green,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354260769
Egern,male,23,training_train,posttest,fc2,2,2,13,4,green,triangle,,0,,no,0,1,0,1,,,0,,1,,1,,I arbejde,1,1,1555354263355
Egern,male,23,training_train,posttest,fc2,2,2,14,4,dimgray,star,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354265935
Egern,male,23,training_train,posttest,fc2,2,2,15,4,green,circle,,0,,no,0,1,0,1,,,0,,1,,1,,I arbejde,1,1,1555354268516
Egern,male,23,training_train,posttest,fc2,2,2,16,4,darkorange,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354271099
Egern,male,23,training_train,posttest,fc2,2,2,17,4,darkorange,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354273671
Egern,male,23,training_train,posttest,fc2,2,2,18,4,darkorange,triangle,,0,,no,0,1,0,1,,,0,,1,,0,,I arbejde,1,0,1555354276245
Egern,male,23,training_train,posttest,fc2,2,2,19,4,red,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354278817
Egern,male,23,training_train,posttest,fc2,2,2,20,4,darkorange,triangle,,0,,no,0,0,0,1,,,1,,1,,1,,I arbejde,1,1,1555354281415
Egern,male,23,training_train,posttest,fc2,2,2,21,4,blue,circle,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354283980
Egern,male,23,training_train,posttest,fc2,2,2,22,4,dimgray,star,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354286555
Egern,male,23,training_train,posttest,fc2,2,2,23,4,yellow,circle,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354289130
Egern,male,23,training_train,posttest,fc2,2,2,24,4,red,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354291701
Egern,male,23,training_train,posttest,fc2,2,2,25,4,dimgray,circle,,0,,no,1,1,0,1,,,1,,0,,0,,I arbejde,1,1,1555354294286
Egern,male,23,training_train,posttest,fc2,2,2,26,4,green,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354296868
Egern,male,23,training_train,posttest,fc2,2,2,27,4,dimgray,triangle,,0,,no,0,1,0,1,,,0,,1,,1,,I arbejde,1,1,1555354299457
Egern,male,23,training_train,posttest,fc2,2,2,28,4,darkorange,triangle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354302032
Egern,male,23,training_train,posttest,fc2,2,2,29,4,red,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354304606
Egern,male,23,training_train,posttest,fc2,2,2,30,4,red,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354307178
Egern,male,23,training_train,posttest,fc2,2,2,31,4,green,circle,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354309753
Egern,male,23,training_train,posttest,fc2,2,2,32,4,blue,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354312324
Egern,male,23,training_train,posttest,fc2,2,2,33,4,darkorange,square,,0,,no,1,0,0,1,,,0,,0,,0,,I arbejde,1,1,1555354314916
Egern,male,23,training_train,posttest,fc2,2,2,34,4,green,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354317488
Egern,male,23,training_train,posttest,fc2,2,2,35,4,red,square,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354320065
Egern,male,23,training_train,posttest,fc2,2,2,36,4,blue,star,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354322637
Egern,male,23,training_train,posttest,fc2,2,2,37,4,white,square,,0,,no,1,1,0,1,,,1,,0,,0,,I arbejde,1,1,1555354325226
Egern,male,23,training_train,posttest,fc2,2,2,38,4,dimgray,triangle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354327801
Egern,male,23,training_train,posttest,fc2,2,2,39,4,blue,star,,0,,no,1,0,0,1,,,0,,0,,1,,I arbejde,1,0,1555354330393
Egern,male,23,training_train,posttest,fc2,2,2,40,4,dimgray,star,,0,,no,0,1,0,1,,,0,,1,,0,,I arbejde,1,0,1555354332964
Egern,male,23,training_train,posttest,fc2,2,2,41,4,blue,star,,0,,no,0,0,0,1,,,1,,1,,0,,I arbejde,1,0,1555354335539
Egern,male,23,training_train,posttest,fc2,2,2,42,4,darkorange,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354338111
Egern,male,23,training_train,posttest,fc2,2,2,43,4,blue,triangle,,0,,no,0,1,0,1,,,0,,1,,0,,I arbejde,1,0,1555354340685
Egern,male,23,training_train,posttest,fc2,2,2,44,4,green,square,,0,,no,1,1,0,1,,,1,,0,,0,,I arbejde,1,1,1555354343283
Egern,male,23,training_train,posttest,fc2,2,2,45,4,blue,square,,0,,no,0,1,0,1,,,0,,1,,0,,I arbejde,1,0,1555354345866
Egern,male,23,training_train,posttest,fc2,2,2,46,4,dimgray,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354348438
Egern,male,23,training_train,posttest,fc2,2,2,47,4,darkorange,circle,,0,,no,1,0,0,1,,,0,,0,,0,,I arbejde,1,1,1555354351021
Egern,male,23,training_train,posttest,fc2,2,2,48,4,dimgray,star,,0,,no,0,1,0,1,,,0,,1,,0,,I arbejde,1,0,1555354353605
Egern,male,23,training_train,posttest,fc2,2,2,49,4,yellow,triangle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354356176
Egern,male,23,training_train,posttest,fc2,2,2,50,4,dimgray,star,,0,,no,0,0,0,1,,,1,,1,,0,,I arbejde,1,0,1555354358751
Egern,male,23,training_train,posttest,fc2,2,2,51,4,blue,triangle,,0,,no,1,1,0,1,,,1,,0,,0,,I arbejde,1,1,1555354361343
Egern,male,23,training_train,posttest,fc2,2,2,52,4,white,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354363915
Egern,male,23,training_train,posttest,fc2,2,2,53,4,dimgray,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354366489
Egern,male,23,training_train,posttest,fc2,2,2,54,4,green,square,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354369061
Egern,male,23,training_train,posttest,fc2,2,2,55,4,white,square,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354371633
Egern,male,23,training_train,posttest,fc2,2,2,56,4,red,square,,0,,no,0,0,0,1,,,1,,0,,0,,I arbejde,1,1,1555354374207
Egern,male,23,training_train,posttest,fc2,2,2,57,4,yellow,triangle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354376782
Egern,male,23,training_train,posttest,fc2,2,2,58,4,white,circle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354379356
Egern,male,23,training_train,posttest,fc2,2,2,59,4,green,star,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354381931
Egern,male,23,training_train,posttest,fc2,2,2,60,4,white,square,,0,,no,1,0,0,1,,,0,,1,,1,,I arbejde,1,1,1555354384551
Egern,male,23,training_train,posttest,fc2,2,2,61,4,green,triangle,,0,,no,1,0,0,1,,,0,,1,,1,,I arbejde,1,1,1555354387161
Egern,male,23,training_train,posttest,fc2,2,2,62,4,yellow,triangle,,0,,no,0,1,0,1,,,0,,0,,0,,I arbejde,1,1,1555354389733
Egern,male,23,training_train,posttest,pcs1,3,1,1,4,blue,circle,sounds/V.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354403283
Egern,male,23,training_train,posttest,pcs1,3,1,2,8,red,circle,sounds/G.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354406877
Egern,male,23,training_train,posttest,pcs1,3,1,3,3,dimgray,circle,sounds/D.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354410469
Egern,male,23,training_train,posttest,pcs1,3,1,4,3,dimgray,circle,sounds/P.wav,1,0,no,,,1,1,0,1,,0,1,0,1,1,I arbejde,0,1,1555354414087
Egern,male,23,training_train,posttest,pcs1,3,1,5,7,yellow,circle,sounds/G.wav,1,1,no,,,1,1,0,0,,0,0,1,0,0,I arbejde,0,1,1555354417692
Egern,male,23,training_train,posttest,pcs1,3,1,6,7,dimgray,circle,sounds/E.wav,1,1,no,,,1,1,0,1,,1,0,0,0,1,I arbejde,0,1,1555354421291
Egern,male,23,training_train,posttest,pcs1,3,1,7,6,green,circle,sounds/E.wav,1,1,no,,,1,1,1,0,,0,0,0,0,0,I arbejde,0,1,1555354424876
Egern,male,23,training_train,posttest,pcs1,3,1,8,3,yellow,circle,sounds/E.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354428480
Egern,male,23,training_train,posttest,pcs1,3,1,9,3,red,circle,sounds/V.wav,1,1,no,,,1,1,0,1,,1,0,0,0,1,I arbejde,0,1,1555354432086
Egern,male,23,training_train,posttest,pcs1,3,1,10,5,darkorange,circle,sounds/P.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354435688
Egern,male,23,training_train,posttest,pcs1,3,1,11,8,green,circle,sounds/C.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354439281
Egern,male,23,training_train,posttest,pcs1,3,1,12,8,darkorange,circle,sounds/C.wav,1,1,no,,,1,1,1,1,,1,0,1,0,1,I arbejde,0,1,1555354442909
Egern,male,23,training_train,posttest,pcs1,3,1,13,6,white,circle,sounds/P.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354446500
Egern,male,23,training_train,posttest,pcs1,3,1,14,2,white,circle,sounds/C.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354450105
Egern,male,23,training_train,posttest,pcs1,3,1,15,2,red,circle,sounds/E.wav,1,0,no,,,1,1,0,1,,0,0,0,0,1,I arbejde,0,1,1555354453701
Egern,male,23,training_train,posttest,pcs1,3,1,16,5,red,circle,sounds/E.wav,1,1,no,,,1,1,1,0,,0,1,1,1,1,I arbejde,0,1,1555354457315
Egern,male,23,training_train,posttest,pcs1,3,1,17,1,yellow,circle,sounds/E.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354460929
Egern,male,23,training_train,posttest,pcs1,3,1,18,7,green,circle,sounds/B.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354464516
Egern,male,23,training_train,posttest,pcs1,3,1,19,7,green,circle,sounds/B.wav,1,1,no,,,1,1,1,1,,1,1,1,1,1,I arbejde,0,1,1555354468145
Egern,male,23,training_train,posttest,pcs1,3,1,20,1,red,circle,sounds/B.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354471758
Egern,male,23,training_train,posttest,pcs1,3,1,21,5,darkorange,circle,sounds/V.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354475346
Egern,male,23,training_train,posttest,pcs1,3,1,22,8,blue,circle,sounds/V.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354478948
Egern,male,23,training_train,posttest,pcs1,3,1,23,7,red,circle,sounds/D.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354482532
Egern,male,23,training_train,posttest,pcs1,3,1,24,7,yellow,circle,sounds/C.wav,1,1,no,,,1,1,0,1,,1,0,0,0,1,I arbejde,0,1,1555354486146
Egern,male,23,training_train,posttest,pcs1,3,1,25,6,white,circle,sounds/E.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354489734
Egern,male,23,training_train,posttest,pcs1,3,1,26,6,white,circle,sounds/V.wav,1,1,no,,,1,1,0,1,,1,1,0,1,1,I arbejde,0,1,1555354493359
Egern,male,23,training_train,posttest,pcs1,3,1,27,5,yellow,circle,sounds/C.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354496952
Egern,male,23,training_train,posttest,pcs1,3,1,28,3,white,circle,sounds/G.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354500546
Egern,male,23,training_train,posttest,pcs1,3,1,29,2,darkorange,circle,sounds/E.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354504136
Egern,male,23,training_train,posttest,pcs1,3,1,30,6,dimgray,circle,sounds/D.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354507730
Egern,male,23,training_train,posttest,pcs1,3,1,31,5,yellow,circle,sounds/D.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354511338
Egern,male,23,training_train,posttest,pcs1,3,1,32,4,red,circle,sounds/E.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354514934
Egern,male,23,training_train,posttest,pcs1,3,1,33,5,yellow,circle,sounds/T.wav,1,0,no,,,1,1,0,0,,1,0,0,0,1,I arbejde,0,1,1555354518545
Egern,male,23,training_train,posttest,pcs1,3,1,34,7,yellow,circle,sounds/E.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354522147
Egern,male,23,training_train,posttest,pcs1,3,1,35,2,yellow,circle,sounds/E.wav,1,1,no,,,1,1,1,0,,0,1,1,1,1,I arbejde,0,1,1555354525787
Egern,male,23,training_train,posttest,pcs1,3,1,36,0,green,circle,sounds/V.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354529374
Egern,male,23,training_train,posttest,pcs1,3,1,37,1,blue,circle,sounds/V.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354532985
Egern,male,23,training_train,posttest,pcs1,3,1,38,1,white,circle,sounds/E.wav,1,1,no,,,1,1,0,1,,1,0,0,0,1,I arbejde,0,1,1555354536599
Egern,male,23,training_train,posttest,pcs1,3,1,39,6,blue,circle,sounds/C.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354540186
Egern,male,23,training_train,posttest,pcs1,3,1,40,3,blue,circle,sounds/G.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354543803
Egern,male,23,training_train,posttest,pcs1,3,1,41,3,red,circle,sounds/D.wav,1,1,no,,,1,1,0,1,,1,0,0,0,1,I arbejde,0,1,1555354547399
Egern,male,23,training_train,posttest,pcs1,3,1,42,2,white,circle,sounds/V.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354550981
Egern,male,23,training_train,posttest,pcs1,3,1,43,8,white,circle,sounds/C.wav,1,1,no,,,1,1,0,0,,0,1,0,1,1,I arbejde,0,1,1555354554598
Egern,male,23,training_train,posttest,pcs1,3,1,44,8,white,circle,sounds/P.wav,1,1,no,,,1,1,0,1,,1,1,1,1,0,I arbejde,0,1,1555354558147
Egern,male,23,training_train,posttest,pcs1,3,1,45,7,green,circle,sounds/T.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354561747
Egern,male,23,training_train,posttest,pcs1,3,1,46,1,white,circle,sounds/T.wav,1,1,no,,,1,1,1,0,,0,0,1,0,1,I arbejde,0,1,1555354565355
Egern,male,23,training_train,posttest,pcs1,3,1,47,8,green,circle,sounds/C.wav,1,1,no,,,1,1,0,0,,0,0,0,0,1,I arbejde,0,1,1555354568948
