id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,color_score,position_response,occupation,color_target,figure_score,simulate,color_response,figure_response,sound_score,position_tested,figure_target,color_tested,timestamp,sound_tested,sound_target,figure_tested,position_score,sound_response
jaerv,female,22,training_train,posttest,pcfs12,4,1,43,1,darkorange,triangle,sounds/C.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818935366,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,44,2,dimgray,triangle,sounds/P.wav,0,1,0,Studerende,0,0,no,0,0,1,1,1,1,1554818938956,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,45,8,darkorange,star,sounds/P.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818942590,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,46,8,white,circle,sounds/E.wav,1,1,1,Studerende,0,1,no,0,0,1,1,0,1,1554818946204,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,47,7,dimgray,triangle,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818949805,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,48,4,red,star,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818953399,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,49,4,green,square,sounds/G.wav,1,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818956990,1,0,1,0,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,50,8,green,square,sounds/T.wav,0,1,0,Studerende,1,1,no,1,1,1,1,1,1,1554818960528,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,51,8,white,circle,sounds/E.wav,1,1,1,Studerende,0,1,no,0,0,1,1,0,1,1554818964133,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,52,8,yellow,square,sounds/T.wav,1,1,1,Studerende,0,1,no,0,0,1,1,0,1,1554818967741,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,53,0,dimgray,circle,sounds/V.wav,0,1,0,Studerende,0,0,no,0,1,1,1,0,1,1554818971349,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,54,4,dimgray,square,sounds/T.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554818974957,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,55,3,red,circle,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818978570,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,56,5,blue,star,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818982167,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,57,4,green,square,sounds/C.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818985751,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,58,4,yellow,square,sounds/G.wav,1,1,1,Studerende,0,1,no,0,1,1,1,1,1,1554818989289,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,59,1,dimgray,triangle,sounds/B.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818992889,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,60,8,white,star,sounds/B.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818996503,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,61,2,red,circle,sounds/B.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554819000102,1,1,1,1,1
