id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,color_response,color_target,position_target,figure_response,sound_score,occupation,timestamp,sound_tested,figure_score,position_score,sound_response,simulate,figure_target,figure_tested,position_tested,position_response,color_score,sound_target
Isbjørn,male,23,training_train,posttest,fc2,2,2,16,4,red,triangle,,1,0,0,,0,,Studerende,1554987664404,0,0,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,17,4,green,star,,1,0,0,,0,,Studerende,1554987666964,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,18,4,yellow,triangle,,1,0,0,,1,,Studerende,1554987669544,0,1,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,19,4,yellow,star,,1,0,0,,0,,Studerende,1554987672104,0,0,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,20,4,yellow,star,,1,1,1,,1,,Studerende,1554987674704,0,0,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,21,4,yellow,star,,1,1,1,,0,,Studerende,1554987677284,0,0,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,22,4,green,triangle,,1,0,0,,1,,Studerende,1554987679864,0,0,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,23,4,blue,square,,1,0,0,,0,,Studerende,1554987682424,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,24,4,darkorange,square,,1,0,0,,0,,Studerende,1554987684984,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,25,4,red,square,,1,0,0,,1,,Studerende,1554987687564,0,1,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,26,4,yellow,triangle,,1,0,0,,0,,Studerende,1554987690124,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,27,4,blue,circle,,1,0,0,,0,,Studerende,1554987692684,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,28,4,dimgray,square,,1,0,0,,0,,Studerende,1554987695244,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,29,4,yellow,circle,,1,0,0,,1,,Studerende,1554987697824,0,1,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,30,4,blue,circle,,1,0,0,,0,,Studerende,1554987700384,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,31,4,blue,circle,,1,1,0,,1,,Studerende,1554987702984,0,1,,,no,1,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,32,4,blue,triangle,,1,0,1,,0,,Studerende,1554987705544,0,1,,,no,0,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,33,4,darkorange,circle,,1,0,0,,0,,Studerende,1554987708104,0,0,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,34,4,green,square,,1,0,0,,0,,Studerende,1554987710664,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,35,4,blue,triangle,,1,0,0,,0,,Studerende,1554987713224,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,36,4,yellow,star,,1,0,0,,0,,Studerende,1554987715784,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,37,4,green,square,,1,0,0,,0,,Studerende,1554987718344,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,38,4,darkorange,circle,,1,0,0,,0,,Studerende,1554987720904,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,39,4,green,circle,,1,1,1,,0,,Studerende,1554987723484,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,40,4,green,triangle,,1,0,0,,0,,Studerende,1554987726044,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,41,4,white,triangle,,1,0,0,,1,,Studerende,1554987728624,0,0,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,42,4,yellow,star,,1,0,0,,0,,Studerende,1554987731184,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,43,4,blue,square,,1,0,0,,0,,Studerende,1554987733744,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,44,4,white,square,,1,0,0,,0,,Studerende,1554987736304,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,45,4,blue,square,,1,0,1,,1,,Studerende,1554987738884,0,1,,,no,1,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,46,4,dimgray,star,,1,0,0,,0,,Studerende,1554987741444,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,47,4,blue,star,,1,0,1,,0,,Studerende,1554987744004,0,1,,,no,0,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,48,4,red,circle,,1,0,0,,0,,Studerende,1554987746564,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,49,4,blue,triangle,,1,0,1,,0,,Studerende,1554987749124,0,1,,,no,0,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,50,4,white,square,,1,0,0,,0,,Studerende,1554987751684,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,51,4,blue,star,,1,1,1,,0,,Studerende,1554987754264,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,52,4,yellow,star,,1,0,0,,0,,Studerende,1554987756824,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,53,4,blue,star,,1,0,1,,0,,Studerende,1554987759384,0,0,,,no,1,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,54,4,red,triangle,,1,0,0,,0,,Studerende,1554987761944,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,55,4,dimgray,circle,,1,0,0,,0,,Studerende,1554987764504,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,56,4,red,triangle,,1,1,1,,1,,Studerende,1554987767104,0,1,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,57,4,blue,triangle,,1,0,0,,0,,Studerende,1554987769664,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,58,4,red,square,,1,1,1,,0,,Studerende,1554987772244,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,59,4,white,square,,1,0,0,,1,,Studerende,1554987774824,0,0,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,60,4,yellow,triangle,,1,0,0,,0,,Studerende,1554987777384,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,61,4,red,circle,,1,0,0,,0,,Studerende,1554987779944,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,62,4,blue,square,,1,0,0,,0,,Studerende,1554987782504,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,pcs1,3,1,1,1,darkorange,circle,sounds\P.wav,1,0,0,0,,1,Studerende,1554987836274,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,2,4,green,circle,sounds\P.wav,1,0,0,0,,1,Studerende,1554987839854,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,3,6,blue,circle,sounds\V.wav,1,0,0,0,,1,Studerende,1554987843414,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,4,7,darkorange,circle,sounds\P.wav,1,0,0,0,,0,Studerende,1554987846994,1,,1,1,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,5,7,darkorange,circle,sounds\P.wav,1,1,1,1,,1,Studerende,1554987850594,1,,0,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,6,3,white,circle,sounds\G.wav,1,0,0,0,,1,Studerende,1554987854154,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,7,8,red,circle,sounds\D.wav,1,0,0,0,,1,Studerende,1554987857714,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,8,3,darkorange,circle,sounds\T.wav,1,0,0,0,,1,Studerende,1554987861274,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,9,6,white,circle,sounds\E.wav,1,0,0,0,,1,Studerende,1554987864834,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,10,6,darkorange,circle,sounds\E.wav,1,0,0,1,,1,Studerende,1554987868434,1,,1,1,no,,0,1,1,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,11,5,darkorange,circle,sounds\B.wav,1,1,1,0,,1,Studerende,1554987872014,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,12,8,dimgray,circle,sounds\T.wav,1,0,0,0,,1,Studerende,1554987875574,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,13,1,dimgray,circle,sounds\C.wav,1,1,1,0,,1,Studerende,1554987879154,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,14,1,green,circle,sounds\B.wav,1,0,0,1,,1,Studerende,1554987882734,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,15,1,green,circle,sounds\V.wav,1,1,1,1,,1,Studerende,1554987886334,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,16,0,red,circle,sounds\P.wav,1,0,0,0,,1,Studerende,1554987889894,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,17,0,green,circle,sounds\D.wav,1,0,0,1,,1,Studerende,1554987893474,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,18,5,white,circle,sounds\D.wav,1,0,0,0,,1,Studerende,1554987897054,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,19,5,white,circle,sounds\D.wav,1,1,1,1,,1,Studerende,1554987900674,1,,1,1,no,,0,1,1,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,20,4,dimgray,circle,sounds\T.wav,1,0,0,0,,1,Studerende,1554987904234,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,21,5,green,circle,sounds\T.wav,1,0,0,0,,1,Studerende,1554987907814,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,22,1,dimgray,circle,sounds\P.wav,1,1,0,0,,1,Studerende,1554987911394,1,,1,0,no,,0,1,0,0,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,23,8,yellow,circle,sounds\D.wav,1,0,0,0,,1,Studerende,1554987914954,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,24,2,green,circle,sounds\P.wav,1,0,0,0,,1,Studerende,1554987918514,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,25,7,green,circle,sounds\P.wav,1,1,1,0,,1,Studerende,1554987922114,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,26,2,white,circle,sounds\C.wav,1,0,0,0,,1,Studerende,1554987925674,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,27,5,red,circle,sounds\V.wav,1,0,0,0,,1,Studerende,1554987929234,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,28,4,yellow,circle,sounds\B.wav,1,0,0,0,,1,Studerende,1554987932794,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,29,3,green,circle,sounds\V.wav,1,0,0,0,,1,Studerende,1554987936354,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,30,3,dimgray,circle,sounds\T.wav,1,0,0,1,,1,Studerende,1554987939934,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,31,8,blue,circle,sounds\E.wav,1,0,0,0,,1,Studerende,1554987943494,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,32,2,blue,circle,sounds\E.wav,1,1,1,0,,1,Studerende,1554987947074,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,33,0,dimgray,circle,sounds\C.wav,1,0,0,0,,1,Studerende,1554987950634,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,34,0,dimgray,circle,sounds\B.wav,1,1,1,1,,1,Studerende,1554987954234,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,35,0,green,circle,sounds\T.wav,1,0,0,1,,1,Studerende,1554987957794,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,36,3,red,circle,sounds\E.wav,1,0,0,0,,1,Studerende,1554987961354,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,37,2,red,circle,sounds\T.wav,1,1,1,0,,0,Studerende,1554987964954,1,,1,1,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,38,7,yellow,circle,sounds\T.wav,1,0,0,0,,1,Studerende,1554987968534,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,39,3,yellow,circle,sounds\E.wav,1,1,1,0,,1,Studerende,1554987972114,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,40,6,green,circle,sounds\V.wav,1,0,0,0,,1,Studerende,1554987975674,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,41,4,red,circle,sounds\C.wav,1,0,0,0,,1,Studerende,1554987979234,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,42,7,darkorange,circle,sounds\G.wav,1,0,0,0,,1,Studerende,1554987982794,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,43,3,green,circle,sounds\G.wav,1,0,0,0,,1,Studerende,1554987986374,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,44,5,red,circle,sounds\P.wav,1,0,0,0,,1,Studerende,1554987989934,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,45,5,yellow,circle,sounds\P.wav,1,0,0,1,,1,Studerende,1554987993514,1,,0,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,46,7,yellow,circle,sounds\P.wav,1,1,1,0,,1,Studerende,1554987997114,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,47,2,green,circle,sounds\D.wav,1,0,0,0,,1,Studerende,1554988000674,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,48,8,green,circle,sounds\D.wav,1,1,1,0,,0,Studerende,1554988004254,1,,1,0,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,49,2,dimgray,circle,sounds\B.wav,1,0,0,0,,1,Studerende,1554988007814,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,50,2,yellow,circle,sounds\G.wav,1,0,0,1,,1,Studerende,1554988011394,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,51,2,blue,circle,sounds\C.wav,1,0,0,1,,1,Studerende,1554988014974,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,52,6,blue,circle,sounds\T.wav,1,1,1,0,,1,Studerende,1554988018554,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,53,1,red,circle,sounds\D.wav,1,0,0,0,,1,Studerende,1554988022114,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,54,1,white,circle,sounds\G.wav,1,0,0,1,,1,Studerende,1554988025694,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,55,7,white,circle,sounds\G.wav,1,1,1,0,,0,Studerende,1554988029274,1,,1,0,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,56,8,white,circle,sounds\G.wav,1,1,1,0,,1,Studerende,1554988032874,1,,1,1,no,,0,1,0,1,1
Isbjørn,male,23,training_train,posttest,pcs1,3,1,57,8,green,circle,sounds\D.wav,1,0,0,1,,1,Studerende,1554988036454,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,58,8,blue,circle,sounds\G.wav,1,0,0,1,,1,Studerende,1554988040034,1,,1,0,no,,0,1,1,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,59,5,dimgray,circle,sounds\T.wav,1,0,0,0,,1,Studerende,1554988043594,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,60,2,yellow,circle,sounds\V.wav,1,0,0,0,,1,Studerende,1554988047154,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,pcs1,3,1,61,1,blue,circle,sounds\D.wav,1,0,0,0,,1,Studerende,1554988050714,1,,1,0,no,,0,1,0,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,1,4,darkorange,triangle,sounds\G.wav,1,0,0,,0,1,Studerende,1554988072504,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,2,4,darkorange,triangle,sounds\B.wav,1,1,1,,1,1,Studerende,1554988076104,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,3,4,green,square,sounds\C.wav,1,0,0,,0,1,Studerende,1554988079664,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,4,4,dimgray,square,sounds\P.wav,1,0,0,,1,1,Studerende,1554988083244,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,5,4,dimgray,triangle,sounds\P.wav,1,1,1,,0,1,Studerende,1554988086844,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,6,4,red,square,sounds\E.wav,1,0,0,,0,1,Studerende,1554988090404,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,7,4,darkorange,circle,sounds\G.wav,1,0,0,,0,1,Studerende,1554988093964,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,8,4,dimgray,circle,sounds\G.wav,1,0,0,,1,1,Studerende,1554988097564,1,1,,1,no,1,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,9,4,green,triangle,sounds\P.wav,1,0,0,,0,1,Studerende,1554988101124,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,10,4,green,square,sounds\C.wav,1,1,1,,0,1,Studerende,1554988104704,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,11,4,yellow,triangle,sounds\C.wav,1,0,0,,0,1,Studerende,1554988108284,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,12,4,yellow,triangle,sounds\C.wav,1,1,1,,1,1,Studerende,1554988111904,1,1,,1,no,1,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,13,4,yellow,triangle,sounds\B.wav,1,1,1,,1,1,Studerende,1554988115504,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,14,4,blue,star,sounds\E.wav,1,0,0,,0,1,Studerende,1554988119064,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,15,4,dimgray,star,sounds\V.wav,1,0,0,,1,1,Studerende,1554988122644,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,16,4,yellow,square,sounds\B.wav,1,0,0,,0,1,Studerende,1554988126204,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,17,4,white,circle,sounds\B.wav,1,0,0,,0,1,Studerende,1554988129784,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,18,4,yellow,circle,sounds\B.wav,1,0,0,,1,1,Studerende,1554988133384,1,1,,1,no,1,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,19,4,blue,star,sounds\C.wav,1,0,0,,0,1,Studerende,1554988136944,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,20,4,blue,circle,sounds\C.wav,1,1,1,,0,1,Studerende,1554988140544,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,21,4,blue,star,sounds\V.wav,1,1,1,,0,1,Studerende,1554988144124,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,22,4,red,star,sounds\D.wav,1,0,0,,1,1,Studerende,1554988147704,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,23,4,dimgray,triangle,sounds\B.wav,1,0,0,,0,1,Studerende,1554988151264,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,24,4,white,square,sounds\C.wav,1,0,0,,0,1,Studerende,1554988154824,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,25,4,blue,star,sounds\D.wav,1,0,0,,0,1,Studerende,1554988158384,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,26,4,darkorange,circle,sounds\V.wav,1,0,0,,0,1,Studerende,1554988161944,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,27,4,dimgray,circle,sounds\B.wav,1,0,0,,1,1,Studerende,1554988165524,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,28,4,red,star,sounds\D.wav,1,0,0,,0,1,Studerende,1554988169084,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,29,4,yellow,square,sounds\T.wav,1,0,0,,0,1,Studerende,1554988172644,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,30,4,yellow,square,sounds\G.wav,1,1,1,,0,1,Studerende,1554988176224,1,0,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,31,4,darkorange,circle,sounds\C.wav,1,0,0,,0,1,Studerende,1554988179784,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,32,4,darkorange,square,sounds\B.wav,1,1,1,,0,1,Studerende,1554988183364,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,33,4,darkorange,star,sounds\D.wav,1,1,1,,0,1,Studerende,1554988186944,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,34,4,white,square,sounds\V.wav,1,0,0,,0,1,Studerende,1554988190504,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,35,4,darkorange,circle,sounds\P.wav,1,0,0,,0,1,Studerende,1554988194064,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,36,4,green,circle,sounds\V.wav,1,0,0,,1,1,Studerende,1554988197644,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,37,4,white,square,sounds\C.wav,1,0,0,,0,1,Studerende,1554988201204,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,38,4,yellow,triangle,sounds\C.wav,1,0,0,,0,0,Studerende,1554988204764,1,1,,0,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,39,4,white,star,sounds\T.wav,1,0,0,,0,1,Studerende,1554988208324,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,40,4,green,circle,sounds\G.wav,1,0,0,,0,1,Studerende,1554988211884,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,41,4,dimgray,star,sounds\P.wav,1,0,0,,0,1,Studerende,1554988215444,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,42,4,dimgray,circle,sounds\T.wav,1,1,1,,0,1,Studerende,1554988219024,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,43,4,dimgray,star,sounds\T.wav,1,1,1,,0,1,Studerende,1554988222624,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,44,4,green,circle,sounds\V.wav,1,0,0,,0,1,Studerende,1554988226184,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,45,4,white,triangle,sounds\C.wav,1,0,0,,0,1,Studerende,1554988229744,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,46,4,white,triangle,sounds\C.wav,1,0,1,,0,0,Studerende,1554988233304,1,0,,0,no,1,1,0,,0,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,47,4,white,square,sounds\T.wav,1,1,1,,0,1,Studerende,1554988236884,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,48,4,green,square,sounds\B.wav,1,0,0,,1,1,Studerende,1554988240464,1,1,,0,no,1,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,49,4,yellow,square,sounds\B.wav,1,0,0,,1,1,Studerende,1554988244064,1,1,,1,no,1,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,50,4,dimgray,triangle,sounds\B.wav,1,0,0,,0,1,Studerende,1554988247645,1,1,,1,no,0,1,0,,1,1
Isbjørn,male,23,training_train,posttest,fcs1,3,1,51,4,green,square,sounds\D.wav,1,0,0,,0,1,Studerende,1554988251205,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,52,4,darkorange,circle,sounds\G.wav,1,0,0,,0,1,Studerende,1554988254765,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,53,4,dimgray,triangle,sounds\D.wav,1,0,0,,0,1,Studerende,1554988258325,1,1,,0,no,0,1,0,,1,0
Isbjørn,male,23,training_train,posttest,fcs1,3,1,54,4,green,circle,sounds\C.wav,1,0,0,,0,1,Studerende,1554988261885,1,1,,0,no,0,1,0,,1,0
