id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_response,position_tested,color_score,figure_target,position_score,simulate,color_target,position_response,figure_tested,position_target,color_response,figure_score,sound_score,color_tested,sound_target,timestamp,figure_response,sound_tested
Gorilla,female,22,training_transfer,training,ps2,2,2,61,8,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984170246,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,62,1,white,circle,sounds/C.wav,Studerende,1,1,,,0,no,,0,0,1,,,1,0,1,1554984172838,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,1,5,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984212059,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984214634,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,3,1,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984217208,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,4,8,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984219783,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,5,8,white,circle,sounds/V.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984222375,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,6,0,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984224947,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984227544,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,8,5,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984230128,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,9,2,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984232699,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984235274,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,11,2,white,circle,sounds/E.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984237846,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/G.wav,Studerende,1,1,,,0,no,,0,0,1,,,1,0,1,1554984240443,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,13,1,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984243027,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,14,3,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984245610,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,15,8,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984248189,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,16,3,white,circle,sounds/D.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984250765,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984253340,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,18,6,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984255932,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,19,4,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984258503,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,20,7,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984261075,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,21,2,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984263650,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,22,6,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984266224,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,23,7,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984268796,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984271370,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,25,0,white,circle,sounds/P.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984273965,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984276552,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,27,8,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984279141,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,28,3,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984281715,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,29,8,white,circle,sounds/G.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984284290,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984286859,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,31,8,white,circle,sounds/D.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984289436,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,32,4,white,circle,sounds/T.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984292008,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,33,3,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984294582,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984297174,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,35,2,white,circle,sounds/V.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984299766,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/C.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984302376,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,37,3,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984304941,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,38,6,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984307519,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,39,1,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984310090,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,40,6,white,circle,sounds/C.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984312683,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,41,5,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984315255,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,42,6,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984317852,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,43,8,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984320436,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,44,3,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984323019,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,45,4,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984325599,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,46,0,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984328174,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984330746,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984333323,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,49,5,white,circle,sounds/T.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984335895,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/B.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984338469,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,51,0,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984341040,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,52,7,white,circle,sounds/D.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984343616,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,53,6,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984346190,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,1,0,1,,,0,0,0,1554984348797,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,55,4,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984351368,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,56,2,white,circle,sounds/T.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984353952,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,57,1,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984356532,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,58,4,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984359106,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,59,8,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984361707,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,60,6,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984364288,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,61,1,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984366860,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,62,4,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984369434,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,1,6,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984382420,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,2,7,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984384992,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,3,4,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984387566,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,4,3,white,circle,sounds/E.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984390152,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,5,3,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984392733,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,6,3,white,circle,sounds/D.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984395301,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,7,7,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984397878,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,8,3,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984400473,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,9,7,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984403054,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/C.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984405641,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,11,7,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984408233,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,12,8,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984410839,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,13,8,white,circle,sounds/G.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984413442,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,14,5,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984416029,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,15,5,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984418601,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,16,5,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,1,0,1,,,0,0,0,1554984421200,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,17,8,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984423782,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,18,6,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984426379,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984428963,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,20,0,white,circle,sounds/T.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984431556,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/E.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984434135,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,22,7,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984436718,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984439290,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984441865,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,25,7,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984444436,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,26,2,white,circle,sounds/P.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984447046,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,27,8,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984449620,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,28,2,white,circle,sounds/V.wav,Studerende,1,1,,,0,no,,0,0,1,,,0,0,0,1554984452218,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,29,0,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984454799,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,30,8,white,circle,sounds/V.wav,Studerende,0,1,,,0,no,,1,0,0,,,0,0,1,1554984457394,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,31,0,white,circle,sounds/T.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984459962,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984462534,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,33,3,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984465111,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,34,4,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984467683,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984470258,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984472856,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,37,4,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984475462,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,38,2,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984478045,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,39,4,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984480642,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,40,4,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984483227,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,41,1,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984485798,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,42,7,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984488373,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,43,3,white,circle,sounds/G.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984490974,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,44,7,white,circle,sounds/P.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984493554,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,45,6,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984496126,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,46,8,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984498700,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,47,1,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984501295,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,48,5,white,circle,sounds/T.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984503881,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,49,1,white,circle,sounds/B.wav,Studerende,1,1,,,0,no,,0,0,1,,,1,0,1,1554984506487,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,50,4,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984509062,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,51,5,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984511637,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,52,5,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984514209,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,0,0,1,1554984516801,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,54,1,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984519372,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/P.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984521959,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,56,7,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984524536,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,57,2,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984527111,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,58,7,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984529708,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984532292,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/D.wav,Studerende,0,1,,,0,no,,0,0,1,,,0,0,1,1554984534866,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,61,8,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984537438,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,62,1,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984540013,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,1,8,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984551660,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,2,4,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984554235,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,3,2,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984556809,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,4,4,white,circle,sounds/T.wav,Studerende,1,1,,,0,no,,0,0,1,,,1,0,1,1554984559401,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,5,4,white,circle,sounds/E.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984561987,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,6,5,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984564562,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,7,3,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984567137,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,8,3,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984569711,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,9,2,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984572294,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/D.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984574898,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984577481,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,12,8,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984580053,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/G.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984582653,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,14,0,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984585234,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,15,1,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984587809,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,16,2,white,circle,sounds/P.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984590392,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,17,1,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984592984,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,18,1,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984595562,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/T.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984598135,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,1,0,1,,,1,0,0,1554984600734,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,21,2,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984603317,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,22,0,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984605889,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/B.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984608464,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,24,6,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,0,0,0,1554984611058,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,25,0,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984613626,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,26,2,white,circle,sounds/G.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984616202,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,27,0,white,circle,sounds/V.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984618800,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,28,8,white,circle,sounds/D.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984621383,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,29,1,white,circle,sounds/V.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984623969,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/P.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984626545,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,31,1,white,circle,sounds/G.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984629121,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,32,4,white,circle,sounds/P.wav,Studerende,1,1,,,1,no,,1,0,1,,,1,0,1,1554984631716,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,33,6,white,circle,sounds/B.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984634299,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/E.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984636892,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/B.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984639478,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,36,1,white,circle,sounds/C.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984642055,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,37,0,white,circle,sounds/V.wav,Studerende,0,1,,,1,no,,0,0,0,,,1,0,0,1554984644627,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,38,1,white,circle,sounds/B.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984647201,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/V.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984649797,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,40,1,white,circle,sounds/T.wav,Studerende,0,1,,,0,no,,0,0,1,,,1,0,0,1554984652365,,1
Gorilla,female,22,training_transfer,training,ps2,2,2,41,8,white,circle,sounds/V.wav,Studerende,1,1,,,1,no,,0,0,0,,,1,0,1,1554984654949,,1
