id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_response,figure_response,timestamp,position_response,simulate,figure_tested,color_response,sound_target,color_tested,color_target,sound_tested,position_score,position_target,sound_score,position_tested,color_score,figure_target,figure_score
Rokke,male,32,training_transfer,practice,p1,1,1,1,5,white,circle,,Studerende,,,1555490046313,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,2,7,white,circle,,Studerende,,,1555490048881,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,3,5,white,circle,,Studerende,,,1555490051449,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,4,0,white,circle,,Studerende,,,1555490054015,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,5,3,white,circle,,Studerende,,,1555490056581,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,6,0,white,circle,,Studerende,,,1555490059164,1,no,0,,,0,,0,0,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,7,0,white,circle,,Studerende,,,1555490061748,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,8,8,white,circle,,Studerende,,,1555490064322,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,9,8,white,circle,,Studerende,,,1555490066904,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,10,2,white,circle,,Studerende,,,1555490069474,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,11,2,white,circle,,Studerende,,,1555490072058,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,12,1,white,circle,,Studerende,,,1555490074626,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,13,1,white,circle,,Studerende,,,1555490077210,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,14,2,white,circle,,Studerende,,,1555490079780,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,15,4,white,circle,,Studerende,,,1555490082346,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,16,1,white,circle,,Studerende,,,1555490084915,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,17,2,white,circle,,Studerende,,,1555490087483,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,18,2,white,circle,,Studerende,,,1555490090065,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,19,3,white,circle,,Studerende,,,1555490092637,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,20,3,white,circle,,Studerende,,,1555490095217,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,21,2,white,circle,,Studerende,,,1555490097789,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,22,3,white,circle,,Studerende,,,1555490100355,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,23,5,white,circle,,Studerende,,,1555490102925,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,24,5,white,circle,,Studerende,,,1555490105507,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,25,6,white,circle,,Studerende,,,1555490108076,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,26,7,white,circle,,Studerende,,,1555490110646,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,27,1,white,circle,,Studerende,,,1555490113213,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,28,8,white,circle,,Studerende,,,1555490115779,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,29,3,white,circle,,Studerende,,,1555490118347,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,30,5,white,circle,,Studerende,,,1555490120917,0,no,0,,,0,,0,1,0,,1,,,
Rokke,male,32,training_transfer,practice,p1,1,1,31,5,white,circle,,Studerende,,,1555490123500,1,no,0,,,0,,0,1,1,,1,,,
Rokke,male,32,training_transfer,practice,f2,1,2,1,4,white,square,,Studerende,,0,1555490182266,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,2,4,white,triangle,,Studerende,,0,1555490184849,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,3,4,white,triangle,,Studerende,,0,1555490187417,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,4,4,white,square,,Studerende,,1,1555490190004,,no,1,,,0,,0,,,,0,,0,0
Rokke,male,32,training_transfer,practice,f2,1,2,5,4,white,circle,,Studerende,,0,1555490192570,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,6,4,white,square,,Studerende,,1,1555490195162,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,7,4,white,star,,Studerende,,0,1555490197739,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,8,4,white,circle,,Studerende,,1,1555490200322,,no,1,,,0,,0,,,,0,,0,0
Rokke,male,32,training_transfer,practice,f2,1,2,9,4,white,circle,,Studerende,,0,1555490202891,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,10,4,white,square,,Studerende,,1,1555490205484,,no,1,,,0,,0,,,,0,,0,0
Rokke,male,32,training_transfer,practice,f2,1,2,11,4,white,triangle,,Studerende,,0,1555490208061,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,12,4,white,square,,Studerende,,1,1555490210638,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,13,4,white,triangle,,Studerende,,1,1555490213224,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,14,4,white,triangle,,Studerende,,0,1555490215799,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,15,4,white,star,,Studerende,,0,1555490218375,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,16,4,white,square,,Studerende,,1,1555490220962,,no,1,,,0,,0,,,,0,,0,0
Rokke,male,32,training_transfer,practice,f2,1,2,17,4,white,star,,Studerende,,1,1555490223543,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,18,4,white,triangle,,Studerende,,1,1555490226129,,no,1,,,0,,0,,,,0,,0,0
Rokke,male,32,training_transfer,practice,f2,1,2,19,4,white,star,,Studerende,,1,1555490228721,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,20,4,white,triangle,,Studerende,,1,1555490231299,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,21,4,white,circle,,Studerende,,0,1555490233873,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,22,4,white,square,,Studerende,,0,1555490236442,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,23,4,white,star,,Studerende,,0,1555490239011,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,24,4,white,circle,,Studerende,,0,1555490241594,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,25,4,white,circle,,Studerende,,0,1555490244163,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,26,4,white,triangle,,Studerende,,0,1555490246729,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,27,4,white,square,,Studerende,,0,1555490249298,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,28,4,white,triangle,,Studerende,,1,1555490251893,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,29,4,white,square,,Studerende,,1,1555490254479,,no,1,,,0,,0,,,,0,,1,1
Rokke,male,32,training_transfer,practice,f2,1,2,30,4,white,circle,,Studerende,,0,1555490257050,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,f2,1,2,31,4,white,circle,,Studerende,,1,1555490259630,,no,1,,,0,,0,,,,0,,0,0
Rokke,male,32,training_transfer,practice,f2,1,2,32,4,white,star,,Studerende,,0,1555490262203,,no,1,,,0,,0,,,,0,,0,1
Rokke,male,32,training_transfer,practice,sc2,2,2,1,4,red,circle,sounds/G.wav,Studerende,0,,1555490292777,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,2,4,darkorange,circle,sounds/D.wav,Studerende,0,,1555490295346,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,3,4,yellow,circle,sounds/E.wav,Studerende,0,,1555490297929,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,4,4,red,circle,sounds/P.wav,Studerende,0,,1555490300498,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,5,4,blue,circle,sounds/T.wav,Studerende,0,,1555490303066,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,6,4,dimgray,circle,sounds/C.wav,Studerende,0,,1555490305633,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,7,4,dimgray,circle,sounds/B.wav,Studerende,0,,1555490308202,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,8,4,dimgray,circle,sounds/C.wav,Studerende,1,,1555490310806,,no,0,1,1,1,1,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,9,4,darkorange,circle,sounds/E.wav,Studerende,0,,1555490313389,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,10,4,green,circle,sounds/C.wav,Studerende,1,,1555490315973,,no,0,0,1,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,11,4,yellow,circle,sounds/C.wav,Studerende,1,,1555490318562,,no,0,0,0,1,0,1,,,0,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,12,4,blue,circle,sounds/G.wav,Studerende,0,,1555490321142,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,13,4,darkorange,circle,sounds/C.wav,Studerende,1,,1555490323732,,no,0,0,1,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,14,4,yellow,circle,sounds/B.wav,Studerende,0,,1555490326311,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,15,4,darkorange,circle,sounds/B.wav,Studerende,0,,1555490328880,,no,0,0,0,1,1,1,,,1,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,16,4,blue,circle,sounds/B.wav,Studerende,1,,1555490331467,,no,0,0,1,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,17,4,darkorange,circle,sounds/T.wav,Studerende,1,,1555490334053,,no,0,0,0,1,1,1,,,0,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,18,4,white,circle,sounds/G.wav,Studerende,1,,1555490336642,,no,0,0,0,1,0,1,,,0,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,19,4,darkorange,circle,sounds/B.wav,Studerende,0,,1555490339218,,no,0,0,0,1,1,1,,,1,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,20,4,red,circle,sounds/G.wav,Studerende,1,,1555490341797,,no,0,0,1,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,21,4,yellow,circle,sounds/B.wav,Studerende,1,,1555490344388,,no,0,0,1,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,22,4,red,circle,sounds/C.wav,Studerende,0,,1555490346955,,no,0,0,0,1,1,1,,,1,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,23,4,green,circle,sounds/C.wav,Studerende,1,,1555490349543,,no,0,0,0,1,0,1,,,0,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,24,4,green,circle,sounds/B.wav,Studerende,1,,1555490352162,,no,0,1,0,1,0,1,,,0,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,25,4,darkorange,circle,sounds/P.wav,Studerende,0,,1555490354745,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,26,4,green,circle,sounds/B.wav,Studerende,0,,1555490357311,,no,0,0,1,1,1,1,,,0,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,27,4,darkorange,circle,sounds/T.wav,Studerende,1,,1555490359894,,no,0,0,0,1,1,1,,,0,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,28,4,blue,circle,sounds/T.wav,Studerende,0,,1555490362463,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,29,4,dimgray,circle,sounds/T.wav,Studerende,0,,1555490365031,,no,0,0,1,1,0,1,,,0,0,1,,
Rokke,male,32,training_transfer,practice,sc2,2,2,30,4,red,circle,sounds/B.wav,Studerende,1,,1555490367630,,no,0,1,0,1,0,1,,,0,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,31,4,dimgray,circle,sounds/D.wav,Studerende,0,,1555490370199,,no,0,0,0,1,1,1,,,1,0,0,,
Rokke,male,32,training_transfer,practice,sc2,2,2,32,4,darkorange,circle,sounds/D.wav,Studerende,0,,1555490372767,,no,0,0,0,1,0,1,,,1,0,1,,
Rokke,male,32,training_transfer,practice,pcfs1,4,1,1,3,white,circle,sounds/P.wav,Studerende,0,0,1555490392436,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,2,6,red,triangle,sounds/P.wav,Studerende,1,0,1555490396039,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,3,6,red,star,sounds/T.wav,Studerende,0,0,1555490399647,0,no,1,0,0,1,1,1,0,1,1,1,0,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,4,8,darkorange,circle,sounds/D.wav,Studerende,0,0,1555490403246,1,no,1,0,0,1,0,1,0,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,5,8,yellow,star,sounds/D.wav,Studerende,0,0,1555490406857,1,no,1,0,1,1,0,1,1,1,0,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,6,0,darkorange,star,sounds/D.wav,Studerende,1,0,1555490410468,0,no,1,0,1,1,0,1,1,0,1,1,1,1,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,7,3,red,star,sounds/C.wav,Studerende,0,1,1555490414064,0,no,1,0,0,1,0,1,1,0,1,1,1,1,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,8,8,darkorange,circle,sounds/E.wav,Studerende,0,0,1555490417654,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,9,6,white,triangle,sounds/P.wav,Studerende,0,0,1555490421242,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,10,6,red,square,sounds/P.wav,Studerende,1,0,1555490424850,1,no,1,0,1,1,0,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,11,1,dimgray,circle,sounds/D.wav,Studerende,0,0,1555490428443,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,12,3,green,square,sounds/P.wav,Studerende,0,0,1555490432031,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,13,7,green,triangle,sounds/P.wav,Studerende,0,1,1555490435658,0,no,1,1,1,1,1,1,1,0,0,1,1,0,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,14,4,green,circle,sounds/E.wav,Studerende,0,0,1555490439250,0,no,1,0,0,1,1,1,1,0,1,1,0,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,15,1,dimgray,circle,sounds/T.wav,Studerende,0,0,1555490442847,1,no,1,0,0,1,0,1,0,0,1,1,1,1,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,16,0,yellow,circle,sounds/B.wav,Studerende,0,0,1555490446434,0,no,1,0,0,1,0,1,1,0,1,1,1,1,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,17,0,yellow,triangle,sounds/B.wav,Studerende,0,0,1555490450030,0,no,1,1,1,1,1,1,0,1,0,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,18,1,blue,circle,sounds/D.wav,Studerende,0,0,1555490453647,1,no,1,0,0,1,0,1,0,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,19,2,yellow,star,sounds/P.wav,Studerende,0,0,1555490457243,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,20,0,blue,star,sounds/G.wav,Studerende,0,0,1555490460828,0,no,1,0,0,1,0,1,1,0,1,1,1,1,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,21,0,white,star,sounds/E.wav,Studerende,0,0,1555490464450,1,no,1,0,0,1,0,1,1,1,1,1,1,1,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,22,0,red,square,sounds/G.wav,Studerende,0,0,1555490468058,1,no,1,0,0,1,0,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,23,4,red,star,sounds/G.wav,Studerende,0,0,1555490471672,0,no,1,1,1,1,1,1,1,0,0,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,24,4,red,triangle,sounds/B.wav,Studerende,0,0,1555490475268,0,no,1,0,0,1,1,1,0,1,1,1,0,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,25,1,yellow,triangle,sounds/P.wav,Studerende,0,0,1555490478850,0,no,1,0,0,1,0,1,1,0,1,1,1,1,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,26,6,green,triangle,sounds/G.wav,Studerende,0,1,1555490482458,0,no,1,0,0,1,0,1,1,0,1,1,1,1,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,27,6,green,square,sounds/D.wav,Studerende,0,0,1555490486054,0,no,1,1,0,1,1,1,0,1,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,28,7,yellow,star,sounds/G.wav,Studerende,0,0,1555490489641,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,29,6,green,circle,sounds/D.wav,Studerende,0,1,1555490493246,0,no,1,0,0,1,0,1,1,0,1,1,1,0,0
Rokke,male,32,training_transfer,practice,pcfs1,4,1,30,2,red,square,sounds/D.wav,Studerende,1,0,1555490496840,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,practice,pcfs1,4,1,31,4,red,triangle,sounds/T.wav,Studerende,0,0,1555490500430,0,no,1,0,0,1,1,1,1,0,1,1,0,0,1
Rokke,male,32,training_transfer,pretest,pc2,2,2,1,8,yellow,circle,,Studerende,,,1555490514886,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,2,2,yellow,circle,,Studerende,,,1555490517458,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,3,7,dimgray,circle,,Studerende,,,1555490520018,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,4,5,white,circle,,Studerende,,,1555490522587,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,5,3,dimgray,circle,,Studerende,,,1555490525159,0,no,0,0,,1,1,0,1,0,,1,0,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,6,3,dimgray,circle,,Studerende,,,1555490527751,0,no,0,1,,1,0,0,1,0,,1,0,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,7,8,red,circle,,Studerende,,,1555490530331,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,8,3,darkorange,circle,,Studerende,,,1555490532899,0,no,0,0,,1,0,0,0,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,9,4,blue,circle,,Studerende,,,1555490535466,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,10,8,blue,circle,,Studerende,,,1555490538051,1,no,0,0,,1,0,0,0,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,11,4,red,circle,,Studerende,,,1555490540652,1,no,0,0,,1,0,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,12,7,blue,circle,,Studerende,,,1555490543216,0,no,0,0,,1,1,0,1,0,,1,0,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,13,7,yellow,circle,,Studerende,,,1555490545790,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,14,8,green,circle,,Studerende,,,1555490548347,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,15,3,green,circle,,Studerende,,,1555490550916,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,16,8,yellow,circle,,Studerende,,,1555490553505,1,no,0,0,,1,0,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,17,3,darkorange,circle,,Studerende,,,1555490556068,0,no,0,0,,1,0,0,0,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,18,1,red,circle,,Studerende,,,1555490558640,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,19,2,green,circle,,Studerende,,,1555490561205,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,20,1,green,circle,,Studerende,,,1555490563773,0,no,0,0,,1,0,0,0,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,21,3,green,circle,,Studerende,,,1555490566362,1,no,0,1,,1,1,0,0,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,22,6,green,circle,,Studerende,,,1555490568947,0,no,0,1,,1,1,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,23,6,yellow,circle,,Studerende,,,1555490571510,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,24,6,green,circle,,Studerende,,,1555490574103,1,no,0,1,,1,1,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,25,4,blue,circle,,Studerende,,,1555490576662,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,26,6,green,circle,,Studerende,,,1555490579277,1,no,0,1,,1,1,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,27,2,darkorange,circle,,Studerende,,,1555490581855,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,28,8,green,circle,,Studerende,,,1555490584429,0,no,0,1,,1,1,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,29,3,dimgray,circle,,Studerende,,,1555490587010,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,30,3,white,circle,,Studerende,,,1555490589579,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,31,0,darkorange,circle,,Studerende,,,1555490592144,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,32,3,red,circle,,Studerende,,,1555490594736,1,no,0,0,,1,0,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,33,0,darkorange,circle,,Studerende,,,1555490597333,1,no,0,0,,1,1,0,1,1,,1,0,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,34,1,yellow,circle,,Studerende,,,1555490599887,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,35,0,yellow,circle,,Studerende,,,1555490602456,0,no,0,0,,1,0,0,0,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,36,8,red,circle,,Studerende,,,1555490605022,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,37,0,yellow,circle,,Studerende,,,1555490607621,1,no,0,1,,1,1,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,38,4,dimgray,circle,,Studerende,,,1555490610187,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,39,8,green,circle,,Studerende,,,1555490612753,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,40,1,green,circle,,Studerende,,,1555490615324,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,41,8,green,circle,,Studerende,,,1555490617922,1,no,0,1,,1,1,0,1,1,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,42,3,darkorange,circle,,Studerende,,,1555490620494,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,43,2,red,circle,,Studerende,,,1555490623057,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,44,5,dimgray,circle,,Studerende,,,1555490625623,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,45,4,blue,circle,,Studerende,,,1555490628195,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,46,1,white,circle,,Studerende,,,1555490630778,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,47,8,green,circle,,Studerende,,,1555490633349,0,no,0,0,,1,0,0,1,0,,1,1,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,48,4,white,circle,,Studerende,,,1555490635936,1,no,0,0,,1,1,0,0,0,,1,0,,
Rokke,male,32,training_transfer,pretest,pc2,2,2,49,7,dimgray,circle,,Studerende,,,1555490638502,0,no,0,0,,1,0,0,1,0,,1,1,,
