id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,simulate,position_target,sound_target,figure_target,timestamp,figure_score,figure_tested,figure_response,color_tested,color_target,sound_tested,position_tested,sound_response,sound_score,position_response,occupation,color_score,color_response
Gnu,male,22,training_train,training,ps2,2,2,26,6,white,circle,sounds/P.wav,1,no,1,0,,1554987872878,,0,,0,,1,1,1,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,27,7,white,circle,sounds/D.wav,1,no,0,0,,1554987875452,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,28,6,white,circle,sounds/P.wav,1,no,1,1,,1554987878050,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,29,7,white,circle,sounds/B.wav,1,no,1,0,,1554987880656,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,30,4,white,circle,sounds/B.wav,1,no,0,0,,1554987883234,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,31,6,white,circle,sounds/V.wav,1,no,0,0,,1554987885812,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,32,4,white,circle,sounds/B.wav,0,no,1,1,,1554987888409,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,33,7,white,circle,sounds/B.wav,1,no,0,0,,1554987891001,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,34,0,white,circle,sounds/E.wav,1,no,0,0,,1554987893564,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,35,4,white,circle,sounds/B.wav,1,no,0,1,,1554987896142,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,36,4,white,circle,sounds/T.wav,1,no,0,0,,1554987898713,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,37,2,white,circle,sounds/V.wav,1,no,0,0,,1554987901288,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,38,5,white,circle,sounds/P.wav,1,no,0,0,,1554987903860,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,39,3,white,circle,sounds/D.wav,1,no,0,0,,1554987906437,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,40,7,white,circle,sounds/T.wav,1,no,0,0,,1554987909029,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,41,7,white,circle,sounds/D.wav,1,no,0,1,,1554987911601,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,42,5,white,circle,sounds/V.wav,1,no,0,0,,1554987914196,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,43,4,white,circle,sounds/V.wav,1,no,0,0,,1554987916776,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,44,5,white,circle,sounds/E.wav,1,no,1,0,,1554987919371,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,45,4,white,circle,sounds/B.wav,0,no,1,0,,1554987921943,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,46,1,white,circle,sounds/E.wav,1,no,0,1,,1554987924518,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,47,4,white,circle,sounds/B.wav,1,no,1,1,,1554987927117,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,48,3,white,circle,sounds/T.wav,1,no,0,0,,1554987929699,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,49,7,white,circle,sounds/E.wav,1,no,0,0,,1554987932279,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,50,3,white,circle,sounds/D.wav,0,no,1,0,,1554987934845,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,51,6,white,circle,sounds/T.wav,1,no,0,0,,1554987937420,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,52,5,white,circle,sounds/E.wav,1,no,0,0,,1554987939991,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,53,1,white,circle,sounds/P.wav,1,no,0,0,,1554987942566,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,54,8,white,circle,sounds/P.wav,1,no,0,0,,1554987945140,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,55,3,white,circle,sounds/V.wav,1,no,0,0,,1554987947715,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,56,8,white,circle,sounds/P.wav,0,no,1,1,,1554987950310,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,57,5,white,circle,sounds/B.wav,0,no,0,0,,1554987952890,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,58,8,white,circle,sounds/C.wav,1,no,1,0,,1554987955482,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,59,3,white,circle,sounds/B.wav,1,no,0,1,,1554987958066,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,60,8,white,circle,sounds/T.wav,1,no,1,0,,1554987960643,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,61,8,white,circle,sounds/V.wav,1,no,0,0,,1554987963221,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,62,2,white,circle,sounds/V.wav,1,no,0,0,,1554987965798,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,1,5,white,circle,sounds/G.wav,1,no,0,0,,1554987979682,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,2,0,white,circle,sounds/P.wav,1,no,0,0,,1554987982257,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,3,4,white,circle,sounds/G.wav,1,no,0,1,,1554987984832,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,4,4,white,circle,sounds/G.wav,1,no,0,0,,1554987987403,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,5,8,white,circle,sounds/B.wav,1,no,0,0,,1554987989978,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,6,6,white,circle,sounds/C.wav,1,no,0,0,,1554987992550,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,7,6,white,circle,sounds/D.wav,1,no,0,0,,1554987995124,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,8,0,white,circle,sounds/C.wav,1,no,0,1,,1554987997742,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,9,3,white,circle,sounds/G.wav,1,no,0,0,,1554988000331,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,10,7,white,circle,sounds/B.wav,1,no,0,0,,1554988002915,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,11,5,white,circle,sounds/G.wav,1,no,0,1,,1554988005498,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,12,0,white,circle,sounds/C.wav,1,no,0,0,,1554988008087,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,13,8,white,circle,sounds/E.wav,1,no,0,0,,1554988010667,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,14,0,white,circle,sounds/P.wav,0,no,1,0,,1554988013242,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,15,4,white,circle,sounds/G.wav,1,no,0,0,,1554988015813,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,16,8,white,circle,sounds/C.wav,1,no,0,0,,1554988018388,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,17,0,white,circle,sounds/D.wav,1,no,0,0,,1554988020963,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,18,0,white,circle,sounds/C.wav,1,no,0,1,,1554988023554,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,19,0,white,circle,sounds/V.wav,1,no,1,0,,1554988026147,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,20,6,white,circle,sounds/V.wav,1,no,0,0,,1554988028724,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,21,0,white,circle,sounds/T.wav,0,no,1,0,,1554988031307,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,22,0,white,circle,sounds/V.wav,1,no,0,1,,1554988033888,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,23,0,white,circle,sounds/D.wav,1,no,1,0,,1554988036480,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,24,0,white,circle,sounds/V.wav,1,no,1,1,,1554988039080,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,25,2,white,circle,sounds/E.wav,1,no,0,0,,1554988041652,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,26,0,white,circle,sounds/V.wav,0,no,1,1,,1554988044233,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,27,6,white,circle,sounds/D.wav,1,no,0,0,,1554988046809,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,28,0,white,circle,sounds/T.wav,0,no,1,0,,1554988049388,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,29,7,white,circle,sounds/B.wav,1,no,0,0,,1554988051962,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,30,4,white,circle,sounds/G.wav,1,no,0,0,,1554988054531,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,31,4,white,circle,sounds/B.wav,1,no,0,1,,1554988057124,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,32,4,white,circle,sounds/D.wav,1,no,1,0,,1554988059715,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,33,8,white,circle,sounds/T.wav,1,no,0,0,,1554988062293,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,34,2,white,circle,sounds/P.wav,1,no,0,0,,1554988064865,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,35,1,white,circle,sounds/T.wav,1,no,0,1,,1554988067459,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,36,8,white,circle,sounds/D.wav,1,no,0,0,,1554988070028,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,37,4,white,circle,sounds/G.wav,0,no,0,0,,1554988072623,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,38,8,white,circle,sounds/D.wav,0,no,1,1,,1554988075192,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,39,1,white,circle,sounds/E.wav,1,no,0,0,,1554988077766,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,40,6,white,circle,sounds/D.wav,1,no,0,1,,1554988080338,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,41,0,white,circle,sounds/P.wav,1,no,0,0,,1554988082913,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,42,6,white,circle,sounds/B.wav,1,no,1,0,,1554988085496,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,43,3,white,circle,sounds/E.wav,1,no,0,0,,1554988088100,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,44,5,white,circle,sounds/C.wav,1,no,0,0,,1554988090664,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,45,6,white,circle,sounds/V.wav,1,no,0,0,,1554988093240,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,46,7,white,circle,sounds/G.wav,1,no,0,0,,1554988095815,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,47,6,white,circle,sounds/P.wav,0,no,1,0,,1554988098386,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,48,7,white,circle,sounds/P.wav,0,no,1,0,,1554988100978,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,49,5,white,circle,sounds/D.wav,1,no,0,0,,1554988103550,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,50,6,white,circle,sounds/E.wav,1,no,0,0,,1554988106125,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,51,0,white,circle,sounds/T.wav,1,no,0,0,,1554988108698,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,52,5,white,circle,sounds/C.wav,1,no,0,0,,1554988111271,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,53,8,white,circle,sounds/B.wav,1,no,0,0,,1554988113845,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,54,3,white,circle,sounds/P.wav,1,no,0,0,,1554988116420,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,55,8,white,circle,sounds/B.wav,1,no,1,1,,1554988119006,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,56,3,white,circle,sounds/V.wav,1,no,1,0,,1554988121595,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,57,7,white,circle,sounds/C.wav,1,no,0,0,,1554988124181,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,58,4,white,circle,sounds/V.wav,1,no,0,1,,1554988126747,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,59,6,white,circle,sounds/G.wav,1,no,0,0,,1554988129322,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,60,5,white,circle,sounds/V.wav,1,no,0,1,,1554988131894,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,61,4,white,circle,sounds/E.wav,1,no,0,0,,1554988134468,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,62,5,white,circle,sounds/V.wav,0,no,1,1,,1554988137052,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,1,7,white,circle,sounds/P.wav,1,no,0,0,,1554988169145,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,2,2,white,circle,sounds/G.wav,1,no,0,0,,1554988171716,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,3,1,white,circle,sounds/B.wav,1,no,0,0,,1554988174294,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,4,1,white,circle,sounds/G.wav,0,no,0,1,,1554988176906,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,5,2,white,circle,sounds/P.wav,0,no,0,0,,1554988179484,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,6,3,white,circle,sounds/E.wav,1,no,0,0,,1554988182064,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,7,1,white,circle,sounds/V.wav,1,no,0,0,,1554988184639,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,8,3,white,circle,sounds/T.wav,0,no,1,0,,1554988187210,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,9,5,white,circle,sounds/D.wav,1,no,0,0,,1554988189785,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,10,3,white,circle,sounds/T.wav,1,no,1,1,,1554988192380,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,11,6,white,circle,sounds/C.wav,1,no,0,0,,1554988194949,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,12,0,white,circle,sounds/P.wav,1,no,0,0,,1554988197523,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,13,6,white,circle,sounds/C.wav,1,no,1,1,,1554988200124,,0,,0,,1,1,1,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,14,6,white,circle,sounds/C.wav,0,no,0,0,,1554988202710,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,15,6,white,circle,sounds/G.wav,1,no,1,0,,1554988205317,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,16,3,white,circle,sounds/C.wav,1,no,0,1,,1554988207891,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,17,5,white,circle,sounds/P.wav,1,no,0,0,,1554988210457,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,18,7,white,circle,sounds/P.wav,1,no,0,0,,1554988213052,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,19,2,white,circle,sounds/P.wav,1,no,0,1,,1554988215640,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,20,4,white,circle,sounds/P.wav,1,no,0,1,,1554988218222,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,21,2,white,circle,sounds/G.wav,1,no,1,0,,1554988220817,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,22,4,white,circle,sounds/V.wav,1,no,1,0,,1554988223414,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,23,5,white,circle,sounds/V.wav,1,no,0,0,,1554988225992,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,24,7,white,circle,sounds/D.wav,1,no,0,0,,1554988228572,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,25,7,white,circle,sounds/P.wav,1,no,0,0,,1554988231144,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,26,6,white,circle,sounds/V.wav,1,no,0,0,,1554988233719,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,27,2,white,circle,sounds/T.wav,1,no,0,0,,1554988236293,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,28,6,white,circle,sounds/P.wav,0,no,1,0,,1554988238868,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,29,2,white,circle,sounds/T.wav,0,no,1,1,,1554988241466,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,30,2,white,circle,sounds/E.wav,1,no,0,0,,1554988244049,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,31,8,white,circle,sounds/B.wav,1,no,0,0,,1554988246621,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,32,5,white,circle,sounds/C.wav,1,no,0,0,,1554988249195,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,33,1,white,circle,sounds/C.wav,1,no,0,0,,1554988251809,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,34,2,white,circle,sounds/C.wav,1,no,0,1,,1554988254393,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,35,6,white,circle,sounds/P.wav,1,no,0,0,,1554988256965,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,36,2,white,circle,sounds/C.wav,1,no,1,1,,1554988259566,,0,,0,,1,1,1,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,37,7,white,circle,sounds/V.wav,1,no,0,0,,1554988262146,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,38,5,white,circle,sounds/E.wav,1,no,0,0,,1554988264721,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,39,0,white,circle,sounds/D.wav,1,no,0,0,,1554988267310,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,40,5,white,circle,sounds/E.wav,1,no,1,1,,1554988269908,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,41,8,white,circle,sounds/T.wav,1,no,0,0,,1554988272474,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,42,5,white,circle,sounds/E.wav,1,no,1,1,,1554988275057,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,43,3,white,circle,sounds/T.wav,1,no,0,1,,1554988277637,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,44,3,white,circle,sounds/V.wav,0,no,0,0,,1554988280221,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,45,4,white,circle,sounds/C.wav,1,no,0,0,,1554988282804,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,46,0,white,circle,sounds/T.wav,1,no,0,0,,1554988285402,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,47,4,white,circle,sounds/D.wav,1,no,1,0,,1554988287994,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,48,8,white,circle,sounds/C.wav,1,no,0,0,,1554988290574,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,49,3,white,circle,sounds/B.wav,1,no,0,0,,1554988293146,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,50,0,white,circle,sounds/E.wav,1,no,0,0,,1554988295721,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,51,7,white,circle,sounds/V.wav,1,no,0,0,,1554988298295,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,52,5,white,circle,sounds/E.wav,1,no,0,1,,1554988300866,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,53,0,white,circle,sounds/V.wav,1,no,0,1,,1554988303450,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,54,5,white,circle,sounds/B.wav,0,no,1,0,,1554988306031,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,55,0,white,circle,sounds/D.wav,0,no,1,0,,1554988308625,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,56,8,white,circle,sounds/G.wav,1,no,0,0,,1554988311197,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,57,0,white,circle,sounds/D.wav,1,no,1,1,,1554988313778,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,58,2,white,circle,sounds/E.wav,1,no,0,0,,1554988316361,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,59,6,white,circle,sounds/G.wav,1,no,0,0,,1554988318944,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,60,5,white,circle,sounds/D.wav,0,no,0,0,,1554988321545,,0,,0,,1,1,1,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,61,0,white,circle,sounds/C.wav,1,no,0,0,,1554988324116,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,62,7,white,circle,sounds/V.wav,1,no,0,0,,1554988326706,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,posttest,pc2,2,2,1,2,white,circle,,1,no,0,,,1554988375020,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,2,1,blue,circle,,1,no,0,,,1554988377595,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,3,5,darkorange,circle,,1,no,0,,,1554988380167,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,4,0,yellow,circle,,1,no,0,,,1554988382742,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,5,1,darkorange,circle,,1,no,0,,,1554988385317,,0,,1,1,0,1,,,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,6,4,red,circle,,1,no,0,,,1554988387892,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,7,8,green,circle,,1,no,0,,,1554988390464,,0,,1,0,0,1,,,0,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,8,5,yellow,circle,,0,no,0,,,1554988393047,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,9,3,green,circle,,1,no,0,,,1554988395627,,0,,1,1,0,1,,,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,10,0,yellow,circle,,1,no,0,,,1554988398202,,0,,1,1,0,1,,,0,Studerende,0,0
Gnu,male,22,training_train,posttest,pc2,2,2,11,3,white,circle,,1,no,1,,,1554988400785,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,12,1,dimgray,circle,,0,no,0,,,1554988403378,,0,,1,0,0,1,,,1,Studerende,1,0
Gnu,male,22,training_train,posttest,pc2,2,2,13,8,darkorange,circle,,1,no,0,,,1554988405958,,0,,1,0,0,1,,,0,Studerende,1,0
